Page ID,Page name,Disclaimer,Amount spent (ILS)
109049212192912,יעקב בורובסקי-לראשות העיר חיפה,יעקב בורובסקי-לראשות העיר חיפה,2255
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,864
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,771
115456451553737,יונה יהב,יונה יהב,643
498445036891971,Tziki Avisar - ציקי אבישר,Tziki Avisar - ציקי אבישר,486
107217383988190,מגזין אפוק,Epoch Magazine,441
207175656718749,אביהו האן לראשות עיריית חיפה,אביהו האן לראשות עיריית חיפה,430
160119221434385,דוד עציוני -ראש העיר חיפה,דוד עציוני -ראש העיר חיפה,425
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,331
315149999091604,אביש שלמה לראשות מועצה אזורית מנשה,אביש שלמה לראשות מועצה אזורית מנשה,282
112789521875571,Давид Эциони - мэр Хайфы,Давид Эциони - мэр Хайфы,260
119889504408611,שלומי קדוש חבר מועצת העיר קרית ים,שלומי קדוש חבר מועצת העיר קרית ים,246
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,240
308048836418327,הילה שלם והתושבים - רצים לראשות העיר,הילה שלם והתושבים - רצים לראשות העיר,224
790149967713981,דרכנו,דרכנו,207
276364932900823,יוני חכימי לראשות פרדס חנה כרכור,יוני חכימי לראשות פרדס חנה כרכור,180
347519992380551,אביעד סיני לראשות מועצת פרדס חנה כרכור,אביעד סיני לראשות מועצת פרדס חנה כרכור,177
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",169
162326317497380,זיו דשא,זיו דשא,154
1073548259341247,לובי 99,לובי 99,142
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,140
44385426513,Greenpeace Israel   - גרינפיס ישראל,Greenpeace Israel   - גרינפיס ישראל,124
106057988971053,אלי כהן - Eli Cohen,אלי כהן - Eli Cohen,123
1662907067255622,איגוד הגז הטבעי,Unik,122
670447859788515,יניב דרי - מחוברים לתושב,Yaniv Derry,121
1633801720194315,מועצה מקומית פרדס חנה כרכור,מועצה מקומית פרדס חנה כרכור,118
138399090105076,הבנק החברתי למזון תינוקות,הבנק החברתי למזון תינוקות,113
977353718949028,מיקי זוהר-  Micki Zohar,ח״כ מיקי זוהר  Micki Zohar,105
502582240109636,שומרי הבית,שומרי הבית,101
109529415539214,מאמינים בחדרה,מאמינים בחדרה,≤100
113535078333305,סיעת אזרחים ותיקים פרדס חנה - כרכור,סיעת אזרחים ותיקים פרדס חנה - כרכור,≤100
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",≤100
216394682076449,צילה רשף מועצת זכרון יעקב,צילה רשף מועצת זכרון יעקב,≤100
119995701391029,בית בן-גוריון בתל אביב,בית בן גוריון,≤100
287663625305114,ניר בן חיים - Nir Ben Haim,ניר בן חיים - Nir Ben Haim,≤100
107570621520073,אמיר ווסקו לראשות העיר קריית ים,אמיר ווסקו לראשות העיר קריית ים,≤100
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,≤100
204780362875106,מקור ראשון,מקור ראשון,≤100
106325622347502,אלחנן שורץ לראשות מועצה אזורית חוף הכרמל,אלחנן שורץ לראשות מועצה אזורית חוף הכרמל,≤100
1435922513325831,איציק לב לראשות העיר חריש,איציק לב לראשות העיר חריש,≤100
106302729158134,רוצים לחיות بدنا نعيش,רוצים לחיות بدنا نعيش,≤100
161648040544835,יצחק הרצוג - Isaac Herzog,יצחק הרצוג - Isaac Herzog,≤100
108787681841168,רישיון נשק בקליק,רישיון נשק בקליק,≤100
175285029214345,הציונות הדתית,ציונות דתית,≤100
104222621115858,הביטחוניסטים,הביטחוניסטים,≤100
118512141260775,יקיר מאור - לחברות במועצת פרדס חנה כרכור,יקיר מאור,≤100
106586978519694,All•in הבית של הפודקסטים,Allin הבית של הפודקסטים,≤100
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,≤100
1915868198652314,האם ראית את האופק לאחרונה?,האם ראית את האופק לאחרונה?,≤100
429184557235927,בצלאל סמוטריץ',בצלאל סמוטריץ,≤100
137449656335533,Amnesty International Israel,Amnesty International Israel,≤100
161096657252221,שוברים שתיקה,שוברים שתיקה,≤100
107124799990825,חן שרייבר-נשיא לשכת רואי החשבון בישראל,חן שרייבר,≤100
104020512761050,أجا الوقت,Standing Together,≤100
239989316604823,יואב קעטבי,יואב קעטבי,≤100
1027753777339417,Наш Дом Хайфа,ישראל ביתנו,≤100
124894077550811,ישראל חופשית,ישראל חופשית,≤100
954415847987172,תעסוקה שווה - פתרונות תעסוקה למעסיקים ולאנשים עם מוגבלות,תעסוקה שווה - פתרונות תעסוקה למעסיקים ולאנשים עם מוגבלות,≤100
94258847306,האגודה לזכויות האזרח בישראל,האגודה לזכויות האזרח בישראל,≤100
1129270547137227,EcoHeat,"אקוהיט מערכות חימום בע""מ",≤100
536667660149293,מתן כהנא Matan Kahana,מתן כהנא Matan Kahana,≤100
