Page ID,Page name,Disclaimer,Amount spent (SEK)
608975645850217,Vattenfall,Vattenfall Sverige,659
151159271594797,Systembolaget,Systembolaget,597
197334613725511,Act Svenska kyrkan,Act Svenska kyrkan,428
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,421
126567104406,Hyresgästföreningen,Hyresgästföreningen,389
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,237
95735961890,Greenpeace Sverige,Greenpeace Sverige,217
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),209
146593541117,nwt.se,NWT Media AB,185
109886133732943,RESCUE - Sverige,RESCUE - Sverige,185
369582590803,Dagens ETC,ETC-tidningarna,182
382243262003,Plan International Sverige,Plan International Sverige,182
114262485262083,Konsumentverket,Konsumentverket,178
111630258867610,Röda Korset,Röda Korset,171
162985227114132,Skellefteå Kraft,Skellefteå Kraft,169
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,132
72659261793,Rädda Barnen,Rädda Barnen,130
249195615122371,Sara Skyttedal,Sara Skyttedal Dihang,122
59324455950,UNICEF Sverige,UNICEF Sverige,119
109969847586061,Morgon-Tidningen,AIP Media,114
153270724787,Amnesty International Sverige,Amnesty International Sverige,102
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,≤100
101341883359561,Matsmart Sverige,Matsmart,≤100
624844364247833,Svenskt Näringsliv Värmland,Svenskt Näringsliv Värmland,≤100
332847473459582,Radiohjälpen,Radiohjälpen,≤100
19746853632,Djurens Rätt,Djurens Rätt,≤100
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,≤100
206144969407178,Pensionsmyndigheten – Fråga om pension,These ads ran without a disclaimer,≤100
576845979156129,Techarenan,Techarenan,≤100
42676805259,Diakonia,Diakonia,≤100
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,≤100
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,≤100
186513678039755,Fortum,Fortum Sverige,≤100
18880778360,ActionAid Sweden,ActionAid Sweden,≤100
161213770567846,Operation Smile Sverige,Operation Smile Sverige,≤100
8040892957,Socialdemokraterna,Socialdemokraterna,≤100
110723197258182,Sverige inför verkligheten,Sverige inför verkligheten,≤100
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,≤100
171312316271928,Brottsofferjouren Värmland,Brottsofferjouren Värmland,≤100
207890945895422,Jordens Vänner / Friends of the Earth Sweden,Jordens Vänner,≤100
178362315106,European Parliament,European Parliament,≤100
175843834306,WaterAid Sverige,WaterAid Sverige,≤100
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,≤100
