Page ID,Page name,Disclaimer,Amount spent (EUR)
115665938458309,PP Región de Murcia,PP Región de Murcia,156
506692036109113,Populares de Lorca,Populares de Lorca,125
104164851631749,Manuel Torres García,Manuel Torres,113
57845333112,Save the Children España,Save the Children España,≤100
133044800622,Greenpeace España,Greenpeace España,≤100
159665490863316,Cepsa,"COMPAÑÍA ESPAÑOLA DE PETRÓLEOS, S.A. (CEPSA)",≤100
815597255122198,Osoigo,Osoigo,≤100
189318235003,PSOE,Partido Socialista Obrero Español,≤100
1425548567746388,Partido Popular de Mazarrón,Partido Popular de Mazarrón,≤100
171998672850722,REPSOL,REPSOL,≤100
20108693880,Oxfam Intermón,Oxfam Intermón,≤100
306840072990831,Socios Cruz Roja,Socios Cruz Roja,≤100
190490754873486,Pleamar,Pleamar San Javier,≤100
467925280299505,Médicos Sin Fronteras España,Médicos Sin Fronteras España,≤100
94118672764,ACNUR Comite español,ACNUR Comite español,≤100
78151799929,Amnistía Internacional España,Amnistía Internacional España,≤100
1405445633036784,Podemos Región de Murcia,PODEMOS,≤100
169915749735403,CEAR,CEAR,≤100
108310180737018,Podemos Murcia Municipal,Podemos Murcia,≤100
802893996430033,Psoe de Águilas,Psoe de Águilas,≤100
385694631593824,Ézaro Legal,These ads ran without a disclaimer,≤100
1440878759561839,WeMove Europe,WeMove Europe,≤100
108699527264311,María Marín,PODEMOS,≤100
57973661707,WWF España,WWF España,≤100
269212336568846,Podemos,Podemos,≤100
104643967668221,endesa,Endesa,≤100
900103523367621,Iberdrola Clientes,These ads ran without a disclaimer,≤100
570508636305679,Psoe Fortuna,Psoe Fortuna,≤100
185398898902533,Partido Popular de Alhama de Murcia,Partido Popular de Alhama de Murcia,≤100
178168275528158,Secretaría General Iberoamericana (SEGIB),Secretaría General Iberoamericana (SEGIB),≤100
191515780889116,Populares de Caravaca,Partido Popular de Caravaca de la Cruz,≤100
47896270298,Iberostar Beachfront Resorts,Iberostar Hotels & Resorts,≤100
116136108464509,CaixaBank,CaixaBank,≤100
176592142419661,Holaluz,HolaLuz.com,≤100
821902454827883,Wave Of Change,Wave of Change,≤100
258445457527250,PSOE Lorca,PSOE Lorca,≤100
104657345863750,,Pedro Ángel Roca Tornel,≤100
276999106249,Asociación Española Contra el Cáncer,Asociación Española Contra el Cáncer,≤100
147468905314265,Partido Por un Mundo más Justo · M+J,Partido Por un Mundo más Justo · M+J,≤100
11473659787,Educo,Educo,≤100
245741112112300,Ayuda En Acción,Ayuda En Acción,≤100
251020021637315,Iberdrola,Iberdrola,≤100
178362315106,European Parliament,European Parliament,≤100
108865781004938,Maizena España,Maizena,≤100
157001567670900,Murciasalud,These ads ran without a disclaimer,≤100
100166528392729,Carlos Mazón Guixot,PARTIDO POPULAR COMUNITAT VALENCIANA,≤100
228545230545402,Manos Unidas,Manos Unidas,≤100
2020156514896201,Ana Belén Castejón Hernández,Ana Belén Castejón Hernández,≤100
