Page ID,Page name,Disclaimer,Amount spent (ZAR)
1482645265280695,amandla.mobi,amandla.mobi,3202
144985128871748,City of Cape Town,City of Cape Town,2383
109374997915302,Mayor Geordin Hill-Lewis,Mayor Geordin Hill-Lewis,1374
584566048684873,Premier Alan Winde,Western Cape Government,1010
1613030308842801,Democratic Alliance Western Cape,Democratic Alliance,595
195909420099,Solidariteit,Solidariteit,350
110901495091012,Crtve Development,Crtve Development with Facebook Ad credits,273
6011868110,Democratic Alliance,Democratic Alliance,169
379138726819,ACDP,ACDP,135
86579745433,South African Institute of Race Relations,South African Institute of Race Relations,109
248717515199166,DA City Bowl Branch - Ward 77,DA City Bowl Branch - Ward 77,106
112315630440653,Cape Independence Advocacy Group,Cape Independence Advocacy Group,101
119736861394881,Financial Mail,BusinessLIVE,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
1271402709601865,HEALA,HEALA,≤100
10150139011205084,Cape Independence Party - Vote Capexit,Cape Independence Party,≤100
2145594122138312,Action Society,Action Society,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
116657351312927,Pledge To Vote SA,Pledge to Vote,≤100
446648162438519,Thisisacumen,Acumen Media Management,≤100
153911331339003,ACDP Western Cape,African Christian Democratic Party,≤100
608650595820049,The Conqueror Challenges,These ads ran without a disclaimer,≤100
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
109797290826876,Ian Cameron,Action Society,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
108089514820680,Minister Ben Nwaulu,These ads ran without a disclaimer,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
434577883273454,Sihle Zikalala,Sihle Zikalala,≤100
1742410059361710,AwakeMzansi,Awake Mzansi,≤100
104775019322394,ANC Youth League Ward 25,These ads ran without a disclaimer,≤100
315603771494,Milaap,These ads ran without a disclaimer,≤100
117105021304811,Bigggie,These ads ran without a disclaimer,≤100
110215891477092,Entertainment Dude,These ads ran without a disclaimer,≤100
1517088885216557,AIG,These ads ran without a disclaimer,≤100
118631361198155,Drivepedia Thrills,These ads ran without a disclaimer,≤100
