Page ID,Page name,Disclaimer,Amount spent (COP)
111012198394463,Med Corp,These ads ran without a disclaimer,869
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,218
101391859627743,Colombia sin miedo,Colombia sin miedo,195
105838268602868,María Doris Camacho,María Doris Camacho,≤100
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,≤100
1529335724037224,Aeropuerto del Café,INTUAL,≤100
102143071616787,Goberna Colombia,Goberna,≤100
969143216462972,Felipe Cañizalez,Felipe Cañizalez,≤100
1943647732597864,Orlando Díaz Ferreira,Orlando Díaz Ferreira,≤100
1648417351861251,Cristian Mestra,Cristian Mestra,≤100
104002306051895,Colombia Hoy,Colombia hoy,≤100
670081166403404,We Love Villavo,We Love Villavo,≤100
1663401877211989,Jaime Andrés Pérez Cotrino,Jaime Andrés Pérez Cotrino,≤100
569978373130700,Andrés Lizarralde Henao,Andrés Lizarralde Henao,≤100
1400280116941194,Fabian Diaz,Fabian Diaz,≤100
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,≤100
509529099396147,Héctor Rangel,Héctor Rangel,≤100
1482897701997453,Paloma Valencia,Paloma Valencia,≤100
105121071016378,Hugo Archila,Hugo Archila,≤100
101642839569704,Javier Marulanda,Dr Javier Marulanda,≤100
214421385395371,Primero Justicia Colombia,Primero Justicia Colombia,≤100
1913101528996718,Congreso Nacional de Marketing Político,Congreso Nacional de Marketing Político,≤100
482002058626250,Surany Arboleda Arias,Surany Arboleda Arias,≤100
100152491346515,Juan Carlos Iral Gómez,Juan Carlos Iral Gómez,≤100
548129555720726,Jesús David Contreras,Jesús David Contreras,≤100
116544396862942,Unión Legal y Tributaria S. A. S,Unión Legal y Tributaria S. A. S,≤100
118514924593739,Tanque Seco,Tanque seco,≤100
