Page ID,Page name,Disclaimer,Amount spent (CAD)
222039741253078,CUPE Saskatchewan,CUPE Saskatchewan,232
247550302115830,Elections Saskatchewan,Elections Saskatchewan,≤100
117109432079,CAMH Foundation,CAMH Foundation,≤100
172145722975250,PressProgress,PressProgress,≤100
111390488241811,VIDO,Vaccine and Infectious Disease Organization (VIDO),≤100
115835521825983,UNHCR Canada,UNHCR Canada,≤100
111176008261790,West Coast Now,West Coast Now,≤100
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Sussex Strategy Group,≤100
104797348430997,Prince Albert Business & Residents' Advocacy Group,Prince Albert Business & Residents Advocacy Group Inc.,≤100
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,≤100
198968430149646,Saskatchewan Council for International Cooperation (SCIC),SCIC,≤100
6695079125,TD,TD Bank Canada,≤100
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,≤100
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,≤100
1547351742002843,Recovery Capital Summit- Overcoming Addiction,Giuseppi Ganci,≤100
190035081047277,International Fellowship of Christians and Jews of Canada,International Fellowship of Christians and Jews of Canada,≤100
1671097993122619,Children Believe,Children Believe,≤100
1530293140634544,"No Options, No Choice","No Options, No Choice Project",≤100
1097840090260804,National Police Federation,National Police Federation,≤100
101898551911387,The Hub Canada,Hub Canada Media,≤100
113297740077607,Canadian Energy Centre,Canadian Energy Centre,≤100
281999881613,World Vision Canada,World Vision Canada,≤100
100999094747422,Land Needs Guardians,Land Needs Guardians,≤100
428551390928740,Fondation Rideau Hall Foundation,Rideau Hall Foundation,≤100
107670711947328,Only One CA,"Only One, Inc.",≤100
102862259754198,MS.ThingsIsee,KELLY-ANN P JONES,≤100
106360778489053,Fuelling Canada,Canadian Gas Association,≤100
114849617772737,Care2 Canada,Press Pause Collective,≤100
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,≤100
107385241806,Plan International Canada,Plan International Canada,≤100
19750184960,Greenpeace Canada,Greenpeace Canada,≤100
168973503131279,Mission Old Brewery,Mission Old Brewery,≤100
163336718421,PSAC - AFPC,PSAC-AFPC,≤100
925033857594085,SureHealth Canada,SureHealth,≤100
103655764654302,Indigenous Leadership Initiative,The Indigenous Leadership Initiative,≤100
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,≤100
184906186150,The Toronto Star,The Toronto Star,≤100
267023623933372,Endangered Ecosystems Alliance,Endangered Ecosystems Alliance,≤100
367461053332566,Community-Based Research Centre - CBRC,Community-Based Research Centre,≤100
123235041462,The Fraser Institute,Fraser Institute,≤100
1589839557920915,National Disability Credit Alliance,These ads ran without a disclaimer,≤100
111231197686977,The Breach,The Breach,≤100
27678194634,Lenovo,These ads ran without a disclaimer,≤100
261752512263,Canadian Red Cross,Canadian Red Cross,≤100
5794733873,David Suzuki Foundation,David Suzuki Foundation,≤100
149725101896137,Stepping Stones Crisis Society,Stepping Stones Crisis Society,≤100
139019864276,Oxfam Canada,Oxfam Canada,≤100
130199603663290,Canadian Counselling and Psychotherapy Association / L'Association canadienne de counseling et de psychothérapie,Canadian Counselling and Psychotherapy Association / L'Association canadienne de counseling et de psychothérapie,≤100
100217724927028,Murchison Minerals,SKY ALPHABET SOCIAL MEDIA INC.,≤100
181477762000062,Department of Justice Canada,Department of Justice Canada,≤100
109507830610903,Woken Promises,Mavros Whessell,≤100
139228222792857,IPolitics,iPolitics,≤100
316302965122489,Clean Energy Canada,Clean Energy Canada,≤100
1242717912408041,Stephanie Kusie,"the Office of Stephanie Kusie, MP",≤100
674109146110155,Debunk Inc,Debunk Inc,≤100
198161003562116,Vancouver Humane Society,Vancouver Humane Society,≤100
394745970602999,The Council of Canadians,The Council of Canadians,≤100
101488322839614,Selam Debs - The Antiracism Course,Selam Debs-The Antiracism Course,≤100
100836988908506,K Motel,These ads ran without a disclaimer,≤100
105020357850802,Pivot,Pivot,≤100
985797494956599,The News Forum,The News Forum,≤100
49530722523,Ecojustice,Ecojustice,≤100
