Page ID,Page name,Disclaimer,Amount spent (BAM)
102802955817933,Centralna izborna komisija Bosne i Hercegovine,Centralna izborna komisija Bosne i Hercegovine,385
112724472142155,Pomak Bihać,Pokret za Modernu i Aktivnu Krajinu POMAK,168
1175187435840080,SDP Bihać,SDP Bihać,112
1547105272188915,Elvedin Sedić,Elvedin Sedić,112
611971679461194,Halid Zigic,Halid Zigic,≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
417853371621843,Mirnes Ajanović za gradonačelnika Tuzle,Mirnes Ajanović,≤100
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,≤100
753740401664958,Omer Berbić - kandidat za gradonačelnika Tuzle,Omer Berbic,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
789735661383506,Fondacija Tadž - Stipendiranje budućih hafiza,Fondacija Tadž - Stipendiranje budućih hafiza,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
103635619301426,Adnan Šerak,Jasmin Ademovic,≤100
147315858633088,Istinomjer,Istinomjer,≤100
100341382977940,Arnaut Almir Beli-kandidat za gradonačelnika grada TUZLE.,Almir Arnaut,≤100
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,≤100
691695970918701,Amarildo Mulić,Amarildo Mulić,≤100
230925323921716,Naš Bihac,Amir Kamy Kulenovic,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
1351291798347677,Selim Bešlagić,Selim Bešlagić,≤100
306474736844372,Narod i Pravda Novi Grad Sarajevo,Narod i Pravda Novi Grad Sarajevo,≤100
1473660889517303,Irfan Čengić,Irfan Cengic,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
305697727075,Bihać danas,Amir Kamy Kulenovic,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
120481645203741,Dragan Bursać,Dragan Bursać,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
1448893352065916,GO SDP BiH Tuzla,GO SDP Tuzla,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
711227835645999,Judo Klub Borsa Mostar,Judo Klub Borsa Mostar,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
197596636939679,tacno.net,Tacno.net,≤100
163080080447411,Републичка странка Српске,Filip Lučić,≤100
1607622842896752,interview.ba,Fondacija Infohuse,≤100
9659541299,Radio Sarajevo,These ads ran without a disclaimer,≤100
740954555997446,SDA Jablanica,SDA Jablanica,≤100
657947331038785,Toni Vukadin,Toni Vukadin,≤100
109652028193268,Revizije info,Revizije info,≤100
104138845736466,Nenad Lalović - Ненад Лаловић,Nenad Lalović,≤100
717865981730224,Belmin Zukan,Belmin Zukan,≤100
109256524011547,Friends of Palestine,These ads ran without a disclaimer,≤100
116308369063243,Kambria,These ads ran without a disclaimer,≤100
106620807391911,Roche,These ads ran without a disclaimer,≤100
100187109256916,Ustajte Diskriminisani,Ustajte Diskriminisani,≤100
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Filip Lučić,≤100
139666286225597,Euranet Plus - Official,These ads ran without a disclaimer,≤100
1407894932868655,Omladinski Pokret Revolt,Omladinski pokret Revolt,≤100
110333931764735,Smile Papers,These ads ran without a disclaimer,≤100
35335786143,Cat Electric Power,These ads ran without a disclaimer,≤100
