Page ID,Page name,Disclaimer,Amount spent (CZK)
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,1600
2214398435317853,CNN Prima NEWS,FTV Prima,767
120343698070515,Liberální institut,Liberální institut,745
314038193269,211 - Zdravotní pojišťovna ministerstva vnitra ČR,Zdravotní pojišťovna ministerstva vnitra ČR,551
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,292
495496033796328,Stanislav Blaha,Stanislav Blaha,250
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,141
120461304659141,O2 CZ,O2 Czech republic,122
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,109
1437561026464333,Patrik Kunčar,KDU-ČSL,≤100
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,≤100
122904381068079,divadlo Líšeň,Divadlo Líšeň z.s.,≤100
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,≤100
105998488267274,Robert Teleky,KDU-ČSL,≤100
251656685576,KDU-ČSL,KDU-ČSL,≤100
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,≤100
356451014434612,Marian Jurečka,KDU-ČSL,≤100
101937231589371,Čestmír Bouda,Čestmír Bouda,≤100
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,≤100
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,≤100
112503423634725,Josef Bazala,KDU-ČSL,≤100
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,≤100
103059308644099,Replastuj.cz,Replastuj.cz,≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,≤100
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100
275383259179951,Tepelná čerpadla IVT,Tepelná čerpadla IVT,≤100
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,≤100
178362315106,European Parliament,European Parliament,≤100
