Page ID,Page name,Disclaimer,Amount spent (BRL)
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,2189
157912844276400,Governo da Bahia,Governo da Bahia,875
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,712
301774903545521,Brasil Paralelo,Brasil Paralelo,366
198849783539777,Buscofem,Buscofem,332
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,323
492242434209344,Robinson Almeida,Robinson Santos Almeida Deputado Estadual,290
109770755848061,Suzano,Suzano SA,256
1423260667905496,Câmara Municipal de Salvador,Câmara Municipal de Salvador,238
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,219
333720355130,Petrobras,Petrobras,191
1608447079411218,Portal Concursos,PORTAL CURSOS PREPARATORIOS E OAB LTDA,181
596284267074571,Davidson Magalhães,Davidson Magalhães,153
1549054225424161,Eduardo Moreira,Instituto Conhecimento Liberta,115
286861344662855,Stella Artois,Ambev,114
330379553673497,Oxfam Brasil,Oxfam Brasil,113
237824856416624,Eduardo Salles,Eduardo Seixas De Salles,≤100
308132539372437,Ivan Cordeiro,Sobrenome Da Silva Filho,≤100
159103797542,Greenpeace Brasil,Greenpeace Brasil,≤100
107575845348720,MANGUEIRA ADVOCACIA PREVIDENCIÁRIA,Anderson Da Silva Mangueira,≤100
342018609288918,Adriano Lima,Adriano Silva Lima,≤100
208884825929448,Josias Gomes,Josias Gomes Da Silva,≤100
405696379766191,Angelo Coronel,ANGELO MAR1 CORONEL DE AZEVED0 MARTINS,≤100
110190561574954,Inst. Conhecimento Liberta,Instituto Conhecimento Liberta,≤100
102460746026689,Dr. Leandro,These ads ran without a disclaimer,≤100
107095212252303,Marta - Consultora,These ads ran without a disclaimer,≤100
7970426802,WWF-Brasil,WWF-Brasil,≤100
1846893188919903,Prefeitura de Ruy Barbosa,Prefeitura de Ruy Barbosa,≤100
451370971560727,Tito,Carlos Tito Marques Cordeiro,≤100
111241944518289,Cristãos na Política,Instituto Dankemo,≤100
109226467222782,Brasil Sem Medo,Brasil Sem Medo,≤100
112718331775785,Carolino,Carolino,≤100
260243837420336,Sindipetro Bahia,SINDICATO DOS PETROLEIROS DO ESTADO DA BAHIA - SINDIPETRO-BAHIA,≤100
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,≤100
465235726843103,Ambev,Ambev,≤100
220898724599599,Ação da Cidadania,Ação da Cidadania,≤100
100940642948478,Ronnynho Queiroz Juazeiro,Anaximandro Rannieri Benevides De Queiroz,≤100
104088705327627,Destaques Digitais,Talquimy Comunicação LTDA,≤100
224777780881144,Visão Mundial,Visão Mundial,≤100
135611223190336,ClimaInfo,Instituto ClimaInfo,≤100
101189854802059,Revista Oeste,Revista Oeste,≤100
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,≤100
101648129232596,Dr. Arthur,Arthur Santos,≤100
102046893217762,Escola de Negócios e Seguros,Escola de Negócios e Seguros,≤100
165175370206522,Citi Brasil,Citi Brasil,≤100
139007399495933,Fundação SOS Mata Atlântica,FUNDACAO S.O.S. PRO-MATA ATLANTICA,≤100
285083994905681,MDB Mulher Nacional,MOVIMENTO DEMOCRATICO BRASILEIRO BRASIL BR NACIONAL,≤100
1029170513768473,Mosaic Fertilizantes,These ads ran without a disclaimer,≤100
190833037616321,Jornal Extra,Jornal Extra,≤100
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,≤100
109272165397476,Gerson Aragao,Scirejus Aplicativos Jurídicos LTDA,≤100
102773638649611,Bruno Pereira,These ads ran without a disclaimer,≤100
113464941739883,"Gilson Dias - Livro de Direito Partidário, Político e Eleitoral",GILSON ARAÚJO DIAS PEREIRA GONÇALVES,≤100
1626742084138856,Leandro De Jesus,Leandro Jesus,≤100
1024840290996769,Lucas Pimenta,Lucas Pimenta,≤100
112344911690345,Amanda - Consultora,These ads ran without a disclaimer,≤100
258088921369,TOTVS,TOTVS,≤100
104625758942119,Siga Antenado,Siga Antenado,≤100
107320941114392,Wilma Oliveira,Wilmaci De Oliveira,≤100
114677201563714,Giszele Paixão,These ads ran without a disclaimer,≤100
111130822268479,IDP,"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa IDP - LTDA",≤100
188175954536560,Portal SINTESE,SINTESE,≤100
691899611250247,Ivoneide Caetano,Ivoneide Caetano,≤100
2209636419286152,Elismar Prado,Elismar Prado,≤100
102794805223624,Associação e Projeto Social Recomeçar,Associação e Projeto Social Recomeçar,≤100
182498978485822,Vitrine Filmes,Vitrine Filmes,≤100
2308676322748492,Marcio Carvalho de Sá,These ads ran without a disclaimer,≤100
108970112204433,EuVereador,Vitorino & Mendonça,≤100
110225312350543,Nova Escola,Associação Nova Escola,≤100
126491270729748,Childhood Brasil,Childhood Brasil,≤100
1447002558920832,Rider Castro,These ads ran without a disclaimer,≤100
106308415121143,Politique - Detalhamento de Votos,PRATIC SERVIÇOS EM TECNOLOGIA DA INFORMAÇÃO LTDA,≤100
1005672249506635,Vereadora Carmelia da Mata,Vereadora Carmelia da Mata,≤100
273642106068512,Paulo Alexandre Barbosa,Paulo Alexandre Pereira Barbosa,≤100
