Page ID,Page name,Disclaimer,Amount spent (LBP)
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,65152
141039382740595,National Commission For Lebanese Women NCLW,National Commission For Lebanese Women NCLW,19697
1428873024044736,المدن - almodon,المدن - almodon‎,18182
102023711572671,أساس ميديا -  Asas Media,asasmedia,10606
107266890756055,Nicolas Chikhani Finance,Nicolas Chikhani Finance,7576
960087244008629,MASAR,Masar,4545
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,4545
106197498149118,لبنان الكبير,Grand Lebanon,3424
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,3030
101241044906111,هنا لبنان,هنا لبنان,3030
107698404702208,Alkalima,Alkalima Onlime,1515
1031517763602384,Municipality of Kartaba - بلدية قرطبا,Municipality of Kartaba - بلدية قرطبا,1515
227393274851550,الإعلام الحر - Free Media,These ads ran without a disclaimer,≤100
128417954019381,Al-Moltaka,Melhem Boustany,≤100
1438703606372190,Elham Said Freiha,Elham Freiha,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
110470091436602,Ici Beyrouth,Ici beyrouth,≤100
111876598323760,صدى الارز اللبنانية,Charbel Nouh,≤100
121307931254043,Econlib,These ads ran without a disclaimer,≤100
