Page ID,Page name,Disclaimer,Amount spent (BAM)
1922268018023038,Raskrinkavanje,UG Zašto ne,112
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,≤100
789735661383506,Fondacija Tadž - Stipendiranje budućih hafiza,Fondacija Tadž - Stipendiranje budućih hafiza,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
109652028193268,Revizije info,Revizije info,≤100
120481645203741,Dragan Bursać,Dragan Bursać,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
110760128594320,Muhamed Hasanović,Muhamed Hasanovic,≤100
147315858633088,Istinomjer,Istinomjer,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
197596636939679,tacno.net,Tacno.net,≤100
105842642438187,Nihad Uk,Nihad Uk,≤100
325242907600207,CRI Srpski,These ads ran without a disclaimer,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
106681907871192,Esana Kavazbašić-Huskanović,Aleksandar Aničić,≤100
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Filip Lučić,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
106099145362821,Goražde bez pesticida,Harun  Bešlija,≤100
1894157260888813,Dr Vlado Đajić - Др Владо Ђајић,Vlado Đajić,≤100
100044353152888,Investicijska fondacija Impakt,These ads ran without a disclaimer,≤100
129224207219445,Merima Arnautović,Merima Arnautović,≤100
177694669315988,Nedeljko Ćorić,Недељко Ћорић,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
102211309402201,Amir Purić,Amir Purić,≤100
1607622842896752,interview.ba,Fondacija Infohuse,≤100
85069283164,Admir Čavalić,Admir Čavalić,≤100
163080080447411,Републичка странка Српске,Filip Lučić,≤100
109376282081332,Instant Hacking,These ads ran without a disclaimer,≤100
243972812353181,Соціологічна група Рейтинг,These ads ran without a disclaimer,≤100
103222502613945,barisergin,These ads ran without a disclaimer,≤100
2148421271917226,Nedim Salihagić,Salihagić Nedim,≤100
459236951079140,Lab of tomorrow,These ads ran without a disclaimer,≤100
100187109256916,Ustajte Diskriminisani,Ustajte Diskriminisani,≤100
305608429284,EU Environment,These ads ran without a disclaimer,≤100
60516116431,Člověk v tísni,These ads ran without a disclaimer,≤100
373536278864,UNICEF Europe & Central Asia,These ads ran without a disclaimer,≤100
