Page ID,Page name,Disclaimer,Amount spent (THB)
101673076131930,พรรคเปลี่ยน,พรรคเปลี่ยน,1667
102862692566940,อนัญญา สวัสดิสาร,อนัญญา สวัสดิสาร,1621
102661302788490,กานต์ กฤตินี รุณแสง,วรรณชัย เรือนแก้ว,1116
110199735129147,ทวี สุระบาล,ทวี สุระบาล,827
276537859877842,FC ผู้ใหญ่ตาน คนบ้านเรา,FC ผู้ใหญ่ตาน คนบ้านเรา,387
103827765773496,หมอตุล,หมอตุล,295
104963151112166,การเมือง kanmuang.com,การเมือง kanmuang.com,185
504514060047514,สุณัฐชา โล่สถาพรพิพิธ - ตรัง,สุณัฐชา โล่สถาพรพิพิธ,171
101020516296166,วิราว์ วัฒนกิจ ผู้สมัคร ส.ส. พรรคก้าวไกล ตรังเขต3,Warrawee Wattanakit,147
157659344260788,จุรินทร์ ลักษณวิศิษฏ์ Aoodda,Jurin Laksanawisit,145
102807719039442,พรรครวมไทยสร้างชาติ United Thai Nation Party,พรรครวมไทยสร้างชาติ United Thai Nation Party,143
106798981482455,ทนายเก่ง ศุภกร สุวรรณหมัด - Supakorn Suwanmad,ทนายเก่ง ศุภกร สุวรรณหมัด - Supakorn Suwanmad,109
182657125936067,พรรคภูมิใจไทย,พรรคภูมิใจไทย,≤100
109239188766815,ดร. วิทยา อินาลา พรรคไทยพร้อม,Klod Sawadputsra,≤100
296508406790,"Democrat Party, Thailand พรรคประชาธิปัตย์","Democrat Party, Thailand พรรคประชาธิปัตย์",≤100
183238185051108,อรรถวิชช์ สุวรรณภักดี,อรรถวิชช์ สุวรรณภักดี,≤100
107263299311646,Zom Marie,"Tellscore Co., Ltd.",≤100
161651553861945,Amnesty International Thailand,Amnesty International Thailand,≤100
104879999243950,พลชัย พิพิธวรกุล เบอร์ 2 เขต 4 ขอนแก่น พรรคประชาธิปัตย์,Ponchai Pipitvorakul,≤100
137188693021815,สืบจากข่าว,สืบจากข่าว,≤100
