Page ID,Page name,Disclaimer,Amount spent (ILS)
103563939372367,ברק סרי - Barak Seri,ברק סרי - Barak Seri,1042
1510157982620509,הלן גלבר - Helen Gelber,הלן גלבר - Helen Gelber,784
109242871232111,מתן בארי,מתן בארי,719
249479152534875,Kfir Swisa - כפיר סויסה,Kfir Swisa - כפיר סויסה,582
104823549316428,Барак Сери,Barak Seri,306
115411601520704,מיכל עוזיהו לראשות המועצה האזורית  אשכול,מיכל פלג עוזיהו,301
1954699454767994,שי זולדן - Shay Zoldan,שי זולדן,262
107058789108097,יאיר מעיין - Yair Maayan,יאיר מעיין,220
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,211
105682927647367,תומר גלאם,תומר גלאם,185
222479034969365,אדיר נעמן ראש מועצה אזורית שפיר,אדיר נעמן ראש מועצה אזורית שפיר,178
118771164474162,נתיבות של כולנו,נתיבות של כולנו,176
390174201363786,Eli Nacht • אלי נכט,Eli Nacht • אלי נכט,163
110125925176216,יוזמת המאה - The 100 Initiative,יוזמת המאה,158
105739405877681,יחיאל לסרי - Yechiel Lasry,יחיאל לסרי,156
100962763064910,בן כהן - לראשות המועצה באר טוביה,בן כהן,156
103766122741406,ליאור איובי - לראשות המועצה האזורית שפיר,lior ayubi,155
128753804569169,"עו""ד רחל פרץ גלם לראשות המועצה האזורית באר טוביה","עו""ד רחל פרץ גלם לראשות המועצה האזורית באר טוביה",154
591336644556900,יגאל וינברגר - Igal Winbereger,יגאל וינברגר - Igal Winbereger,149
116962614744041,גדי ירקוני לראשות המועצה האזורית אשכול,גדי ירקוני,139
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,135
166161510917460,קובי אביבי ראש המועצה האזורית באר טוביה,קובי אביבי ראש המועצה האזורית באר טוביה,118
1812470472361578,Давид Бен-Авраам депутат городского совета  - דוד בן אברהם,Давид Бен-Авраам депутат городского совета  - דוד בן אברהם,118
103085619445870,ניר ברכיה משרד עורכי דין,ניר ברכיה משרד עורכי דין,113
390531014386170,Шимон Кацнельсон - Единый Ашдод,Шимон Кацнельсон - Единый Ашдод,107
137449656335533,Amnesty International Israel,Amnesty International Israel,104
107476928307805,אשדודי - יש לנו חדשות בשבילך,אשדודי - יש לנו חדשות בשבילך,102
103345646135647,קול ערד,קול ערד,102
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",≤100
199891813361325,עמותת איתך مَعَكِ (מעכי)- משפטניות למען צדק חברתי,עמותת איתך مَعَكِ (מעכי)- משפטניות למען צדק חברתי,≤100
102311222889648,תמר קדם סימן טוב,תמר קדם סימן טוב,≤100
