Page ID,Page name,Disclaimer,Amount spent (PYG)
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,5679
133779673699779,Innovación Médica S.A,These ads ran without a disclaimer,190
1073454492740713,Emmanuel Cuevas,Emmanuel Cuevas,146
107706177740738,Periodismo 29,Periodismo 29,≤100
111912341409356,Centinela del Norte,Centinela del Norte,≤100
215513440788,SENATUR,These ads ran without a disclaimer,≤100
242259253120490,Igualdad de Genero SÍ,Igualdad de Genero SÍ,≤100
272098156231873,Diario HOY Paraguay,Diario HOY Paraguay,≤100
140457539356382,Gabinete Social Presidencia de la República del Paraguay,Gabinete Social Presidencia de la República del Paraguay,≤100
107674934088892,Enex Paraguay,Enex Paraguay,≤100
