Page ID,Page name,Disclaimer,Amount spent (ISK)
737169626371453,Heimildin,Stundin,8333
250725931675,Forsætisráðuneytið,Forsætisráðuneytið,4838
429577173821764,Matvælaráðuneytið,matvælaráðuneytið,3095
607573825973006,LÍS - Landssamtök íslenskra stúdenta,Landssamtök Íslenskra Stúdenta,2629
152804904889,Samfylkingin,Samfylkingin,1786
105986171646268,Diljá Mist,Diljá Einarsdóttir,1131
573559522797177,Flokkur fólksins,Flokkur Fólksins,1106
137524753533383,Miðflokkurinn,Miðflokkurinn,966
269089752708,Sjálfstæðisflokkurinn,Sjálfstæðisflokkurinn,917
154893001218870,ADHD samtökin,ADHD samtökin,841
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,719
184042545536602,Garðabæjarlistinn,Garðabæjarlistinn,625
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,589
164535469970,Fjarðalistinn,Fjarðalistinn,567
162409941250265,Sanna Reykjavík,Sósíalistaflokkur Íslands,509
143109705880676,Framsókn í Mosfellsbæ,Framsóknarfélag Mosfellsbæjar,459
109986694524045,Skapskap,These ads ran without a disclaimer,396
114057194960942,Samstöðin: Fréttir,Samstöðin ehf,354
153705438660098,Þórdís Lóa,Þórdís Þórhallsdóttir,342
103934207741083,Selena Ryan,These ads ran without a disclaimer,≤100
108258998739587,I Did not know,These ads ran without a disclaimer,≤100
28312410177,World Food Programme,These ads ran without a disclaimer,≤100
171043963049603,GREAT SCOT,These ads ran without a disclaimer,≤100
441703342896364,The Upright Project,These ads ran without a disclaimer,≤100
106843828862974,Worlds knoledge,These ads ran without a disclaimer,≤100
110807438602372,Steno Research,These ads ran without a disclaimer,≤100
113269331567467,El Patito Chiquito,These ads ran without a disclaimer,≤100
