Page ID,Page name,Disclaimer,Amount spent (PLN)
149388985089327,L'Oréal Paris,L’Oreal Polska Sp z o.o.,140
100947022065093,Okresowa Koalicja,Okresowa Koalicja,≤100
1683534065241470,OKO.press,OKO.press,≤100
653937168081792,PZU,Powszechny Zakład Ubezpieczeń Spółka Akcyjna (PZU SA),≤100
1181684038602267,Niepodległa,"BIURO PROGRAMU ""NIEPODLEGŁA""",≤100
480747299096034,Sławomir Batko - Radny Miasta Opola,Sławomir Batko - Radny Miasta Opola,≤100
228168274881,wysokieobcasy,wysokieobcasy,≤100
142614625077,WWF Polska,WWF Polska,≤100
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,≤100
57544755889,Amnesty International Polska,Amnesty International Polska,≤100
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,≤100
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,≤100
107971230622325,Ministerstwo Finansów,These ads ran without a disclaimer,≤100
339855706171439,Dobra Fabryka,Dobra Fabryka,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
2187031718035138,Radosław PREIS - Radny Rady Miejskiej Brzegu,Radosław Stanisław Preis,≤100
578864425792499,Ośrodek Monitorowania Antypolonizmu,Fundacja Ośrodek Monitorowania Antypolonizmu,≤100
144808095552639,ING Polska,ING Polska,≤100
436111276479085,Sieć Obywatelska - Watchdog Polska,Sieć Obywatelska - Watchdog Polska,≤100
372341662829366,Onet Styl Życia,These ads ran without a disclaimer,≤100
167137436954873,Katarzyna Czochara,Katarzyna Czochara,≤100
114453729684,gazetaprawna.pl,gazetaprawna.pl,≤100
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,≤100
959387840744974,Bezpartyjni Samorządowcy,Ogólnopolska Federacja Bezpartyjni i Samorządowcy,≤100
475584852475176,Pozytron,Bartłomiej Jan Ginter,≤100
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,≤100
110628809591185,Alan Wolny,Alan Wolny,≤100
314299585704,PAT&RUB,Ecoidea Sp z oo Sp.k.,≤100
178415208919146,Solidarna Polska,Solidarna Polska,≤100
142361819657439,Narodowy Fundusz Ochrony Środowiska i Gospodarki Wodnej,Narodowy Fundusz Ochrony Środowiska i Gospodarki Wodnej,≤100
111778487054045,TOGETAIR,Kamil Magot,≤100
164968446888637,Ministerstwo Sprawiedliwości,Ministerstwo Sprawiedliwości,≤100
189503154452351,Fundacja Laboratorium Zmiany,Laboratorium Zmiany,≤100
175966550952,Chrońmy Klimat,Fundacja Instytut na rzecz Ekorozwoju,≤100
10150116077700370,Fundacja Rodzić po Ludzku,Fundacja Rodzić po Ludzku,≤100
181890091876904,Medair,These ads ran without a disclaimer,≤100
178362315106,European Parliament,European Parliament,≤100
735907983172057,Urząd Gminy Czernica,Gmina Czernica,≤100
136390556431938,Pracownia na rzecz Wszystkich Istot,Pracownia na rzecz Wszystkich Istot,≤100
311766890555,Fundacja Batorego,Fundacja Batorego,≤100
999568213449974,"Solpower - Fotowoltaika, magazyny energii, wiaty fotowoltaiczne",Łukasz Zbigniew Czerwiński,≤100
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,≤100
1425264934431305,Polski Instytut Księgowości,Polski Instytut Księgowości,≤100
1589662404673220,DB Schenker w Polsce,These ads ran without a disclaimer,≤100
113267398356583,Komitet Inicjatywy Ustawodawczej „STOP zakazowi pracy”,Polskie Stowarzyszenie Obrońców Życia Człowieka,≤100
140982409255721,Miłość nie wyklucza,Miłość nie wyklucza,≤100
159205967423152,Stowarzyszenie Sursum Corda /w górę serca/,H4People,≤100
111275624780972,Erase Indifference,Erase Indifference,≤100
104061062331637,Pałac Saski,Pałac Saski Sp. z o.o.,≤100
1495480087399256,Jacek Ozdoba,Jacek Ozdoba,≤100
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,≤100
1496359750659795,Michał Wójcik,Michał Wójcik,≤100
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,≤100
154790604804,Fundacja Czarna Owca Pana Kota,Czarna Owca Pana Kota,≤100
194585893914848,Fundacja Rozwoju Demokracji Lokalnej,Cezary Trutkowski,≤100
447190942074880,Polskie Stowarzyszenie Obrońców Życia Człowieka,Polskie Stowarzyszenie Obrońców Życia Człowieka,≤100
105039892358886,FURPO - Świadczenie Pielęgnacyjne,FURPO GROUP SP. Z O.O.,≤100
1298855813504209,Akademia Księgowości,AKADEMIA KSIĘGOWOŚCI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,≤100
286243508135957,Solidarna Polska - Nowe Pokolenie,Solidarna Polska,≤100
101263522893711,Cichowlas Polskie Warzywa,Patryk Kondratowicz,≤100
176114889652,Kancelaria Premiera,Kancelaria Premiera,≤100
429506290917644,Toyota - fabryka w Jelczu,Toyota - fabryka w Jelczu,≤100
114337719936632,Marszałek Artur Kosicki,Marszałek Artur Kosicki,≤100
2320275388297228,Marcin Romanowski,Marcin Romanowski,≤100
505864632777215,Tygodnik Lisickiego,Orle Pióro sp. z o.o.,≤100
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,≤100
790410867684271,Ukraiński Dom / Український Дім,Ukraiński Dom w Warszawie,≤100
814991668621838,Norbert Kaczmarczyk,Norbert Kaczmarczyk,≤100
1935398849860973,Paweł Bujak,Paweł Marek Bujak,≤100
283996612400,Fundacja Nasza Ziemia,Fundacja Nasza Ziemia,≤100
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,≤100
292514454554454,Cartrack Polska,Cartrack Polska,≤100
143951191449,Profinfo.pl,Wolters Kluwer PL,≤100
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,≤100
359606364774932,"Beata Maciejewska - Posłanka Lewicy, Gdańsk",Biuro Poselskie Beaty Maciejewskiej,≤100
167053496770977,Fundacja Redemptoris Missio,Fundacja Pomocy Humanitarnej Redemptoris Missio,≤100
312816688890250,Dariusz Matecki,Dariusz Matecki Radny Miasta Szczecin,≤100
1863743663893316,Fundusz Obywatelski im. Henryka Wujca,Fundacja dla Polski,≤100
147284671976535,Jak wygrać wybory? Praktycznie o kampaniach wyborczych,Jacek Babiel,≤100
521216701360487,MURATOR,MURATOR,≤100
258394024199313,Centrum Mieroszewskiego,Centrum Dialogu im. Juliusza Mieroszewskiego,≤100
112123064602862,Szczeliny,Wydawnictwo Otwarte sp. z o.o.,≤100
173086948664,Infor.pl,Infor.pl,≤100
108567461681538,"Polska Katolicka, nie laicka",Fundacja Instytut Edukacji Społecznej i Religijnej im. Ks. Piotra Skargi,≤100
76134197129,Radio TOK FM,Kinga Warwas,≤100
868599633152789,Koncept - magazyn akademicki,Fundacja Inicjatyw Młodzieżowych,≤100
130752780291804,Fundacja Geremka,These ads ran without a disclaimer,≤100
1476105062719575,Dariusz Matecki - Solidarna Polska,Dariusz Matecki - Solidarna Polska,≤100
583823491630995,Piotr Cieplucha,Piotr Paweł Cieplucha,≤100
1436380093288077,Park Dzieje,Stowarzyszenie Dzieje,≤100
134626909042,Stowarzyszenie Inwestorów Indywidualnych,These ads ran without a disclaimer,≤100
312204349288060,Mariusz Gosek,Mariusz Gosek,≤100
514735281965536,Demagog,Stowarzyszenie Demagog,≤100
832320483579139,Vestra,Vestra,≤100
148119012566775,Alegoria,Alegoria,≤100
1686067908348756,Osiedle Wieszowa,TDJ Estate,≤100
205950160250231,FUNDACJA AIRO GROM INTERNATIONAL im. Eugeniusza Jana Pietrzyk,FUNDACJA AIRO GROM INTERNATIONAL im. Eugeniusza Jana Pietrzyk,≤100
186543124707583,ISSA Prevent Plastic Pollution,Biuro wykonawcze ISSA w Polsce,≤100
121677374580121,Stowarzyszenie Rozwoju Wsi Świętokrzyskiej,Stowarzyszenie Rozwoju Wsi Świętokrzyskiej,≤100
1531160263787101,Fundacja HerStory,Fundacja HerStory,≤100
205950160250231,FUNDACJA AIRO GROM INTERNATIONAL im. Eugeniusza Jana Pietrzyk,Robert Włodzimierz Pietrzyk,≤100
352969621437965,Magna Polonia,Fundacja Magna Polonia,≤100
1643686859194259,Sebastian Kaleta,Sebastian Kaleta,≤100
176619537364977,Grodno S.A.,Grodno S.A.,≤100
111236021136938,Fundacja Wolności Gospodarczej,Fundacja Wolności Gospodarczej,≤100
255100403945,Polityka,Polityka,≤100
181020632309,Wydawnictwo Znak,Wydawnictwo Znak,≤100
424950454257785,Kampania Prawdy,Kampania Prawdy,≤100
125185964281959,Centrum Edukacji Obywatelskiej (CEO),Centrum Edukacji Obywatelskiej (CEO),≤100
190536713845,Fundacja JiM,Fundacja JiM,≤100
962336330622994,Michał Gzowski,Michał Zbigniew Gzowski,≤100
103268241129869,Fundacja Veritas,FUNDACJA VERITAS,≤100
1846913012208618,Miłosz Tamulewicz,Miłosz Milo Tamulewicz,≤100
199877710116314,Patryk Jaki,Patryk Jaki,≤100
110898338585970,Mgboardy,MGBoardy.pl,≤100
1583040588577817,Skladnicaksiegarska.pl Outlet,These ads ran without a disclaimer,≤100
274865305866485,Eko House Technologie Ekologiczne - przydomowe oczyszczalnie ścieków,Eko House Technologie Ekologiczne,≤100
153679474688551,Wydawnictwo Fronda,Wydawnictwo Fronda,≤100
106038948775287,Dostępna Polska,4 REAL Sp. z o.o.,≤100
102759805294356,Dariusz Matecki - Radny Miasta Szczecin,Dariusz Matecki Radny Miasta Szczecin,≤100
1752318511650368,Akamai Poland,More Bananas,≤100
100507332348221,Liberfor,Liberfor,≤100
361650134246397,Hrabia Tytus,Fundacja Zakłady Kórnickie,≤100
74863922834,Krytyka Polityczna,Krytyka Polityczna,≤100
954692934606047,Krzysztof Śmiszek,Krzysztof Śmiszek,≤100
340765409708087,Ryszard Madziar,Ryszard Madziar,≤100
1437227889827328,Fundacja Dobrych Inicjatyw,Fundacja Dobrych Inicjatyw,≤100
