Page ID,Page name,Disclaimer,Amount spent (ILS)
103907495935157,צו חירום,צו חירום,2102
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,1341
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",662
115028251920872,זהבה גלאון Zehava Galon,צו חירום,413
213801788683219,עיריית ראש העין,עיריית ראש העין,403
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,370
204780362875106,מקור ראשון,מקור ראשון,332
936130799779065,עו״ד אלברט טייב בשביל הכפר,עו״ד אלברט טייב בשביל הכפר,327
114777898543659,Docaviv דוקאביב,Docaviv,315
153664638161877,מתן דיל- Matan Dil,מתן דיל,302
206692749419285,עיריית ראשון לציון,Debby&Ron LTD,265
544585708962925,עיריית לוד,עיריית לוד,249
268108602075,Benjamin Netanyahu - בנימין נתניהו,מפלגת הליכוד,236
361464970647064,זהר בלום,זהר בלום,227
114429471587565,"יפעת עובדיה לוסקי - יו""ר קק""ל",קרן קימת לישראל,227
655073717925481,קרן ברל כצנלסון,קרן ברל כצנלסון,225
103851895179872,אמהות לביאות,Nataly Milner,223
534335679927121,מועצה אזורית עמק חפר,מועצה אזורית עמק חפר,189
429184557235927,בצלאל סמוטריץ',בצלאל סמוטריץ,165
2241550506131359,שמואל בוקסר,שמואל בוקסר,159
100900832922166,אחים לנשק-לוחמים ולוחמות במסע להצלת הדמוקרטיה,Michal Even,158
116563891775107,עיריית פתח תקווה,עיריית פתח תקוה,157
141721971504,Histadrut - ההסתדרות החדשה,Ricki Bar,143
977353718949028,מיקי זוהר-  Micki Zohar,ח״כ מיקי זוהר  Micki Zohar,132
704953553224965,Вопросы гражданства и статуса в Израиле. Адвокат Александр Френкель,Alexander Adv,130
103428925850338,אבי סלמה - נתניה,Avi Slama,124
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,123
1541559162728136,רדיו תשעים,רדיו תשעים,120
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,119
110917020553426,Ari Shavit - ארי שביט,Ari Shavit - ארי שביט,118
160175817353648,האקדח על שולחן המטבח,האקדח על שולחן המטבח,116
175285029214345,הציונות הדתית,ציונות דתית,115
112091438217497,מטה המאבק - כפרי הנוער,מטה המאבק - כפרי הנוער,114
849824028408565,תנועת אם תרצו,תנועת אם תרצו,102
1838534943110252,שלמה שש  גן רווה,שלמה שש  גן רווה,≤100
1514952655390958,משרד תומר ורשה - עורכי דין • הגירה והסדרת מעמד • אשרות בישראל • זכויות אדם,"משרד עו""ד תומר ורשה",≤100
113410581644966,אורית גוטמן,אורית גוטמן,≤100
1073548259341247,לובי 99,לובי 99,≤100
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,≤100
107271768812957,Q4Israel - הרבעון הרביעי,Q4Israel - הרבעון הרביעי,≤100
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,≤100
337591096309750,Embassy of Ukraine in the State of Israel,Embassy of Ukraine in the State of Israel,≤100
1678753882355496,איגוד העובדות והעובדים הסוציאליים,איגוד העובדות והעובדים הסוציאליים,≤100
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",≤100
104222621115858,הביטחוניסטים,הביטחוניסטים,≤100
767262423350854,פורום הדיור הציבורי,Danny Gigi,≤100
57400032655,קבלה לעם,"בני ברוך קבלה לעם ע""ר",≤100
94258847306,האגודה לזכויות האזרח בישראל,האגודה לזכויות האזרח בישראל,≤100
870129976377104,הנהגת ההורים הארצית,דרור יהב,≤100
1419380035018737,אביחי בוארון,אביחי בוארון,≤100
160178307760913,מחזקים,מחזקים,≤100
389004391219079,אלון דוידי - Alon Davidi,עיריית שדרות,≤100
