Page ID,Page name,Disclaimer,Amount spent (JPY)
110452271811588,美活インフォ,These ads ran without a disclaimer,3518
1904070096535109,スマート選挙,株式会社センキョ,1011
475681929154100,国連UNHCR協会,国連UNHCR協会,168
117206271242725,ミライ開運 12星座占い,These ads ran without a disclaimer,158
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,≤100
208661552479830,日本財団,Shigeru Fujita,≤100
243143172757375,情報ドットコム（K.Oshima）,大島 和彦,≤100
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,≤100
104533215755145,ZOE_Japan,ZOE Japan,≤100
110256441562343,Buzz_channel,These ads ran without a disclaimer,≤100
195088317190451,グリーンピース・ジャパン,一般社団法人グリーンピース・ジャパン,≤100
289931618238873,法輪功は素晴らしいですが、なぜ迫害されたのか,Luu Nga,≤100
646326955472615,株式会社テングッド,These ads ran without a disclaimer,≤100
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,≤100
418980198123237,シヤチハタ/Shachihata,These ads ran without a disclaimer,≤100
111759777259677,ローカル・マニフェスト推進連盟,健輔 山内,≤100
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,≤100
120751093170094,Trần Trang,These ads ran without a disclaimer,≤100
115864264779759,ヒーローズコンバット II,These ads ran without a disclaimer,≤100
