Page ID,Page name,Disclaimer,Amount spent (GTQ)
101405406148203,Valor Suchitepequez,Byron Estuardo Villatorio Liu,≤100
331961940541181,Partido Victoria,Partido Político Victoria,≤100
100169482992019,Sebastián Arzú,Sebastián Arzú,≤100
1911003529195315,Roberto Arzú,Roberto Arzú García-Granados,≤100
109189810962889,Comunidad Elefante,Shorik Yann Mejia Blanco,≤100
643513979193133,Unidos por Beatriz,Neuma,≤100
110582257361172,Partido Azul,Partido Azul,≤100
104069167998061,Noticias La Reforma S.M.,Jennifer Lopez,≤100
164054510913858,Mazatenango Informátivo,Mazatenango Informátivo,≤100
102241754851760,Noticias El Quetzal S. M.,Jennifer Lopez,≤100
106908785419555,Goberna Guatemala,Goberna,≤100
1677400702539198,Byron Rodríguez Palacios,Byron Rodríguez Palacios,≤100
110198674046882,Noticias San Cristóbal Cucho,Jennifer Lopez,≤100
105328665501147,Partido Cambio Mixco,Partido Cambio Mixco,≤100
103267651414497,Noticias Esquipulas Palo Gordo,Jennifer Lopez,≤100
109323133802939,Neurona,Neurona,≤100
111762680740571,Altar Mayor,These ads ran without a disclaimer,≤100
102359978173169,Noticias San Lorenzo S.M.,Jennifer Lopez,≤100
103134718094665,Noticias San Pablo S. M.,Jennifer Lopez,≤100
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100
281554395331686,República,"Republica GT, S.A.",≤100
1575300589428722,Tony Flores Oficial,These ads ran without a disclaimer,≤100
