Page ID,Page name,Disclaimer,Amount spent (MXN)
102480688931258,Líderes de México,Líderes de México,6516
105728245738079,Sigue López #conadánsí,Que Siga López,2137
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,1611
120544204635995,Gobierno de Baja California,Gobierno de Baja California,1027
822100507825923,Secretaría de Turismo de Baja California,Secretaría de Turismo de Baja California,973
104361885865291,Buenas Noticias Mexicali,Buenas Noticias Mex,554
333934290548728,Los Círculos Rojos,Circulos Rojos,498
101116608213214,EducaTijuana,EducaTijuana,412
104423741378022,Ocupa MX,Ocupa MX,369
56713285274,Greenpeace México,Greenpeace México,369
881256821943743,Armando Ayala Robles,COMUNICACIÓN DIGITAL,361
109634395756375,Save the Children México,Save the Children México,319
105570048275245,Cursos con EducaTijuana,Jesus Eduardo Soto,308
100557755099985,Convocatorias 2023,Convocatorias 2023,303
203132936827485,Preparatoria con un Solo Examen en Tijuana,EducaTijuana,302
923633637651202,Morena Sí,Morena Sí,271
113739333765253,Michel Sánchez Allende,casa creala,268
103953484721340,Termina Tu Prepa Con EducaTijuana,EducaTijuana,257
100418079031913,Michelle Tejeda,Michelle Tejeda,249
481580315236658,Araceli Brown,Araceli Brown Figueredo,241
104805888231365,Mexicano,"Editorial Kino, S.A. de C.V.",226
109697971929647,Paraíso Morenista,paraisomorenista.com,195
109312438635466,Cruzada Morenista,cruzadamorenista.com,179
101435299357501,Con Adán Sí,Con Adan Si,178
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,173
100327629549678,Transformando con Claudia,Transformando con Claudia,155
48966795116,Amnistía Internacional México,Amnistía Internacional México,152
106006482764390,Gobierno del Estado de Sinaloa,Gobierno del Estado de Sinaloa,128
141680549249031,Radio Rosarito,Mario Alberto Serrano Monzon,125
111062598459946,Equidad y liderazgo,equidadyliderazgo.com,121
254852601222832,CEMEX México,CEMEX México,119
104252495822239,La Magia de Transformar,LA MAGIA DE TRANSFORMAR S.A DE C.V,117
114728268088874,El más Grande va con la Mejor,El más Grande va con la Mejor,109
907647345982471,Cicuta,Jose Joel Flores,104
107479518820795,Corazón Guinda,corazonguinda.com,≤100
100206439556436,Jalisco Jala con Claudia,Jalisco Jala con Claudia,≤100
102558755336180,El Bernal,El Bernal Mx,≤100
107634672145424,Defiendo la Transformación,Defendiendo la Transformación S.A de C.V,≤100
104680124489636,Demoscopia Digital,Demoscopia Digital,≤100
133478060111915,CEMEX Impacto Social,CEMEX Negocio Responsable,≤100
248970878493624,Pulso Ciudadano,Pulso Ciudadano,≤100
387796290649,GNP Seguros,GNP Seguros,≤100
174058432636166,El Deforma,El Deforma,≤100
1415691342026378,Fundación Carlos Slim,Fundación Carlos Slim,≤100
342732882598050,Gobierno de Playas de Rosarito,Gobierno de Playas de Rosarito,≤100
105735178930957,Centro de Especialización y Desarrollo Profesional CEDEP,Heber Williams Pino Aguilar,≤100
109736050805126,El Minutero,El minutero,≤100
1075423372514320,Ramón Vázquez Valadez,Ramon Vazquez Valadez,≤100
103146715098739,Jaime Acevedo,INGENIO,≤100
103183048190756,Elizabeth Asesora Inmobiliaria,These ads ran without a disclaimer,≤100
147751821930575,Salud Digital Fundación Carlos Slim,Fundación Carlos Slim,≤100
105505599062277,Atte.tuamiga,Atte.tuamiga,≤100
512970635509057,Memo Flores,Guillermo Flores,≤100
1861550397441449,Revista32,Revista32,≤100
458859544909547,DICES,DICES,≤100
102033842762284,MexaNoticias,MexaNoticias,≤100
142237832852101,Manuel Rude García,Manuel Rudecindo Garcia Fonseca,≤100
138350596230547,GIRE - Grupo de Información en Reproducción Elegida,Menu Agency,≤100
822905401108747,PoderMX,PoderMX,≤100
101128435630238,Química y Formulación,Química y Formulación,≤100
411235336284306,Empresarios por la Cuarta Transformación,"Empresarios 4T, Asociación Civil",≤100
2002560629995226,QUE POCA MADRE,QUE POCA MADRE,≤100
302105566943995,Dermaesthetic,Dermaesthetic,≤100
107652783975551,CS Medicina Estética,CS Medicina Estética,≤100
102713462642162,Campeche con la 4T,campecheconla4t.com,≤100
2340595106035117,Ismael Brito Mazariegos,Ismael Brito Mazariegos,≤100
239726076054918,Partido del Trabajo México,Partido del Trabajo México,≤100
109019495184907,CEP Centro De Estudios Profesionales,Heber Williams Pino Aguilar,≤100
122404620204,Oxfam México,OXFAM MEXICO AC,≤100
1095948597209125,Grupo Financiero Banorte,Banco Mercantil del Norte,≤100
100242005506001,Medestetic México,Medestetic México,≤100
493453457351145,Coparmex Nacional,Coparmex Nacional,≤100
459981687466000,TjNoticias.info,Rudolph y De Regil,≤100
1452189031676518,Hyundai México,HYUNDAI MEXICO,≤100
254020664990444,JuanMa Vz Barajas,Juan Manuel Vázquez Barajas,≤100
2330030160374237,Balance 24,Balance 24,≤100
345995382241686,PODER 360,PODER 360,≤100
922911071175965,Noticias Tamaulipas,Noticias Tamaulipas,≤100
108950188713101,Memes Derechos Laborales,SUB Inteligencia de marca S de RL de CV,≤100
285977916545089,Ysmael Rodriguez,ROPY,≤100
108819392526809,Partido Acción Nacional,Partido Acción Nacional,≤100
233652128065243,Goberna México,Goberna,≤100
195637654361837,No Hay Derecho MX,nohayderechomx,≤100
118426734898659,Chilango,These ads ran without a disclaimer,≤100
112507801521278,VEMO,VEMO,≤100
105462911936981,Laura Esquivel,HUMAN TARGET,≤100
196493763808241,CEEY,CENTRO DE ESTUDIOS ESPINOSA YGLESIAS,≤100
422544544574063,Centro de Estudios en Neurociencias y Psicología del Estado de Chiapas S.C.,Juan Carlos Nunez Hermosillo,≤100
361656883997856,Plural.mx - Periodismo & Opinión Pública,These ads ran without a disclaimer,≤100
109374815771798,Yo Amo Tijuana,Rudolph y De Regil,≤100
421071591561976,México Grilla,México Grilla,≤100
1447376292236697,Rommel Pacheco,Rommel Pacheco,≤100
607915056061791,El Poder de México,El Poder México,≤100
361656883997856,Plural.mx - Periodismo & Opinión Pública,Felix Ayala,≤100
101740711752535,RUBRUM,Multipoll S.A. de C.V.,≤100
235606900176440,Macronews,Macronews,≤100
245495562137150,Mitofsky,Roy Campos,≤100
115592847024547,Iraís Reyes,Iraís Reyes,≤100
177319665650476,ClikiSalud - Fundación Carlos Slim,Fundación Carlos Slim,≤100
100878822609950,Merkatek,Cesar Augusto Arellano Morales,≤100
101701991930418,UNIDEV,UNIDEV,≤100
103323368781397,Aesthetics Online Academy,Aesthetics Online Academy,≤100
107727682047392,XunMexicodeverdad,X UN MÉXICO DE VERDAD,≤100
915220875259528,Telokwento,TELOKWENTO,≤100
265938437673601,Yo Soy Mi Planeta,Yoxmex,≤100
592495347619799,Mi familia es primero,Yoxmex,≤100
226699804054458,Juan Carlos Barragán Vélez,Juan Carlos Barragan Velez,≤100
445454469207355,Soy Tamaulipas,Soy Tamaulipas,≤100
156161298659383,Pedro Haces,Luis Carlos Bello Paredes,≤100
160752503961,EMEEQUIS,EMEEQUIS,≤100
107509487815279,Dedogmasyrenuncias,DE DOGMAS Y RENUNCIAS,≤100
101202725148632,Armando Zuñiga Salinas,GRUPO IPS,≤100
688172781386207,Azael Santiago Chepi,Azael Santiago Chepi,≤100
285690871462237,Luz María Beristain Navarrete,Luz María Beristain Navarrete,≤100
611053902572622,Focus Mx,Focus Mx,≤100
187408468118775,Jorge Torres #elbrecho,Brecha Comunicación,≤100
117119537643991,Sindicato Nacional SINTEIN,Sindicato Nacional Independiente de Trabajadores y Empleados de la Industria de Transformación y Empresas Subsidiarias,≤100
110223761694157,Admin Project Technology,Williams Rodriguez Constantinho,≤100
219168613441556,Abogados México,Jose Miguel Ramirez Valenzuela,≤100
109610531312367,Preparatoria Desde Casa SEP,UNIDEV Universidad SC,≤100
409800789114458,Antonio Pelón Cervera,Macronews,≤100
122154061801959,Colectivo Mujeres Cabeza de Familia,Yoxmex,≤100
953657811446042,Conciencia Nacional por la Libertad Religiosa,Fundación en Promoción de la Familia y la Libertad AC,≤100
102957089372885,Preparatoria Virtual de México,UNIDEV Universidad SC,≤100
106307612088667,Preparatoria en Línea SEP,UNIDEV Universidad SC,≤100
102849895453455,El nacionalista,Rene Mejia Torres,≤100
138016565116389,Prepa En Linea SEP,UNIDEV Universidad SC,≤100
106853071237547,Óscar Gutiérrez Camacho,Hector Daniel Sanchez Moreno,≤100
102428026076286,Preparatoria desde casa SEP,UNIDEV Universidad SC,≤100
100905166136342,Preparatoria SEP en línea,Unidev Uiversidad SC,≤100
105548871464709,Politikmnte,Politikmnte,≤100
1518145195110134,Daniel Gutiérrez Gutiérrez,Daniel Gutiérrez Gutiérrez,≤100
142145835862894,IEXE Universidad,IEXE Universidad,≤100
470671390339325,Politburó Digital Noticias,Politburó Digital,≤100
281188282215551,José Medina Mora Icaza,José Medina Mora Icaza,≤100
104402255089316,Vigilante,Dreams Engine S.A de C.V.,≤100
107533378799399,Equilaria,Equilaria,≤100
101096645407705,Fernando Cuevas Murillo,Fernando Cuevas Murillo,≤100
103395775997425,Prepa en Linea desde casa SEP,UNIDEV Universidad SC,≤100
2224502900946392,Diplomados UNAM- Congreso.,Martin Vera,≤100
109717477968968,Los Asesores,Luis Miguel Carriedo Tellez,≤100
103533465483263,Centro de Estudios y Capacitación Integral en Nutrición,Alfredo Esquivel Villeda,≤100
115896348052800,Preparatoria virtual SEP desde casa,UNIDEV Universidad SC,≤100
117347148320433,México Social,México Social,≤100
189131335143204,"Soy Mexicano, Soy Derecho",Soy Mexicano Soy Derecho,≤100
100439725731012,Preparatoria SEP en línea México,UNIDEV Universidad SC,≤100
860599244054747,Subrayado,Brenda Pérez Carbajal,≤100
320404528148304,Nacho Campos,Nacho Campos E.,≤100
106178698930897,Preparatoria SEP en línea,Unidev Universidad SC,≤100
112252053650029,Preparatoria SEP en Línea,UNIDEV Universidad SC,≤100
105533795460071,Norte Monrealista,Norte Monrealista,≤100
277380886249639,ExxonMobil México,"ExxonMobil México, S. A. de C. V.",≤100
116437828394342,Phiten Mexico,Phiten Mexico,≤100
104943798608724,Preparatoria en línea SEP México,UNIDEV Universidad SC,≤100
110659484594616,Preparatoria en línea SEP,Luis Javier Hernandez Rodriguez,≤100
103657085905852,Índigo Energía e Industria,Índigo Energía e Industria,≤100
110239881352852,Preparatoria en casa unidev,UNIDEV Universidad SC,≤100
196705420663884,Código Magenta,Código Magenta,≤100
107856097255170,Jorge Abdala,Brecha Comunicación,≤100
106037864919855,Ana Ayala,Ana Elizabeth Ayala Leyva,≤100
509821702820171,24 Horas Quintana Roo,24 Horas Quintana Roo,≤100
105073904987344,eureka.club,These ads ran without a disclaimer,≤100
100246558338851,PRD Tamaulipas,PRD Tamaulipas,≤100
107532260833640,Carlos Salinas,Carlos Salinas,≤100
101243359536311,Preparatoria en línea SEP desde casa,UNIDEV Universidad SC,≤100
101904945931759,CDMX Informada,CDMX Informada,≤100
463358453871269,JuanMa Munguía,JuanMa Munguía,≤100
194020227388552,PT Coahuila,Partido del Trabajo Coahuila,≤100
108086911387918,Preparatoria Virtual Unidev,UNIDEV Universidad SC,≤100
110763055151832,Preparatoria en línea SEP,UNIDEV Universidad SC,≤100
1773177236335336,Comunicación e imagen,Anna Montiel,≤100
1604225183208432,Heraldo de México Aguascalientes,Aguascalientes,≤100
102931375657044,Tabasqueños con Javier May,Tabasqueños con Javier May,≤100
113316147663555,Preparatoria desde casa Unidev,UNIDEV Universidad SC,≤100
156383765015536,Luis Alberto Aguilera Orta,HUMAN TARGET,≤100
640044982685950,PRD Michoacán,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,≤100
174229585991829,Periódico Libre en el Sur,Francisco Ortiz Pinchetti,≤100
110265661245619,Preparatoria en línea SEP,UNIDEV Universidad SC,≤100
103161774584402,Preparatoria SEP Unidev,UNIDEV Universidad SC,≤100
431588506963148,Ana Francis Mor,Ana Francis Mor,≤100
192415620892940,Fermín Ordóñez,Fermín Esteban Ordóñez Arana,≤100
176047519101203,Códice Informativo,Códice Informativo,≤100
100431071908734,La-Lista,DCS MEDIA & COMMUNICATIONS,≤100
103447518678068,Juan Pablo Celis,4TMichoacán,≤100
540795076057624,Enfoco.mx,Enfoco.mx,≤100
124631600949535,Yo Influyo,Yoxmex,≤100
92465443899,Reporte Índigo,Capital Media,≤100
105925314120759,Mario Bracamonte,Julián Reynoso Mazoy,≤100
105827767455390,Miguel Vicente,Miguel Vicente,≤100
107566212208826,Preparatoria desde casa SEP,UNIDEV Universidad SC,≤100
100332908733199,Fundación Traxión,Fundación Traxión,≤100
104796272411403,cercabcs,These ads ran without a disclaimer,≤100
105409565326997,El Transformador MX,Julián Reynoso Mazoy,≤100
114024430364416,YoXmx,Yoxmex,≤100
354326078079338,Campaigns and Elections Mexico,Mario Alberto Rivera Lagarreta,≤100
302448513146235,Jorge Romero Herrera,JORGE ROMERO,≤100
264060497093390,Shamir Fernández Hernández,Gabriel Francisco Pedro,≤100
681291175575804,Visible,Lievant Studio,≤100
333932057250036,Alejandro Rojas Díaz Durán,ARDD,≤100
100984402720642,Preparatoria en linea SEP,UNIDEV Universidad SC,≤100
103169108800942,Andrea Tovar,Andrea Tovar Saavedra,≤100
1768914636668990,Andrés Atayde,Andrés Atayde Rubiolo,≤100
109474928114443,Actívate,José Ángel Soubervielle,≤100
536886746673043,Jóvenes MX,Yoxmex,≤100
104795801401301,Sonora Sustentable,PULSO Agency,≤100
1522195418029530,Político MX,Político MX,≤100
110365377785472,Silvia Alvarez Araiza,Jafet Naranjo Lauriano,≤100
502725876775008,Scientia,Augusto Martín Cedillo López,≤100
431874760195203,Direknova Consultoría y Capacitación,These ads ran without a disclaimer,≤100
106034232292980,Preparatoria en línea Mexico,UNIDEV Universidad SC,≤100
101555818455943,"Rafael ""Rafa"" Ramírez",Jose Rafael Ramírez Morales,≤100
475040405910613,Lenin Perez Rivera,Evaristo Lenin Perez Rivera,≤100
106681135502068,Ismael Carvallo,Ismael Carvallo,≤100
105713442412312,Preinscripciones SEP BCS 2023-2024,Adriana del Rosario Beltrán Castro,≤100
2244971795773309,El Metichon,EMT Noticias,≤100
101295992671758,Libertarismo México,México Libertario,≤100
432923167438353,Jorge Hernández Aguilera,Julián Reynoso Mazoy,≤100
1583631301915573,Liborio Vidal,Liborio Vidal Aguilar,≤100
2217032051842516,Anna Laura Montiel,Anna Montiel,≤100
100317592842817,certificadosdurango,These ads ran without a disclaimer,≤100
1593314520941799,Noti Siete,Informativo7,≤100
103919201795770,Joel Corral Alcantar,Joel Corral Alcantar,≤100
164856266971710,Es lo Cotidiano,Es lo Cotidiano,≤100
387917398509610,Colegio Internacional para el Desarrollo de la Educación y la Cultura,COLEGIO INTERNACIONAL PARA EL DESARROLLO DE LA EDUCACIÓN Y LA CULTURA A.C.,≤100
658580710854883,Nueve Arte Urbano,Eduardo Sánchez Becerra,≤100
1856514037937535,SuperMesa,Ramon Jorge Guardado Pérez,≤100
105824921306256,igualdades,These ads ran without a disclaimer,≤100
235994093744848,Contra Réplica,Contra Réplica,≤100
103072656026162,Templo Espiritista Chinanteco,These ads ran without a disclaimer,≤100
1749137535343213,Ricardo Ferro,Luis Ricardo Ferro Baeza,≤100
465777803515977,Poncho Gutiérrez,Poncho Gutiérrez,≤100
107305605133626,Maestría en Ciencias Biomédicas UACQByF,These ads ran without a disclaimer,≤100
109575971718478,Hitzel Bernal,Hitzel Bernal,≤100
1708378782713605,Pulmón Urbano A.C.,Pulmón Urbano A.C.,≤100
186509968038074,El Informador Obrero,El Informador Obrero,≤100
220612165082734,Save Democracy,Save Democracy,≤100
1453035258301900,Carol Antonio Altamirano,Carol Antonio Altamirano,≤100
109728374729315,24 horas Yucatán,24 Horas Yucatán,≤100
392117881331459,José Flores,José Luis Flores Pacheco,≤100
1587273468223028,Misaj Becerra,Misaj Gonzalez Becerra,≤100
365624347194039,Karla Almazán,Karla Almazán,≤100
111747610668938,Nota Online.,Nota Online.,≤100
1424057367811413,Ipas México,Jennifer Gonzalez Campos,≤100
123706374310822,Lo de Hoy México,LCC Mkt,≤100
186996945520642,Cultura Verde,Cultura Verde Amor por el Planeta A.C.,≤100
106917395544366,Red Morena Digital,Fabian Ismael Torres Alvarez,≤100
109961642002892,elmundodelkpop518,These ads ran without a disclaimer,≤100
112393601105110,Preparatoria en línea Unidev,Universidad Unidev SC,≤100
105278152331161,Becas y Convocatorias,Becas y Convocatorias,≤100
340258032732908,Altorre Foto Periodismo Michoacan,Altorre Foto Periodismo Michoacan,≤100
162949857103721,Gobierno Colima,Gobierno Colima,≤100
225774331107918,Jonathann Estrada,David Jonathan Estrada Castillo,≤100
858032527584472,Hiram Rodriguez L,Hiram Rodriguez L,≤100
455584087798414,Agendahidalguense,Emilio López Peña,≤100
111356791665420,El Radar,Hector Daniel Sanchez Moreno,≤100
1316005761840470,Bere Romo,Andrea Del Carnen Esparza Ruiz Esparza,≤100
148709191834718,Alcaldes de México,Alcaldes de México,≤100
100522342752113,Casa Espiritual Chinanteco,These ads ran without a disclaimer,≤100
106338501265771,La punta y el iceberg,La punta y el iceberg,≤100
103710145621987,Lizbeth Ogazón Nava,Raymundo Mendoza Arredondo,≤100
283653271758441,24 Morelos,24 CDMX,≤100
667391116622543,Marco Puppo,Marco Antonio Almendariz Puppo,≤100
526524330743264,JULIO LONG,Julio Iván Long Hernández,≤100
214963115846046,Statu Quo-Advance,Statu Quo-Advance,≤100
215474162361086,Agenda Viral,Agenda Viral,≤100
104314145079542,Gurises,These ads ran without a disclaimer,≤100
492853084519289,Héctor Narváez MX,Héctor Freddy Robaldi Narváez,≤100
384495964895391,Willy Ochoa,Eduardo Díaz,≤100
102255904996475,Geovanna Campos Vazquez,Julián Reynoso Mazoy,≤100
100562005948087,mundoconspiranoicomx,These ads ran without a disclaimer,≤100
2170836576562672,Territorial,Sistema Territorial,≤100
1834107960160586,Marco A. Mendoza Bustamante,Marco Antonio Mendoza Bustamante,≤100
106480392348930,Info Aplicada de P.V.,These ads ran without a disclaimer,≤100
1871963173033717,Othon Hernández Candanedo,Othon Hernandez Candanedo,≤100
710439142491735,Aldo Ruiz,Erik Soto Becerril,≤100
107846325509637,Morena Unida,Hector Daniel Sanchez Moreno,≤100
106089868869251,Chamanismo Juaquinario,These ads ran without a disclaimer,≤100
263601267043548,Instituto Tzapin de Medicinas Complementarias,These ads ran without a disclaimer,≤100
279812220541657,David Martínez Mendizábal,David Martínez Mendizábal,≤100
114612040724292,Tu Prepa en Línea Unidev,UNIDEV Universidad SC,≤100
1611636239093076,Gerita Medrano,Gerita Medrano,≤100
102488789157664,Mtro. Abraham Izoteco Valle,Abraham Izoteco Valle,≤100
944823365909303,Medio Serio,Nuria Valenzuela Márquez,≤100
156562731088277,"Equidad de Género, Ciudadanía, Trabajo y Familia","Equidad de Género, Ciudadanía, Trabajo y Familia",≤100
527089334352864,Diana Aguilar Ruelas,DigitalMX,≤100
101461686043880,Centro Certificador de Estudios Especializados.,Abel Ivan Aragon Maldonado,≤100
267741596625123,Ingrid Schemelensky,Ingrid Schemelensky,≤100
140795939947196,Selina Trujillo,Selina Trujillo Arizmendi,≤100
293707754465943,Toño Mejía,Redboxmex,≤100
232610576753278,Universidad Montrer,Guadalupe Guerrero Garcia,≤100
104630788289438,Brunno Sanchez Canul,Bruno Manuel Sanchez Canul,≤100
264665148717126,Victor Figueroa,Victor Alfonso Figueroa Zepeda,≤100
631188077022801,Contrapunto Noticias,David Jonathan Estrada Castillo,≤100
340945746414391,Angeles Gutiérrez Valdez,Maria De Los Angeles Gutierrez Valdez,≤100
106042674561482,Ingetek,These ads ran without a disclaimer,≤100
101418072088431,Marylupe Arellano,Alfonso López,≤100
104769105815812,Preparatoria SEP unidev,UNIDEV Universidad SC,≤100
423630757828333,SNTE Sección 52,Sección 52 SNTE,≤100
101600502549312,Diario de Monterrey,Diario de Monterrey SA de CV,≤100
1420522144873874,Álvaro Suárez 5X - Fundación 5X,Alvaro Jose Suarez Garza,≤100
167853737205938,Arturo Hernández Tapia Diputado Federal,Arturo Roberto Hernández Tapia,≤100
538376106328648,Alberto Viveros Noticias,Alberto Viveros Noticias,≤100
405372469541707,Polígrafo Mx,Agencia Polígrafo,≤100
504888459671573,"Organización Vida Silvestre, A.C.",These ads ran without a disclaimer,≤100
247091415478957,Lorena de la Garza Venecia,Lorena de la Garza Venecia,≤100
109444737300675,Actopan Sano,Juan Angeles Hernandez,≤100
100671096208741,Perfil Fronterizo al Momento,Perfil Fronterizo al Momento,≤100
1008708972625667,Julieta García Zepeda,Nicolas Gutierrez Garcia,≤100
107699611185720,Víctor Alberto Gómez Palacios,Victor Alberto Palacio Gomez,≤100
108099371628440,Diputada  Edi M. Soriano Barrera,Edi Margarita Soriano,≤100
456816674402638,Retos Femeninos,These ads ran without a disclaimer,≤100
