Page ID,Page name,Disclaimer,Amount spent (INR)
104390600970428,Sunil Musepur Yadav,Navdeep Yadav,1611
107459845611348,Anil Jaibharat,Amandeep Singh,977
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,835
107395897271506,Kutumb,Swatantra Verma,778
30290552843,Greenpeace India,Greenpeace Environment Trust,731
922534064468145,Capt. Meenu Beniwal,Jasvinder,652
764169903692675,Randeep Singh Surjewala,Rajender Kumar,619
108366798238330,Haryana Affordable Housing Scheme,Arpit Mittal,618
102715296085726,Neta Ji,Deepak Mehla,616
100896765647248,The Summer News Haryana,Gagandeep Singh,616
101580342511196,Shekhar Yadav BJP,Neha Yadav,615
1770518973014321,Kuldeep Vats,Click2Public Technologies OPC Pvt. Ltd.,603
105494724815217,Mahesh Sharma,Mahesh Sharma,545
101535109544317,Jagbir Jogna Khera Thanesar,Amandeep Singh,472
404746486258732,Project Nanhi Kali,Project Nanhi Kali,468
103848192393486,Rishi Raj Rana,Rishi Raj Rana,452
104516512296314,Kartikeya Sharma,Kartikeya Sharma,431
174283119250672,Bal Raksha Bharat,Bal Raksha Bharat,415
247335131948712,Abhay Singh Chautala,Abhay Singh Chautala,389
253882521658554,Dr Somya Gurjar,Rajesh Goutam,357
1987488401557504,Mahathugbandhan - महाठगबंधन,Mahathugbandhan - महाठगबंधन,344
2205544183064603,Surender Panwar,Ashish Sakhuja,343
528144820729879,Pramod Sehwag,Vikas Kumar,314
106736234040576,Virender Choudhary,Kumar Ratnam Sharma,303
1170127696364395,Anil Maan Nalwa,Sezal Maan,294
100258549484734,Induraj Narwal Bhalu,Shubham,291
498056623561562,Prof Sampat Singh,Sampat Singh,285
107662551383404,Adore happy homes Pride,Aggarwal Buildtech,284
1684236255150265,Sunny Singh Daultabad,Ajay Kumar,280
649263601760932,Rahul Rana,Kanav Kathuria,280
102198342513360,Pankaj Jain - BJP BahadurGarh,Pankaj Jain,259
