Page ID,Page name,Disclaimer,Amount spent (LBP)
1438703606372190,Elham Said Freiha,Elham Said Freiha,60150
102023711572671,أساس ميديا -  Asas Media,Asas Media,42707
154029261310643,LADE,LADE,30075
137195823051820,Maharat Foundation,Maharat Foundation,26767
1744356319118477,هنا لبنان,هنا لبنان,16090
107698404702208,Alkalima,Alkalima Onlime,15038
347252006998,Nouhad Machnouk Official Page,Nouhad Machnouk Official Page,15038
394633411339696,fiftyfiftylb,FiftyFiftylb,15038
101985661610385,Annahar Al Arabi,Annahar Al Arabi,15038
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,8872
110470091436602,Ici Beyrouth,Ici beyrouth,4662
164267520267912,LebanonFiles.com (Live News From Lebanon),LebanonFiles.com (Live News From Lebanon),4361
2509759842418472,LebTalks,Lebtalks,≤100
344500588997099,Ezzaldeen Photography,Ezzaldeen Photography,≤100
123458990728979,maharat_training_center1,These ads ran without a disclaimer,≤100
116141051407408,Amin Salam,Amin Salam,≤100
1502687013388650,Media Factory News,Media Factory News,≤100
117345834653901,This is Beirut,This is Beirut,≤100
105319651353770,Jusur,Jusur,≤100
2351186658355640,Lebanon And The World - لبنان والعالم,Lebanon And The World - لبنان والعالم,≤100
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,≤100
112056958469490,SPI Lebanon,SPI Lebanon,≤100
102672531482527,Ihab Matar - إيهاب مطر,AW,≤100
960087244008629,MASAR,Masar,≤100
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,≤100
106197498149118,لبنان الكبير,Grand Lebanon,≤100
