Page ID,Page name,Disclaimer,Amount spent (GBP)
100771226087265,Susie's Tips,Susie's Tips,282
7715002593,UNICEF UK,Unicef UK,142
311627208673,WWF UK,WWF UK,127
6233536938,War Child UK,War Child UK,108
16340868161,Northern Ireland Human Rights Commission,Northern Ireland Human Rights Commission,≤100
841894835830532,Electoral Commission UK,Electoral Commission UK,≤100
102639461303190,Fair Pay For All,Fair Pay For All,≤100
7214031395,Oxfam Great Britain,Oxfam Great Britain,≤100
9250349228,Greenpeace UK,Greenpeace UK,≤100
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),≤100
100659091502,Simon Community Northern Ireland,Simon Community Northern Ireland,≤100
104259838288065,Independent Monitoring Authority,Independent Monitoring Authority,≤100
230343220395979,NOW,Mediacom UK,≤100
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,≤100
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",≤100
799576543492660,The Week Junior,The Week Junior,≤100
121936349543,World Vision UK,World Vision UK,≤100
358126247463,Speech and Language UK,Speech and Language UK,≤100
348366988862054,Oxfam Campaigns,Oxfam Great Britain,≤100
35671512696,World Animal Protection UK,World Animal Protection UK,≤100
195754307110390,Right To Life UK,Right To Life UK,≤100
1660600037490738,Guardian Labs,Guardian Labs,≤100
10114144851,NSPCC,NSPCC,≤100
218215475580593,Cllr Gary McKeown,Gary McKeown,≤100
18168505158,The Woodland Trust,Woodland Trust,≤100
10499876484,Compassion in World Farming,Compassion in World Farming,≤100
401847960644025,Extinction Rebellion UK,Extinction Rebellion,≤100
148726998530273,Sinn Féin Ireland,Sinn Féin Ireland,≤100
46074836918,The Trussell Trust,Trussell Trust,≤100
246872175166,Action Against Hunger UK,Action Against Hunger UK,≤100
177855115588808,The Week UK,The Week UK,≤100
202480635550,Care,CARE,≤100
39605200520,ActionAid UK,ActionAid UK,≤100
13047522725,Crimestoppers,Crimestoppers,≤100
175338329150218,Help For Heroes,Help for Heroes,≤100
117476785190,Save the Children UK,Save the Children UK,≤100
18044497940,Plan International UK,Plan International UK,≤100
143837658998810,WWT,Wildfowl and Wetlands Trust,≤100
220543443746,International Rescue Committee - UK,International Rescue Committee UK,≤100
106182840998338,Sinead McLaughlin MLA,Sinead McLaughlin MLA,≤100
461006963963263,Socialist Party NI,Socialist Party,≤100
116625838402686,FareShare,FareShare,≤100
47612991154,Dignity in Dying,Dignity in Dying,≤100
