Page ID,Page name,Disclaimer,Amount spent (ILS)
160119221434385,דוד עציוני -ראש העיר חיפה,דוד עציוני -ראש העיר חיפה,871
106136394376777,Idan Yakov,Rama Yarimi,561
106057988971053,אלי כהן - Eli Cohen,אלי כהן - Eli Cohen,375
104743111658191,Ron Ben Shushan,רון בן שושן,257
604890186681585,מור ויצמן,Mor Weitzman,191
256244498134186,אגף הביטחון - משרד ראש הממשלה,אגף הביטחון - משרד ראש הממשלה,188
103907495935157,צו חירום,צו חירום,175
210968782252395,פתחון לב,פתחון לב,153
100230935579742,מתחת לרדאר,מתחת לרדאר,149
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,133
1432282697015880,הסתדרות הפועל המזרחי,הסתדרות הפועל המזרחי,106
308048836418327,סיעת הילה שלם והתושבים - קרית אתא,סיעת הילה שלם והתושבים - קרית אתא,≤100
107570621520073,אמיר ווסקו לראשות העיר קריית ים,Amir Voskoboinik,≤100
2024383551205478,אלדד בר כוכבא,אלדד בר כוכבא,≤100
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,≤100
106325622347502,אלחנן שורץ לראשות מועצה אזורית חוף הכרמל,Elhanan Schwartz,≤100
347519992380551,אביעד סיני לראשות מועצת פרדס חנה כרכור,אביעד סיני לראשות מועצת פרדס חנה כרכור,≤100
172654247853282,Shenhav musanbar,Shenhav Musanbar,≤100
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,≤100
204780362875106,מקור ראשון,מקור ראשון,≤100
103851895179872,אמהות לביאות,Nataly Milner,≤100
102548956115520,תקומה 23 - להיות עם יהודי בארצנו,תורת לחימה,≤100
370270343005611,ישראל ביתנו,ישראל ביתנו,≤100
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,≤100
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",≤100
140536699429565,המכון למחקרי ביטחון לאומי,המכון למחקרי ביטחון לאומי,≤100
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",≤100
426502237384307,מפלגת יש עתיד,מפלגת יש עתיד,≤100
137449656335533,Amnesty International Israel,Amnesty International Israel,≤100
1099335593559205,כנס החירות FreedomCon,THE OBJECTIVIST FREEDOM CENTER LTD. (CC),≤100
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,≤100
1514952655390958,משרד תומר ורשה - עורכי דין • הגירה והסדרת מעמד • אשרות בישראל • זכויות אדם,"משרד עו""ד תומר ורשה",≤100
1616620351898508,Адвокат Варша • Иммиграция • Рабочая виза в Израиле • Воссоединение семьи,"משרד עו""ד תומר ורשה",≤100
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,≤100
203379449685023,לוחמים לשלום,לוחמים לשלום,≤100
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,≤100
114190047078119,היוזמה לצמצום הסכסוך,היוזמה לצמצום הסכסוך,≤100
104222621115858,הביטחוניסטים,הביטחוניסטים,≤100
105907482438233,שלומית שיחור רייכמן לראשות מ.א. עמק יזרעאל,שלומית שיחור רייכמן,≤100
362811203779336,ספרייה ומרכז הנצחה בקריית טבעון,ספרייה ומרכז הנצחה בקריית טבעון,≤100
212508465430143,מען ארגון עובדים  معًا - نقابة عمالية MAAN Workers Association,WAC-MAAN,≤100
103686519246735,Guy Golan,These ads ran without a disclaimer,≤100
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,≤100
1822651321364643,121 - מנוע לשינוי חברתי,121 - מנוע לשינוי חברתי,≤100
181934751862929,Unik Public Image,Unik,≤100
110272901276573,עדי שטרנברג - Adi Shterenberg,עדי שטרנברג - Adi Shterenberg,≤100
168898066479983,עיריית עכו,עיריית עכו,≤100
114630296604026,"Davar - Workers, Society and Economy in Israel",דבר העובדים בארץ ישראל,≤100
849824028408565,תנועת אם תרצו,תנועת אם תרצו,≤100
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,≤100
205544429526773,תג מאיר: אור במקום טרור,תג מאיר: אור במקום טרור,≤100
103185328887035,דניאל ליזרוביץ',דניאל ליזרוביץ,≤100
150003831696805,Tsofen  تسوفن   צופן,Tsofen تسوفن צופן,≤100
57400032655,קבלה לעם,"בני ברוך קבלה לעם ע""ר",≤100
107926607591864,זוּלת - לשוויון וזכויות אדם,זוּלת - לשוויון וזכויות אדם,≤100
498445036891971,Tziki Avisar - ציקי אבישר,Tzvi Avisar,≤100
153991671307861,אישה לאישה - למען נשים נפגעות אלימות וילדיהן,אישה לאישה - למען נשים נפגעות אלימות וילדיהן,≤100
877405719007268,מכון ארגמן ללימודים שמרניים,מכון ארגמן,≤100
115028251920872,זהבה גלאון Zehava Galon,צו חירום,≤100
243802603036454,חיפה בשבילנו - בראשות שרית גולן-שטיינברג,חיפה בשבילנו - בראשות שרית גולן-שטיינברג,≤100
767262423350854,פורום הדיור הציבורי,Danny Gigi,≤100
111208487103781,ריבונות עכשיו -Ribonut Now,ריבונות עכשיו -Ribonut Now,≤100
502582240109636,שומרי הבית,שומרי הבית,≤100
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,≤100
119995701391029,בית בן-גוריון בתל אביב,בית בן גוריון,≤100
174138752627879,עצומה,עצומה,≤100
100585238528895,לובי המיליון,One Million Lobby לובי המיליון,≤100
183490491733488,Yiddishpiel Theater  תיאטרון יידישפיל,תיאטרון יידישפיל,≤100
103046652412733,דולב אטיאס - Dolev atias,דולב אטיאס - Dolev atias,≤100
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",≤100
220045128798930,"עו""ד ידידיה בלומהוף - תביעות משרד הביטחון",משרד עורכי דין ידידיה בלומהוף,≤100
179034435458425,פנאי העיר חדרה,פנאי העיר חדרה,≤100
160178307760913,מחזקים,מחזקים,≤100
387662485168743,LPY הוצאת אזרחות פולנית,LPY הוצאת אזרחות פולנית,≤100
219256864871723,Lea Fadida לאה פדידה,Lea Fadida לאה פדידה,≤100
304921469636475,סיכוי-אופוק سيكوي-أفق,עמותת סיכוי-אופוק,≤100
501178966564217,פורום קהלת Kohelet Forum,פורום קהלת Kohelet Forum,≤100
122151567825903,ארגון בטרם לבטיחות ילדים,ארגון בטרם לבטיחות ילדים,≤100
136803203078703,להב - לשכת ארגוני העצמאים והעסקים בישראל,Amit Winder,≤100
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,≤100
94762908662,נעמת - תנועת הנשים של ישראל,נעמת | Women @ Work,≤100
132157380175824,"ח""כ חמד עמאר",חמד עמאר,≤100
676336439165235,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,≤100
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,≤100
116726184624195,Партия Ноам,מפלגת נעם,≤100
114433028268482,נביו אבבה,נביו אבבה,≤100
2036461326389031,Nir A. Cohen,Nir A. Cohen,≤100
161804953943328,Яир Лапид,יש עתיד - בראשות יאיר לפיד,≤100
151429721541665,Dan Illouz -  דן אילוז,Dan Illouz -  דן אילוז,≤100
110974955253816,קמפיינר - ניהול מערכות בחירות מתקדמות וחכמות,אלירן נימרוד סבח,≤100
218826871997115,حركة شباب التغيير - مؤسسة ياسين,حركة شباب التغيير - مؤسسة ياسين,≤100
347519992380551,אביעד סיני לראשות מועצת פרדס חנה כרכור,אביעד סיני,≤100
452342168247343,יוחנן פלסנר - Yohanan Plesner,המכון הישראלי לדמוקרטיה,≤100
340069009019,ice אייס,ice אייס,≤100
392866501469954,"נטו מוצקין, זה רק - נטו מוצקין",יוסי מרקוביץ,≤100
104728241521436,האגודה לתרבות הדיור,האגודה לתרבות הדיור,≤100
107110828789769,רוני בריק,רוני בריק,≤100
189543984502825,משה קונינסקי,משה קונינסקי,≤100
325048350950892,רמי גרינברג,עיריית פתח תקוה,≤100
108760035823125,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,≤100
112503300669788,Démocratie en Action - une initiative des Démocrates Mobilisés,Blajman Stephan,≤100
227073477334754,אופיר שפיגל - יחסי ציבור,אופיר שפיגל תקשורת וקשרי ממשל,≤100
219091481560790,מרים פיירברג - איכר,מרים פיירברג - איכר,≤100
104984005680662,משמר הראיסים,משמר הראיסים מאת דוד סוויסה,≤100
197861515565,שתיל - شتيل - Shatil,שתיל - Shatil,≤100
591727857554934,פוליטיקלי קוראת,פוליטיקלי קוראת,≤100
846516645391265,ולדימיר בליאק - Vladimir Beliak,Vladimir Beliak,≤100
115256976973278,Nikk.Agency Новости Израиля - Привет Израиль Что нового? Какие Новости?,אלכסנדר לוצנקו,≤100
104783631865965,תלם,קרן ברל כצנלסון,≤100
1073460539346074,אלון שוסטר - Alon Schuster,מפלגת כחול לבן,≤100
111912221330671,מי שבעד ירים את היד,מי שבעד ירים את היד,≤100
172680759548006,האקדמית רמת-גן,המכללה האקדמית רמת גן,≤100
202745703099228,اكاديمية القاسمي,These ads ran without a disclaimer,≤100
325131448440639,מפלגת נעם,מפלגת נעם,≤100
155237077282,מגמה ירוקה - Green Course,מגמה ירוקה - Green Course,≤100
106801758928583,המזרח התיכון - סיקור כלי התקשורת במדינות האסלאם,Danel Salim,≤100
537993479619524,אבי אלקבץ עפולה אחת,אבי אלקבץ,≤100
115286055016,Life & Environment - חיים וסביבה,Life & Environment,≤100
468634849844348,עיריית אור יהודה,עיריית אור יהודה,≤100
100978407934166,תנועה ישראלית,Israeli Movement,≤100
166981530486600,המכון למדיניות העם היהודי - The Jewish People Policy Institute,The Jewish People Policy Institute,≤100
219091481560790,מרים פיירברג - איכר,נתניה אחת,≤100
101330218715710,מספיק,Maspik!,≤100
109913515759452,Bokra Net بُــــكرا,Bokra Net بُــــكرا,≤100
113410581644966,אורית גוטמן,אורית גוטמן,≤100
1619338854980208,יוסי דגן,המועצה האיזורית שומרון,≤100
162972883752327,התנועה לחופש המידע,התנועה לחופש המידע,≤100
133593466685177,העין השביעית,העין השביעית,≤100
1828669360700280,דרך שירה בנקי - shira banki's way,Shira Banki's way,≤100
126099790738165,אנימלס,אנימלס,≤100
189208555041327,המיזם למיגור העישון,המיזם למיגור העישון בישראל,≤100
1510157982620509,הלן גלבר - Helen Gelber,הלן גלבר - Helen Gelber,≤100
136456246407342,לשכת סוכני ביטוח,Tal Sanderoni,≤100
994811120638154,כרם נבות كرم نابوت,כרם נבות كرم نابوت,≤100
106683774070265,Gal Marciano,Gal Marciano,≤100
914741188600735,עומדים ביחד نقف معًا,עומדים ביחד نقف معًا,≤100
115755304767435,"ח""כ אושר שקלים - MK Osher Shkalim",Adi Arkin,≤100
281704685281808,Ilan Glaser & Co Law Offices,Yifat Hazan,≤100
1915868198652314,האם ראית את האופק לאחרונה?,האם ראית את האופק לאחרונה?,≤100
154698021323966,יוזמות אברהם  مبادرات  ابراهيم,יוזמות אברהם مبادرات ابراهيم,≤100
1804437023107196,לשכת שמאי מקרקעין בישראל - הדף הרשמי,לשכת שמאי המקרקעין,≤100
102870845957500,ערן ורדון לראשות המועצה האזורית יואב,ערן ורדון לראשות המועצה האזורית יואב,≤100
107114480630055,"ד""ר מוטי גלוסקה - מחקרי ביטחון ואסטרטגיה",מוטי גלוסקה - מחקרי ביטחון ואסטרטגיה,≤100
554308731366675,محامون من أجل إدارة سليمة - Lawyers for Good Governance,lawyers for good governance,≤100
529447160443258,ארגון הקבלנים והבונים,Tal Sanderoni,≤100
103069056049581,שלום ישראל אלבז- shalom israel elbaz,Shalom Elbaz,≤100
501512673192146,Авигдор Либерман,ישראל ביתנו,≤100
137892919675912,עמנואל שחף,Emanuel Shahaf,≤100
425125127838975,צריך עיון,iyun,≤100
191738340912361,Taub Center - מרכז טאוב,מרכז טאוב לחקר המדיניות החברתית בישראל,≤100
1985203285097720,התנועה לטוהר המידות,התנועה לטוהר המידות,≤100
311316755621457,יוצאים לשינוי,Out for Change - יוצאים לשינוי,≤100
198271533676930,תנועת הפדרציה  حركة الاتحاد,Emanuel Shahaf,≤100
113588643412367,זהות - החיפוש אחר עתיד טוב יותר לישראל,Emanuel Shahaf,≤100
106836891775374,אסנת ספורטה - Osnat Saporta,אסנת ספורטה - Osnat Saporta,≤100
723141737847411,ראובן לדיאנסקי,ראובן לדיאנסקי,≤100
224562257709477,דניאל (דני) עטר,Daniel Atar,≤100
222479034969365,אדיר נעמן ראש מועצה אזורית שפיר,אדיר נעמן ראש מועצה אזורית שפיר,≤100
109568228041147,olgawaknin,These ads ran without a disclaimer,≤100
102703162781358,הדס שקד - נכונה לגלבוע,הדס שקד - נכונה לגלבוע,≤100
2203643443204096,יהודה בן יוסף-Yehuda Ben Yosef,Haim Dilaroza,≤100
104136285428500,Zohar Dalia Professional,These ads ran without a disclaimer,≤100
103793039307889,נתי לרנר לראשות מועצת יואב,נתי לרנר לראשות מועצת יואב,≤100
128753804569169,"עו""ד רחל פרץ גלם","עו""ד רחל פרץ גלם",≤100
110150544770364,שכונת השחר online,Ofir Greenberg,≤100
546024288762312,"ד""ר יחיאל לסרי","ד""ר יחיאל לסרי",≤100
163213311020271,רונן סלטון לראשות המועצה,Ilan Yehezkel,≤100
117482577917989,Сделай Мульт,These ads ran without a disclaimer,≤100
8002590959,Rainforest Action Network - RAN,These ads ran without a disclaimer,≤100
104160934265925,State of Denmark,These ads ran without a disclaimer,≤100
107995115387448,مدرسة الأمل الابتدائية - عكا,These ads ran without a disclaimer,≤100
100408139141307,Concerts Lovers,These ads ran without a disclaimer,≤100
101388509327100,Extra famous,These ads ran without a disclaimer,≤100
