Page ID,Page name,Disclaimer,Amount spent (LBP)
110470091436602,Ici Beyrouth,Ici beyrouth,173354
1438703606372190,Elham Said Freiha,Elham Freiha,149254
106197498149118,لبنان الكبير,Grand Lebanon,107572
102023711572671,أساس ميديا -  Asas Media,asasmedia,100448
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,74627
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,74627
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,59701
141039382740595,National Commission For Lebanese Women NCLW,National Commission For Lebanese Women NCLW,58358
104173279272610,Abdo Cherfan,Michel Gedeon,44776
164472683608068,Act for the Disappeared,ACT for the Disappeared,44776
105319651353770,Jusur,Jusur,44776
129660230432028,Dr. Toufic Hindi,Toufic Hindi,29851
107800617419717,MYKA Foundation,Elie M. ElHelou,29851
1744356319118477,هنا لبنان,هنا لبنان,29851
111876598323760,صدى الأرز اللبنانية,صدى الأرز اللبنانية,14925
2319249898311729,National Bloc - الكتلة الوطنيّة,National Bloc - الكتلة الوطنيّة,14925
109112633772887,180post,180Post,4328
108703548824528,سلاما - salama,These ads ran without a disclaimer,790
107698404702208,Alkalima,Alkalima Onlime,≤100
316674545036384,SKeyes Center for Media and Cultural Freedom,SK_Eyes,≤100
215300512418510,Migrants as Messengers,These ads ran without a disclaimer,≤100
102023009327901,Global Compassion Coalition,These ads ran without a disclaimer,≤100
104303579154311,The Badil البديل,These ads ran without a disclaimer,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
