Page ID,Page name,Disclaimer,Amount spent (SEK)
608975645850217,Vattenfall,Vattenfall Sverige,606
126567104406,Hyresgästföreningen,Hyresgästföreningen,605
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,572
151159271594797,Systembolaget,Systembolaget,519
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,365
369582590803,Dagens ETC,ETC-tidningarna,295
111630258867610,Röda Korset,Röda Korset,239
109886133732943,RESCUE - Sverige,RESCUE - Sverige,201
161213770567846,Operation Smile Sverige,Operation Smile Sverige,191
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),173
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,172
114262485262083,Konsumentverket,Konsumentverket,158
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,155
382243262003,Plan International Sverige,Plan International Sverige,151
162985227114132,Skellefteå Kraft,Skellefteå Kraft,151
42676805259,Diakonia,Diakonia,129
95735961890,Greenpeace Sverige,Greenpeace Sverige,128
72659261793,Rädda Barnen,Rädda Barnen,121
146593541117,nwt.se,NWT Media AB,113
624844364247833,Svenskt Näringsliv Värmland,Svenskt Näringsliv Värmland,109
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,102
59324455950,UNICEF Sverige,UNICEF Sverige,101
234172635050,Forum för levande historia,Forum för levande historia,≤100
18880778360,ActionAid Sweden,ActionAid Sweden,≤100
101341883359561,Matsmart Sverige,Matsmart,≤100
643137272398136,Sverige för UNHCR,Sverige för UNHCR,≤100
115756055102646,Kura Omsorg  i Sverige AB,Kura Omsorg  i Sverige AB,≤100
54779960819,United Nations,United Nations with Facebook Ad Credits,≤100
301626360787766,Genius Värmland,Region Värmland,≤100
186513678039755,Fortum,Fortum Sverige,≤100
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,≤100
132934600111301,Skogsstyrelsen,Skogsstyrelsen,≤100
101662298069604,OIKOS,Insamlingsstifftelsen för Svensk Konservatism,≤100
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,≤100
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,≤100
