Page ID,Page name,Disclaimer,Amount spent (NOK)
14095969045,Fremskrittspartiet,Fremskrittspartiet,445
151608890040,Innlandet FrP,Innlandet FrP,421
111345183340,Fagforbundet,Fagforbundet,231
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,207
135843375926,UNICEF Norge,UNICEF Norge,146
20468812735,LO,LO,106
275389322558295,LOs sommerpatrulje,LO,≤100
10953652930,Høyre,Høyre,≤100
171619972854769,Oslo Arbeiderparti,Oslo Arbeiderparti,≤100
588928924452449,Gjøvik Arbeiderparti,Arbeiderpartiet,≤100
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,≤100
322525743444,Get Inspired,These ads ran without a disclaimer,≤100
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,≤100
203067569732001,Fellesforbundet,Fellesforbundet,≤100
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,≤100
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,≤100
1430303507191895,Stange FrP,Stange FrP,≤100
200168040392101,Hustadvika kommune,These ads ran without a disclaimer,≤100
189828081044593,MS-forbundet i Norge,Ms-forbundet,≤100
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,≤100
60540214886,Lederne,These ads ran without a disclaimer,≤100
157803497575876,NHO Reiseliv,NHO Reiseliv,≤100
132368899297,Framtiden i våre hender,Framtiden i våre hender,≤100
120374971332864,Kagge Forlag,Kagge Forlag,≤100
106716332332281,Njål Vigleik Grene-Johnsen,Njål Vigleik Grene-Johnsen,≤100
102203325950193,Ingvild Lemme Kristiansen,Stendi,≤100
119878348024795,ULOBA,Uloba - Independent Living Norge,≤100
111322125898812,Filter Nyheter,Filter Nyheter,≤100
315144781934390,Fagforbundet Innlandet,Fagforbundet Innlandet,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
176175415825122,apotek.no,Apotekforeningen,≤100
219212891435404,Ullensaker FrP,Ullensaker FrP,≤100
1981140498790257,Ringsaker FrP,Ringsaker FrP,≤100
126448980866214,Klassekampen,Klassekampen AS,≤100
108203984145752,Kruse Larsen,Kruse Larsen,≤100
10254410675,Venstre,Venstre,≤100
133640403364515,Næringsforeningen Haugalandet,Næringsforeningen Haugalandet,≤100
157929987567626,Oslo MDG,OSLO MILJØPARTIET DE GRØNNE,≤100
116313645108382,IFE - Institutt for energiteknikk,IFE - Institutt for energiteknikk,≤100
105939782037295,Altinget.no,Altinget AS,≤100
226417544192807,Tankesmien Agenda,Tankesmien Agenda,≤100
119797291429215,RIO - en landsdekkende brukerorganisasjon på rusfeltet,RIO - en landsdekkende brukerorganisasjon på rusfeltet,≤100
119062344777724,Bjerke FrP,Bjerke FrP,≤100
117840771633607,Nittedal FrP,Fremskrittspartiet,≤100
212877289145936,Frøya Senterparti,Frøya Senterparti,≤100
179839425383047,Yrkestrafikkforbundet - YTF,Yrkestrafikkforbundet,≤100
189196954458836,Klar Tale,Stiftelsen Klar Tale,≤100
153710294662597,Human-Etisk Forbund,Human-Etisk Forbund,≤100
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,≤100
163294213706703,Norsk Sjøoffisersforbund,Norsk Sjøoffisersforbund,≤100
185741612014,Nordisk Ministerråd og Nordisk Råd,These ads ran without a disclaimer,≤100
2398568533531114,Velferdsmiks,NHO Geneo,≤100
120446271352301,Nord universitet,These ads ran without a disclaimer,≤100
130964186926070,Østre Toten Arbeiderparti,Østre Toten Arbeiderparti,≤100
230808690265272,Drammen SV,Drammen SV,≤100
609322219124074,Bærum MDG,Bærum Miljøpartiet de Grønne,≤100
1583324988565868,Stortinget,Stortinget,≤100
115337815202380,Birkenes Høyre,Birkenes Høyre,≤100
298964320208914,Lillesand Høyre,Lillesand Høyre,≤100
102097035962847,Eidsvoll Senterparti,Eidsvoll Senterparti,≤100
1527451180873336,Eidsvoll Arbeiderparti,Eidsvoll Arbeiderparti,≤100
136206693091663,Norges Fiskarlag,Norges Fiskarlag,≤100
157932564240522,Lørenskog FrP,Lørenskog FrP,≤100
57542291449,FFO - Funksjonshemmedes fellesorganisasjon,Funksjonshemmedes Fellesorganisasjon (FFO),≤100
289683304433819,Rælingen Høyre,Rælingen Høyre,≤100
849174888766485,Lyngdal FrP,Lyngdal FrP,≤100
159084565236,Transit magasin,Transit Media AS,≤100
217610311592724,Bærum Arbeiderparti,Bærum Arbeiderparti,≤100
101815422763212,Emil Raaen - Ordførerkandidat Ap,Trondheim Arbeiderparti,≤100
183450288333331,Eidsvoll Høyre,Eidsvoll Høyre,≤100
107862825603742,Partiet Sentrum Grimstad,Partiet Sentrum Grimstad,≤100
298357179829,Trondheim Arbeiderparti,Trondheim Arbeiderparti,≤100
112828598803706,Lillestrøm Venstre,Lillestrøm Venstre,≤100
154352147943400,Nes FrP,Nes FrP,≤100
105939459530874,Eidsvoll SV,EIDSVOLL SOSIALISTISK VENSTREPARTI,≤100
112211254011762,Nei til Atomdrevne Militærfartøyer - NAM,These ads ran without a disclaimer,≤100
125185750841432,LO Møre og Romsdal,LO,≤100
105751229271592,B-News,These ads ran without a disclaimer,≤100
