Page ID,Page name,Disclaimer,Amount spent (NOK)
135843375926,UNICEF Norge,UNICEF Norge,≤100
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,≤100
234659001772,Arbeiderpartiet,Arbeiderpartiet,≤100
113384899919,Noregs Mållag,Noregs Mållag,≤100
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,≤100
119797291429215,RIO - en landsdekkende brukerorganisasjon på rusfeltet,RIO - en landsdekkende brukerorganisasjon på rusfeltet,≤100
610353968979259,Leger mot atomvåpen,Norske leger mot atomvåpen,≤100
132368899297,Framtiden i våre hender,Framtiden i våre hender,≤100
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,≤100
11526489541,Senterpartiet,Senterpartiet,≤100
113006005045036,Attack konferansen,Attack konferansen,≤100
162779380400712,Nansen Fredssenter,Nansen Fredssenter,≤100
106613969124,Norsk Folkehjelp,Norsk Folkehjelp,≤100
