Page ID,Page name,Disclaimer,Amount spent (IDR)
108132042285089,Erwin Aksa,Yayasan Golkar Institute,4735615
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,3824626
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,1318387
197545083607941,Harian Kompas,Harian Kompas,777073
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,683737
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,639893
23383061178,Prabowo Subianto,indonesia Adil makmur,519685
1004727719661767,Rian Ernest,Yayasan Golkar Institute,494276
102793242742002,Jaksapedia,JAKSAPEDIA,451050
111864151754055,Esensi TV,Esensi Tv,289838
110094970475583,Yayasan Ada Orang Baik,Yayasan Ada Orang Baik,260824
101581086043965,Generasi Emas 2045,Generasi Emas 2045,217338
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,209051
147555216186069,Christina Aryani,Christina Aryani Foundation,131636
110294151987732,Head Politika,Head Politika,126383
106690092440342,Pemilu KIT,PEMILU KIT,85370
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,80991
128765763451340,Sahabat Riden,Sahabat Riden,68346
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,64079
106894958316644,Relawan sintawati,Relawan sintawati,62905
349963858704476,Komit Digital,Komit Digital,50548
104830667806476,Melihat Indonesia,Melihat Indonesia,44981
102656349157647,Tugimanisme,Tugimanisme,43840
105078282583947,Rumah Kita Korsel,Ganjar Nusantara Indonesia,40996
110952238516382,Kiki Daliyo,Kiki Daliyo,40000
112121101796090,Opini 2024,Opini 2024,39888
101403669397488,Nikmatul Sugiyarto,Nikmatul Sugiyarto,36282
39253583478,PDI Perjuangan,PDI Perjuangan,35673
110865154735990,Koran Harian Tanah Air,Koran Harian Tanah Air,33264
108511588277325,Galeria Konveksi,Galeria Konveksi,27796
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,20241
102273039070802,Info Terkini,Info Terkini,19038
105193322287911,Ideal jakarta selatan,Berita Kota,18267
110750361762052,Pikiran Rakyat,Pikiran Rakyat,17965
110827921712816,Melihat jakarta pusat,Berita Kota,17600
101760624522103,DPP Banteng Muda Indonesia,DPP Banteng Muda Indonesia,17565
106079928863841,Kepulauan seribu bersatu,Berita Kota,17401
107713638697378,Filosofi jakarta timur,Berita Kota,17193
100780439404059,Aspirasi jakarta utara,Berita Kota,17171
103663435776469,Figur jakarta barat,Berita Kota,16875
118310007922514,Jakarta Untuk Ganjar,Ganjar Nusantara Indonesia,16868
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,16828
107203148110541,Action Speaks Louder,These ads ran without a disclaimer,15065
101866128977837,Belajar Pemilu,Belajar Pemilu,14888
1547369918837496,Zulkifli Hasan,DPP PAN,14696
101944999430847,Rumah Perjuangan,Rumah Perjuangan,14131
101061776109725,Jefri Haris Pratama,Jefri Haris Pratama,14073
107674052345943,Racik Digital,Racik Digital,12696
107188919067902,Tania Laena Putri,yayasan laena internasional school,11394
112931408360736,Safer Internet Lab,Safer Internet Lab,10572
116715223517954,YouSee Indonesia,YouSee Indonesia,9681
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,9565
110666655158744,Sahabat Caleg,Sahabat Caleg,8814
104920542152835,Caleg Pilihan Kita,Caleg Pilihan Kita,7953
329230813824422,Slamet Sukardi,Slamet Sukardi,6699
2226767280926469,Puteri Anetta Komarudin,Puteri Anetta Komarudin,6578
1413233442285275,Prabowo Untuk NKRI,Prabowo Untuk NKRI,6390
103330282779367,Dua Digits Creative,Dua Digits Creative,5837
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,5356
109482038873245,Digital Marketing Politik ID,Konsultandm.com,5187
107241861191421,Ilmu Tambang,Ilmu Tambang,5175
104427162506872,Fakta Anies,Fakta Anies,4553
114012201650176,Fakta Terselubung,Fakta Terselubung,3951
572779142753263,Freeport Indonesia,Freeport Indonesia,3581
109455838815878,Moveprenuere,Moveprenuere,3504
168218596696591,Hetifah Sjaifudian,Yayasan Golkar Institute,2944
108571334357297,Melangkah Lebih Baik,Melangkah Lebih Baik,2558
110100218339060,Wahai Ibu Pertiwi,Wahai Ibu Pertiwi,2517
102302819001520,Political Marketing Intelligence,These ads ran without a disclaimer,2311
101076948451651,Masa Depan Kita,Masa Depan Kita,2288
106919112303644,Jasa Pembuatan Video,Jasa Pembuatan Video,2171
110844183599101,DigitalKreatif,DigitalKreatif,2156
108695584343029,Baik Untuk Kita,Baik Untuk Kita,2090
255601878216867,Komisaris Politik,Komisaris Politik,2054
104843487722931,Portal Islam id,Portal Islam ID,1934
102497641558430,Indonesia Tolak HOAX,Indonesia Tolak HOAX,1885
103581752405141,Sobar Harahap,Sobar Harahap,1848
110195418669687,Sahabat Yatim,Yayasan Sahabat Yatim Indonesia,1837
