Page ID,Page name,Disclaimer,Amount spent (GBP)
102639461303190,Fair Pay For All,Fair Pay For All,687
1160491283986885,Parent Club Scotland,Parent Club Scotland,635
159100234275780,UK Government Scotland,Office of the Secretary of State for Scotland,503
311627208673,WWF UK,WWF UK,317
7715002593,UNICEF UK,Unicef UK,304
105325515394672,Local Recovery,Local Recovery,231
1645963095654688,Healthier Scotland,The Scottish Government,210
9250349228,Greenpeace UK,Greenpeace UK,203
100771226087265,Susie's Tips,Susie's Tips,198
166335402260,Scottish Water,Scottish Water,178
220832481274508,Premier League,Premier League,173
158077247591710,Refuge,Refuge,148
483680375497477,Shell Energy,Shell Energy Retail Limited,106
657070411062471,Anas Sarwar,Scottish Labour Party,102
119436041436456,ESPC,ESPC,≤100
310039442421596,Scottish Labour Party,Scottish Labour Party,≤100
35671512696,World Animal Protection UK,World Animal Protection UK,≤100
799576543492660,The Week Junior,The Week Junior,≤100
45986010500,Barnardo's,Barnardo's,≤100
10499876484,Compassion in World Farming,Compassion in World Farming,≤100
121936349543,World Vision UK,World Vision UK,≤100
348366988862054,Oxfam Campaigns,Oxfam Great Britain,≤100
7043497714,Christian Aid,Christian Aid,≤100
320344981331677,Net Zero Scotland,The Scottish Government,≤100
220543443746,International Rescue Committee - UK,International Rescue Committee UK,≤100
47612991154,Dignity in Dying,Dignity in Dying,≤100
7624294394,Amnesty International UK,Amnesty International UK,≤100
6233536938,War Child UK,War Child UK,≤100
442816382865338,Social Security Scotland,Social Security Scotland,≤100
10114144851,NSPCC,NSPCC,≤100
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,≤100
18168505158,The Woodland Trust,Woodland Trust,≤100
101255718164248,350 UK,350.org,≤100
13047522725,Crimestoppers,Crimestoppers,≤100
1738524969810037,Mission India UK,Mission India UK,≤100
106946654868342,Water's Worth Saving,Water UK,≤100
263162170381168,The Salvation Army United Kingdom and Ireland Territory,The Salvation Army United Kingdom with the Republic of Ireland,≤100
1051959924846528,North Lanarkshire Labour,North Lanarkshire Labour,≤100
21242962092,ClientEarth,ClientEarth,≤100
6366026879,Dogs Trust,Dogs Trust,≤100
177855115588808,The Week UK,The Week UK,≤100
7527864602,WaterAid UK,WaterAid UK,≤100
101558386889,Shelter Scotland,Shelter Scotland,≤100
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,≤100
211614899544570,Long Live The Local,British Beer & Pub Association,≤100
195754307110390,Right To Life UK,Right To Life UK,≤100
26698813123,British Red Cross,British Red Cross,≤100
117476785190,Save the Children UK,Save the Children UK,≤100
200006375787,38 Degrees,38 Degrees,≤100
1660600037490738,Guardian Labs,Guardian Labs,≤100
248887561894779,Home Energy Scotland,Energy Saving Trust,≤100
514212165305248,Leigh Day,Leigh Day,≤100
1046117708754519,Care4Calais,Care4Calais,≤100
63451405593,NFU Online,NFU Online,≤100
208573062515662,Freedom from Torture,Freedom from Torture,≤100
11965205188,Practical Action,Practical Action,≤100
21517406388,Trees for Cities,Trees for Cities,≤100
107424475417111,Unite For A Workers' Economy,Unite the Union,≤100
166289303844685,Action on Sectarianism,Action on Sectarianism,≤100
490007667679401,Hugh James,Hugh James,≤100
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,≤100
103559634900519,Oltco Ltd,Oltco Ltd,≤100
1336159713106755,The Campaign for an English Parliament,The Campaign for an English Parliament,≤100
112712550420527,Ekō UK,Ekō,≤100
112712550420527,Ekō UK,SumOfUs,≤100
328457661378085,Humanity & Inclusion UK,Humanity & Inclusion UK,≤100
103835971750,Orbis UK,Orbis UK,≤100
39605200520,ActionAid UK,ActionAid UK,≤100
175338329150218,Help For Heroes,Help for Heroes,≤100
101183108039162,P1vital,P1vital,≤100
18044497940,Plan International UK,Plan International UK,≤100
471333502929463,Paths for All,Paths for All,≤100
112482371099301,NUS UK - National Union of Students Campaigns,National Union of Students (United Kingdom),≤100
249209468838241,Good Law Project,Good Law Project,≤100
18366996074,War on Want,War on Want,≤100
11055104471,ONE,ONE Against Poverty (UK),≤100
351940601513765,Falkirk Council,Falkirk Council,≤100
713179875369048,London Gov,The Greater London Authority,≤100
102734363097680,Group B Strep Support (GBSS),Group B Strep Support (GBSS),≤100
18933990398,Stonewall,Stonewall UK,≤100
8423257659,Simon Brodkin,Avalon,≤100
246872175166,Action Against Hunger UK,Action Against Hunger UK,≤100
290498754454402,European Movement UK,European Movement UK,≤100
114651147002520,SSE Energy Solutions,SSE,≤100
103528041204183,Times Radio,News UK,≤100
150757981634228,Scottish Fair Trade Forum,Scottish Fair Trade Forum,≤100
2047806148766050,Animal Equality UK,Animal Equality UK,≤100
102639461303190,Fair Pay For All,Maddison Clarke,≤100
1570063729927600,Elect Her,Elect Her,≤100
902937653103617,Worcester Bosch,These ads ran without a disclaimer,≤100
103905978787736,Richard Parker for Corstorphine - Murrayfield,Richard Derek Ohlmeyer Parker,≤100
158298700898126,Global Witness,Global Witness,≤100
175067939218623,Mercy Corps - Europe,Mercy Corps Europe,≤100
88845925295,Fairtrade Foundation,Fairtrade Foundation,≤100
358706239805,Scope,Scope,≤100
550592228409362,Brand Hong Kong,These ads ran without a disclaimer,≤100
569834799727730,National Grid UK,National Grid UK,≤100
77680316823,Finisterre,Finisterre,≤100
102959175630065,Net Zero Now,Net Zero Now Ltd,≤100
346684596111093,KinKind,KinKind Ltd,≤100
111503161740182,AGBI,AGBI,≤100
25010947137,ShelterBox,ShelterBox,≤100
169042736456594,All Out,All Out,≤100
394936823930287,Age International,Age International,≤100
97708339756,Action for Children,Action for Children,≤100
32514078659,Liberty,Liberty,≤100
105921025697392,Glimpse,The Glimpse Network LTD,≤100
8422578815,Soil Association,Soil Association,≤100
100854403381908,Pay Justice,Pay Justice,≤100
303760836322372,Bullen Healthcare,Bullen Healthcare,≤100
139695000173,Good Energy,Good Energy,≤100
873550809444862,Mighty Earth,Mighty Earth,≤100
103804555563918,Cllr Tommy Macpherson - a strong new voice for Campbeltown & South Kintyre,Mr Thomas Macpherson,≤100
108519878000237,Our Republic,Our Republic,≤100
601388547012748,Ecologi,Ecologi,≤100
216412798461590,TCV - The Conservation Volunteers,TCV - The Conservation Volunteers,≤100
25010947137,ShelterBox,These ads ran without a disclaimer,≤100
157492274367801,Cruelty Free International,Cruelty Free International,≤100
275241295879466,Blind Veterans UK,Blind Veterans UK,≤100
49275915266,MSI Reproductive Choices,MSI Reproductive Choices,≤100
164362913586214,Womankind Worldwide,Womankind Worldwide,≤100
101886255290758,SNP Pentlands West,Dylan James Roberts,≤100
103779359700137,Mission Without Borders UK,Mission Without Borders UK,≤100
101915698384428,Eldred Law,Eldred Law,≤100
872747909503065,Knauf UK & Ireland,Knauf UK & Ireland,≤100
1863944713844924,Best For Britain,Best for Britain,≤100
1382619538645569,CARES at Local Energy Scotland,Local Energy Scotland,≤100
358531814192900,Bloomsbury Publishing UK,Bloomsbury Publishing UK,≤100
1721275931466984,The Reclaim Party,The Reclaim Party,≤100
352254431506201,Shout Out UK,Shout Out UK,≤100
100553032399423,The Fund for Global Human Rights UK,The Fund for Global Human Rights,≤100
1701849696765542,Prysmian UK,Prysmian UK,≤100
114738159729,"Praxis, for Migrants and Refugees","Praxis, for Migrants and Refugees",≤100
534501720220577,Transform Trade,Transform Trade,≤100
353224381469808,ifaw,IFAW,≤100
37981137361,The Children's Society,The Children's Society,≤100
401847960644025,Extinction Rebellion UK,Extinction Rebellion,≤100
484347364910183,Tate Collective,Tate Collective,≤100
19110072263,FOUR PAWS,FOUR PAWS GB,≤100
358706239805,Scope,Scope,≤100
230191600425222,Moray Labour,Moray Constituency Labour Party,≤100
179455805474037,"Fife Properties, Mitchell Street, Leven",James Johnstone Parker,≤100
222263521198042,"No Knives, Better Lives","No Knives, Better Lives",≤100
264444526901270,Human Aid & Advocacy,Human Aid & Advocacy,≤100
59367068326,The Ramblers,The Ramblers,≤100
105638751525079,Tythe,The EQ Foundation,≤100
26806660922,Humanists UK,Humanists UK,≤100
148276958538181,The Royal Society,The Royal Society,≤100
122581057764508,The University of Edinburgh,The University of Edinburgh,≤100
165419234746,Full Fact,Full Fact,≤100
804183016314747,Robertson Homes,Robertson Homes,≤100
