Page ID,Page name,Disclaimer,Amount spent (EUR)
40433567307,UNICEF Italia,UNICEF Italia,≤100
46590675335,Save the Children Italia,Save the Children Italia,≤100
183047736356,EMERGENCY,EMERGENCY,≤100
39993728498,Amnesty International - Italia,Amnesty International Italia,≤100
65737832194,Medici Senza Frontiere,Medici Senza Frontiere,≤100
73493613024,ActionAid Italia,ActionAid Italia,≤100
53347533412,LAV,LAV Onlus,≤100
103968169809912,Credem Banca,Finanziato da Credem Banca,≤100
1015853455157037,Acea Gruppo,Acea Spa,≤100
1486718904933717,Compagnia di San Paolo,Compagnia di San Paolo,≤100
366568029646,COOPI,COOPI,≤100
421539548423434,SOS Rifugiati,UNHCR Italia - Agenzia ONU per i Rifugiati,≤100
35346524498,Greenpeace Italia,Greenpeace Italia,≤100
1811177225665334,Enel X,Enel X Italia s.r.l.,≤100
48677844864,Amref Health Africa - Italia,Amref Health Africa - Italia,≤100
693492780985618,HSI/Italia,HSI/Italia,≤100
313559438694166,VIDAS - Assistenza ai Malati inguaribili,VIDAS - Assistenza ai Malati inguaribili,≤100
179082995487557,SOS Villaggi dei Bambini - Italia,SOS Villaggi dei Bambini - Italia,≤100
309840349048638,e.on,E.ON Energia,≤100
1643562069011200,La Valle Degli Orti,Frosta,≤100
102550058686598,Sotto Il Mantello C O V I D - Libro Inchiesta,Sotto il Mantello Covid,≤100
33327548320,Croce Rossa Italiana - Italian Red Cross,Croce Rossa Italiana - Italian Red Cross,≤100
1014207595271736,Azione contro la Fame Italia,Azione contro la Fame Italia,≤100
68826971281,Edison,Edison Spa,≤100
178362315106,European Parliament,European Parliament,≤100
295129913955200,Aboca,Aboca,≤100
634243093317092,Amoro srl,Amoro Srl,≤100
91261353336,Terre des Hommes Italia,Terre des Hommes Italia,≤100
251389298296527,Randstad Italia,Randstad Italia Spa,≤100
268976423121377,Essere Animali,Essere Animali,≤100
113071918732530,Animal Equality Italia,Animal Equality Italia,≤100
101809911384599,Flowe,Flowe,≤100
196610140321,FAI - Fondo per l'Ambiente Italiano,FAI - Fondo per l'Ambiente Italiano,≤100
109491080460389,Bambine Non Spose,WeWorld Onlus,≤100
1093222784082778,World Vision Italia,World Vision Italia Onlus,≤100
48677844864,Amref Health Africa - Italia,Amref Health Africa,≤100
2079368948955135,FS News,FSNews,≤100
88997912868,WWF Italia,WWF Italia,≤100
299584710061488,WeWorld Onlus,WeWorld Onlus,≤100
169042736456594,All Out,All Out,≤100
100644409468543,Fondazione Operation Smile Italia,Fondazione Operation Smile Italia,≤100
150301155010350,Intersos,Intersos,≤100
102808527862361,Uniti per la Siria,WeWorld Onlus,≤100
1410474395723679,Petizioni.it,Petizioni.it,≤100
400381673394375,CFC - Crisi Fiscale d'Impresa,CFC Legal,≤100
110372232331805,Mission Bambini,Mission Bambini,≤100
579798038791266,Frosta Italia,Frosta,≤100
