Page ID,Page name,Disclaimer,Amount spent (DKK)
116269191760882,DSB,DSB,2238
100493784938009,Danske Æg,Danske Æg,1841
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,1116
65929129383,Røde Kors,Røde Kors,1108
1033120613483808,AURA,AURA,1048
399210657232918,PlanBørnefonden,PlanBørnefonden,1023
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,961
72672361910,Børns Vilkår,Børns Vilkår,834
55365680705,Greenpeace Danmark,Greenpeace Danmark,726
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,684
12860228293,Politiken,Politiken,592
26458152911,SOS Børnebyerne,SOS Børnebyerne,584
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,554
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,480
110321008383861,Red Barnets landsindsamling,Red Barnet,450
99632942471,Læger uden Grænser (MSF),Læger uden Grænser (MSF),406
12787473132,Berlingske,Berlingske,404
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,385
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,357
21465928829,"Venstre, Danmarks Liberale Parti","Venstre, Danmarks Liberale Parti",354
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,305
304554445813,Videncentret Bolius,Videncentret Bolius,302
867877683280051,Weekendavisen,Weekendavisen,283
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,267
102154048301476,Lederstof.dk,Lederne,257
133707013355759,Danner,Danner,215
591683257511399,Sprøjtefri - Nej til sprøjtegifte i haven,VPU - Vandværkerne i Aarhus,196
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,194
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,190
183887801641951,Verdens Skove,Verdens Skove,180
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,173
304554445813,Videncentret Bolius,Bolius,171
748887235210811,Obton Forvaltning A/S,Obton A/S,163
250994288337708,Sex og Samfund,Sex og Samfund,160
645454495955240,Madmødet,Madmødet,159
178362315106,European Parliament,European Parliament,157
126543540781090,Ældre Sagen,Ældre Sagen,149
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,127
146458868730806,ROSE - Dansk kylling siden 1952,HKScan Denmark A/S,120
550512865030230,Promissio,Promissio,116
52824116986,Testrup Højskole,Testrup Højskole,115
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,112
167891603415958,Lederne,Lederne,110
106737299409142,Folkemødet,Foreningen Folkemødet,106
138978072648,Dansk Vegetarisk Forening - DVF,Dansk Vegetarisk Forening - DVF,104
125934997444897,SuperBrugsen,Coop,≤100
529124290474705,Nikolaj Villumsen,Enhedslisten,≤100
1471913586453233,Organdonation - ja tak,Organdonation - ja tak,≤100
130388840342741,Danske Bank,Danske Bank,≤100
287306323369,Børnecancerfonden,Børnecancerfonden,≤100
334571029981175,DM og MA studerende,DM,≤100
622795374413773,Venstre i Favrskov,Venstre i Favrskov Kommune,≤100
20303574131,Nationalmuseet,Nationalmuseet,≤100
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,≤100
147547541961576,Council of the European Union,Council of the European Union,≤100
1704424023182897,Politiken Historie,Politiken Historie,≤100
246977185497434,Plastic Change,Plastic Change,≤100
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,≤100
520449347983427,Dansk Folkeparti,Dansk Folkeparti,≤100
1677055535924085,Røgfri Fremtid,Røgfri Fremtid,≤100
437410226312057,Københavns Kommune,Københavns Kommune,≤100
