Page ID,Page name,Disclaimer,Amount spent (SEK)
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,4761
161213770567846,Operation Smile Sverige,Operation Smile Sverige,4574
608975645850217,Vattenfall,Vattenfall Sverige,3252
126567104406,Hyresgästföreningen,Hyresgästföreningen,2472
369122343101775,e.on,E.ON Sverige AB,2147
72659261793,Rädda Barnen,Rädda Barnen,1729
382243262003,Plan International Sverige,Plan International Sverige,1611
114526821939129,Arla,Arla,1264
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,1192
369582590803,Dagens ETC,ETC-tidningarna,1156
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),1048
111630258867610,Röda Korset,Röda Korset,919
197334613725511,Act Svenska kyrkan,Act Svenska kyrkan,904
19746853632,Djurens Rätt,Djurens Rätt,893
95735961890,Greenpeace Sverige,Greenpeace Sverige,801
186513678039755,Fortum,Fortum Sverige,780
162985227114132,Skellefteå Kraft,Skellefteå Kraft,741
101341883359561,Matsmart Sverige,Matsmart,544
133148933394485,Socialdemokraterna i Malmö,Socialdemokraterna i Malmö,500
279974638809211,Oxfam Sverige,Oxfam Sverige,472
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,468
153270724787,Amnesty International Sverige,Amnesty International Sverige,456
167036616661188,Sverigedemokraterna Malmö,Sverigedemokraterna Malmö,449
109886133732943,RESCUE - Sverige,RESCUE - Sverige,443
149155351773944,SEB,Skandinaviska Enskilda Banken,437
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,436
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,399
59324455950,UNICEF Sverige,UNICEF Sverige,340
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,333
118090278221826,Erikshjälpen,Erikshjälpen,297
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,252
42676805259,Diakonia,Diakonia,252
106579105171694,ETC nyhetsmagasin,ETC Media AB,210
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,208
98623096089,Lantmännen,Lantmännen,201
158161947576383,Skolverket,Josefin Zachrisson,198
18880778360,ActionAid Sweden,ActionAid Sweden,189
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,173
190362484322035,Komlitt förlag,Emma Holmström,168
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,155
195379633820701,Svenskt Kött,Svenskt Kött,144
212604496324,Fackförbundet ST,Fackförbundet ST,141
576845979156129,Techarenan,Techarenan,138
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,122
178362315106,European Parliament,European Parliament,122
179931025357058,Kommunal,Kommunal,114
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,110
8040892957,Socialdemokraterna,Socialdemokraterna,108
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,108
113710601984970,Barnfonden,Barnfonden,107
44319469814,Malmö Konstmuseum,Malmö Konstmuseum,104
314872662206,Ekonomifakta,Ekonomifakta,103
1669486323321422,Lund University Sustainability Forum,Lunds universitet,≤100
356032977210,Vi-skogen,Vi-skogen,≤100
190994184253208,Vänsterpartiet Lund,Sahlen Carl Jesper,≤100
1633181116933852,SvD Junior,SvD Junior (SvD),≤100
114262485262083,Konsumentverket,Konsumentverket,≤100
237146235237,Timbro,Tankesmedjan Timbro,≤100
1531320107133721,Syre,Dagens O2 AB,≤100
273053169937029,ClimateHero,ClimateHero,≤100
111912817167925,Samtidigt i Sverige,Aktuellt i Politiken,≤100
110723197258182,Sverige inför verkligheten,Sverige inför verkligheten,≤100
277541019375317,Jämställdhetsmyndigheten,Jämställdhetsmyndigheten,≤100
965458110149319,Byggindustrin,Byggindustrin,≤100
328754490337,Vårdförbundet,Vårdförbundet,≤100
239855722130,Nyhetsmagasinet Fokus,Fokus,≤100
175843834306,WaterAid Sverige,WaterAid Sverige,≤100
24574889995,Charlie Weimers MEP,Charlie Weimers,≤100
130148200513245,Amazon Watch Sverige,Amazon Watch Sverige,≤100
166406746310,Resumé,Resumé,≤100
534553447006742,Klimatklubben,Klimatklubben,≤100
208751565805849,Stiftelsen Expo,Stiftelsen Expo,≤100
129664437103456,Medicinska fakulteten vid Lunds universitet,Medicinska fakulteten vid Lunds universitet,≤100
899603916845362,JAG Personlig assistans,JAG Personlig assistans,≤100
323156205347,Vänsterpartiet,Vänsterpartiet,≤100
767749640051136,Heléne Fritzon,Socialdemokraterna i Europaparlamentet,≤100
1402657726653154,Hallå konsument,Konsumentverket,≤100
358016594293864,Socialdemokraterna Ystad,Martensson Hans Inge Marten,≤100
107081822705414,Småföretagarnas Riksförbund,Småföretagarnas Riksförbund,≤100
1682793018671477,Socialdemokraterna i Kävlinge kommun,Kävlinge Arbetarekommun,≤100
125113298313,Centerpartiet i Malmö,Centerpartiet i Malmö,≤100
125777020786691,Mikael Damberg,Socialdemokraterna,≤100
539297539496434,Dagens Samhälle,Dagens Samhälle,≤100
122512491125750,Ängelholms kommun,Ängelholms kommun,≤100
110813562940,Vision,Vision,≤100
306583979393918,Fredens Hus,Fredens Hus,≤100
105345278410827,Frälsningsarméns sociala arbete,Frälsningsarmén,≤100
296423575695,Afrikagrupperna,Afrikagrupperna,≤100
237187386324119,Frälsningsarmén,These ads ran without a disclaimer,≤100
163305633746125,Karneval förlag,Holviks,≤100
1261907310611511,Segerstedtinstitutet vid Göteborgs universitet,Richard Millings,≤100
103945879157509,Nordea Fonder,Nordea Funds AB,≤100
255288010153,Sida - Styrelsen för Internationellt Utvecklingssamarbete,Sida - Styrelsen för Internationellt Utvecklingssamarbete,≤100
382066395683576,Dustin,Dustin,≤100
171919835807,TCO,TCO,≤100
1528125900743214,Effektiv Altruism Sverige,Effektiv Altruism Sverige,≤100
312084019369,Dagens Medicin,Dagens Medicin,≤100
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,≤100
347852331958080,En Företagares Vardag,En Företagares Vardag,≤100
212284955495610,Elektrikerna,Elektrikerna,≤100
104928476281245,Ibn Rushd Studieförbund,Ibn Rushd Studieförbund,≤100
303070626373544,Socialdemokraterna i Helsingborg,Socialdemokraterna Helsingborg,≤100
120216874723147,Svenskt Sigill,Svenskt Sigill,≤100
235650011981,SPF Seniorerna,SPF Seniorerna,≤100
129841741852473,Folkhälsodalen,Folkhälsodalen,≤100
329452290816078,Tidningen Market,Tidningen Market,≤100
126245644082634,Malmömoderaterna,Malmömoderaterna,≤100
104902269544771,SLU,"SLU, Sveriges lantbruksuniversitet",≤100
217391588404948,Katalys,Katalys,≤100
313423270889,Djurskyddet Sverige,Djurskyddet Sverige,≤100
342952129133948,Kultur i Malmö,Kultur i Malmö,≤100
154681731304540,Sjöbovänstern,Lars Martin Lukas Lennartsson,≤100
133442160058067,Between the Beasts,These ads ran without a disclaimer,≤100
324914190902686,Magasinet Paragraf,Magasinet Paragraf,≤100
300452580055539,Liberalerna i Vellinge,Liberalerna i Vellinge,≤100
111566022258925,Vänsterpartiet Skåne,Vänsterpartiet Skåne,≤100
45101268520,SSU,SSU,≤100
358786473035,Fagerhult,Fagerhults Belysning AB,≤100
105847354209034,Protect the Forest - Sweden,Skydda Skogen,≤100
110982487028290,eveborjesson,These ads ran without a disclaimer,≤100
355819811185620,Arba Kokalari,Moderaterna,≤100
337086006951883,Jessica Polfjärd,Moderaterna,≤100
128274481480,ABF Skåne,ABF Skåne,≤100
104952875797501,Carina Ohlsson,Carina Ohlsson,≤100
614939535271869,Tobias Baudin,Socialdemokraterna,≤100
