Page ID,Page name,Disclaimer,Amount spent (SEK)
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,4952
643137272398136,Sverige för UNHCR,Sverige för UNHCR,1620
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,1158
608975645850217,Vattenfall,Vattenfall Sverige,1004
197334613725511,Act Svenska kyrkan,Act Svenska kyrkan,958
151159271594797,Systembolaget,Systembolaget,812
161213770567846,Operation Smile Sverige,Operation Smile Sverige,721
109886133732943,RESCUE - Sverige,RESCUE - Sverige,665
59324455950,UNICEF Sverige,UNICEF Sverige,578
72659261793,Rädda Barnen,Rädda Barnen,555
126567104406,Hyresgästföreningen,Hyresgästföreningen,493
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),389
19746853632,Djurens Rätt,Djurens Rätt,366
382243262003,Plan International Sverige,Plan International Sverige,335
111630258867610,Röda Korset,Röda Korset,294
162985227114132,Skellefteå Kraft,Skellefteå Kraft,291
115403725210334,Hand in Hand Sweden,Hand in Hand Sweden,281
237813956289260,Maskrosbarn,Maskrosbarn,228
115212521895994,Vattenfall Eldistribution AB,Vattenfall Eldistribution AB,212
259234574258392,Miljöpartiet de Gröna i Nyköping,Åslund Björn Carl Einar,203
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,190
369582590803,Dagens ETC,ETC-tidningarna,177
45101268520,SSU,SSU,168
95735961890,Greenpeace Sverige,Greenpeace Sverige,165
114262485262083,Konsumentverket,Konsumentverket,151
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,144
18880778360,ActionAid Sweden,ActionAid Sweden,138
153270724787,Amnesty International Sverige,Amnesty International Sverige,135
42676805259,Diakonia,Diakonia,116
212604496324,Fackförbundet ST,Fackförbundet ST,105
113710601984970,Barnfonden,Barnfonden,103
186513678039755,Fortum,Fortum Sverige,≤100
212049035488183,The Hunger Project Sverige,The Hunger Project Sverige,≤100
412192732132640,ECPAT Sverige,ECPAT Sverige,≤100
140417992681511,Clowner utan Gränser,Clowner utan Gränser,≤100
178362315106,European Parliament,European Parliament,≤100
314872662206,Ekonomifakta,Ekonomifakta,≤100
1451330355093804,Myndigheten för delaktighet,Myndigheten för delaktighet,≤100
179931025357058,Kommunal,Kommunal,≤100
173745622660246,Bring Sverige,Bring Sverige,≤100
101314752343226,Malin Ragnegård,Kommunal,≤100
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,≤100
146975975357378,Gudrun Sjödén Scandinavia,These ads ran without a disclaimer,≤100
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,≤100
56002955332,Jörgen Warborn,Moderaterna,≤100
356032977210,Vi-skogen,Vi-skogen,≤100
1544485135838767,Svenskt Näringsliv Mellansverige,Svenskt Näringsliv Mellansverige,≤100
34780126150,Miljöpartiet de gröna,Miljöpartiet de gröna,≤100
235650011981,SPF Seniorerna,SPF Seniorerna,≤100
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,≤100
175843834306,WaterAid Sverige,WaterAid Sverige,≤100
103296115466644,Skattenytta,Kommissionen för Skattenytta,≤100
109969847586061,Morgon-Tidningen,AIP Media,≤100
237146235237,Timbro,Tankesmedjan Timbro,≤100
62185934430,Olof Palmes internationella center,Olof Palmes Internationella Center,≤100
547965058654664,MyRight - Empowers people with disabilities,MyRight - Empowers people with disabilities,≤100
293679875824,Svenska FN-förbundet,Svenska FN-förbundet,≤100
379686162129542,Svea Bank,Svea Ekonomi,≤100
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,≤100
312084019369,Dagens Medicin,Dagens Medicin,≤100
152085291138,Aktuellt i Politiken,Aktuellt i Politiken,≤100
91217182731,Nordiska museet,Nordiska museet,≤100
1531320107133721,Syre,Dagens O2 AB,≤100
363065787024,Norrköpings Tidningar,Norrköpings Tidningar,≤100
113006852188985,IM Individuell Människohjälp,IM Individuell Människohjälp,≤100
174214876105039,Vänsterpartiet Nyköping,Vänsterpartiet Nyköping,≤100
107081822705414,Småföretagarnas Riksförbund,Småföretagarnas Riksförbund,≤100
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,≤100
106579105171694,ETC nyhetsmagasin,ETC Media AB,≤100
125440780804852,Childhood,Childhood,≤100
208751565805849,Stiftelsen Expo,Stiftelsen Expo,≤100
239855722130,Nyhetsmagasinet Fokus,Fokus,≤100
149155351773944,SEB,SEB,≤100
102115772635130,Uppdrag: Utrota fattigdomen,Diakonia,≤100
8040892957,Socialdemokraterna,Socialdemokraterna,≤100
261024395813,Union to Union,Union to Union,≤100
111912817167925,Samtidigt i Sverige,Aktuellt i Politiken,≤100
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,≤100
105345278410827,Frälsningsarméns sociala arbete,Frälsningsarmén,≤100
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,≤100
103997904708356,M-lotten,M-Lotten,≤100
273053169937029,ClimateHero,ClimateHero,≤100
216625221784563,Alkompis  الكومبس,Alkompis  الكومبس,≤100
965458110149319,Byggindustrin,Byggindustrin,≤100
203547006337155,Göteborgs Stadsmission,Göteborgs Stadsmission,≤100
120745044633792,Lunds universitet,Lunds universitet,≤100
328754490337,Vårdförbundet,Vårdförbundet,≤100
539297539496434,Dagens Samhälle,Dagens Samhälle,≤100
163305633746125,Karneval förlag,Holviks,≤100
111272101809153,Select 24,These ads ran without a disclaimer,≤100
253510692370,Arbetaren,Arbetaren,≤100
368972829945550,AP7 Statens premiepensionsfonder,AP7,≤100
166603103448051,Maktsalongen,Maktsalongen,≤100
1402657726653154,Hallå konsument,Konsumentverket,≤100
320930784643530,Storasyster,Storasyster,≤100
182933185135,Skogsindustrierna,Skogsindustrierna,≤100
690167674732029,Lena Hallengren,Socialdemokraterna,≤100
1633181116933852,SvD Junior,SvD Junior (SvD),≤100
133867976608,Naturskyddsföreningen,Naturskyddsföreningen,≤100
306914332842630,Energimyndigheten,Energimyndigheten,≤100
120633071295935,Fairtrade Sverige,Fairtrade Sverige,≤100
223053457729155,Unga Örnar,Unga Örnars Riksförbund,≤100
273402369438867,By Billgren,By Billgren AB,≤100
1540635576171214,KIT,Keep In Touch Media Sverige AB,≤100
24574889995,Charlie Weimers MEP,Charlie Weimers,≤100
100615022892825,Tillsammans för solidaritet,Afrikagrupperna,≤100
127549713957400,Läkare i världen (Médecins du Monde Sweden),Läkare i världen (Médecins du Monde Sweden),≤100
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,≤100
120216874723147,Svenskt Sigill,Svenskt Sigill,≤100
332610816893837,Sverigedemokraterna i Borås,Sverigedemokraterna Borås,≤100
640780126093378,Norstedts Juridik,Norstedts Juridik,≤100
110605492300,RFSL,RFSL,≤100
107564757366547,Lösningar för Offentlig Sektor,Nordic Live Expo AB,≤100
296423575695,Afrikagrupperna,Afrikagrupperna,≤100
171919835807,TCO,TCO,≤100
367595583351599,Sändaren,Verbum,≤100
1558123334435806,War Child Sweden,War Child,≤100
106291668359607,Gabriella Lavecchia,Seko,≤100
106369868876618,e-Hälsa + MVTe,Nordic Live Expo AB,≤100
303557933102892,Rädda Regnskog,Pella Thiel,≤100
108492218918,IF Metall,IF Metall,≤100
166406746310,Resumé,Resumé,≤100
399044617221,Läraren,Lärarnas tidning,≤100
347852331958080,En Företagares Vardag,En Företagares Vardag Sverige AB,≤100
112644953916525,Facklig Vänster,Vänsterpartiet,≤100
111005714391,Scouterna,Scouterna,≤100
175656912484553,Unionen,Unionen,≤100
329452290816078,Tidningen Market,Tidningen Market,≤100
186513678039755,Fortum,These ads ran without a disclaimer,≤100
446180572845931,Kärnfull Energi,Kärnfull Energi,≤100
217391588404948,Katalys,Katalys,≤100
100253435575183,EPHI - Environment and Public Health Institute,Environment and Public Health Institute,≤100
121128945139974,Uppsala Vatten och Avfall,Uppsala Vatten,≤100
111564248245329,Rimliga villkor,Tove Anna Dagerman,≤100
181257374525,HÄLSA,These ads ran without a disclaimer,≤100
342952129133948,Kultur i Malmö,Kultur i Malmö,≤100
100323819247251,Désirée Pethrus,Kristdemokraterna Stockholm,≤100
