Page ID,Page name,Disclaimer,Amount spent (BAM)
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,156
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
1676047195961611,Impuls,"Udruženje građana ""Impuls""",≤100
109652028193268,Revizije info,Revizije info,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
147315858633088,Istinomjer,Istinomjer,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100
417853371621843,Mirnes Ajanović za gradonačelnika Tuzle,Mirnes Ajanović,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
112724472142155,Pomak Bihać,Pokret za Modernu i Aktivnu Krajinu POMAK,≤100
538327096305394,Osvit-Radio Zvornik,Zorana Petković,≤100
753740401664958,Omer Berbic,Omer Berbic,≤100
506759763041477,Čapljina u srcu,Pero Previšić,≤100
107158445278300,ŽIVOT Stranka,Dražen Ivanović,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
964926116915133,"Cat Construction Europe, Middle East & Africa",These ads ran without a disclaimer,≤100
1607622842896752,interview.ba,Fondacija Infohuse,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa (CCI),≤100
197596636939679,tacno.net,Tacno.net,≤100
106460785543001,Business Ombudsman Initiative in BiH,West East Forum for Ethics and Compliance,≤100
171795872872353,ISPI - Istituto per gli studi di politica internazionale,These ads ran without a disclaimer,≤100
2148421271917226,Nedim Salihagić,Salihagić Nedim,≤100
463772493979276,Anuga FoodTec,These ads ran without a disclaimer,≤100
102378709341708,Boubacar Diallo,These ads ran without a disclaimer,≤100
