Page ID,Page name,Disclaimer,Amount spent (BAM)
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,128
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
105842642438187,Nihad Uk,Nihad Uk,≤100
147315858633088,Istinomjer,Istinomjer,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
789735661383506,Fondacija Tadž - Stipendiranje budućih hafiza,Fondacija Tadž - Stipendiranje budućih hafiza,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
109652028193268,Revizije info,Revizije info,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
197596636939679,tacno.net,Tacno.net,≤100
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
106681907871192,Esana Kavazbašić-Huskanović,Aleksandar Aničić,≤100
106099145362821,Goražde bez pesticida,Harun  Bešlija,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
1607622842896752,interview.ba,Fondacija Infohuse,≤100
417853371621843,Mirnes Ajanović,Mirnes Ajanović,≤100
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Filip Lučić,≤100
100044353152888,Investicijska fondacija Impakt,These ads ran without a disclaimer,≤100
847305072075506,Град Бања Лука,Град Бања Лука,≤100
85069283164,Admir Čavalić,Admir Čavalić,≤100
1894157260888813,Dr Vlado Đajić - Др Владо Ђајић,Vlado Đajić,≤100
129224207219445,Merima Arnautović,Merima Arnautović,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
2148421271917226,Nedim Salihagić,Salihagić Nedim,≤100
104089781069241,infoVeza,"Udruženje građana ""ReStart Srpska""",≤100
60516116431,Člověk v tísni,These ads ran without a disclaimer,≤100
354397697217,IEEE Xplore,These ads ran without a disclaimer,≤100
115816835104562,Deutsche Bank,These ads ran without a disclaimer,≤100
102211309402201,Amir Purić,Amir Purić,≤100
103438711696898,Angelo Caltagirone - Meridiano Music,These ads ran without a disclaimer,≤100
106708708228342,School of Humanity,These ads ran without a disclaimer,≤100
100187109256916,Ustajte Diskriminisani,Ustajte Diskriminisani,≤100
113640768294556,akopovteam_,These ads ran without a disclaimer,≤100
274138756817,Architonic,These ads ran without a disclaimer,≤100
121134828035788,Golden Gate Sports,These ads ran without a disclaimer,≤100
103172615751312,Switch2Zero,These ads ran without a disclaimer,≤100
115121535188191,Economist Impact events,These ads ran without a disclaimer,≤100
112831185055172,transparency.lab,These ads ran without a disclaimer,≤100
64982236830,Alumni Association of the University of Michigan,These ads ran without a disclaimer,≤100
106569706154975,Modern Expo,These ads ran without a disclaimer,≤100
2430163100537312,Spin Info,Spin Media,≤100
110842371375639,travel.withmichael,These ads ran without a disclaimer,≤100
102500518635499,ENTR en,These ads ran without a disclaimer,≤100
112474535072503,pejcinovic_mateo,These ads ran without a disclaimer,≤100
