Page ID,Page name,Disclaimer,Amount spent (LBP)
1438703606372190,Elham Said Freiha,Elham Freiha,149254
106197498149118,لبنان الكبير,Grand Lebanon,78060
199579566767546,أنا والخبر,هيثم محمد طالب,74627
1428873024044736,المدن - almodon,المدن - almodon‎,72335
104918301844248,Project Watan LB,Project Watan,58955
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,55522
1744356319118477,هنا لبنان,هنا لبنان,47491
2509759842418472,LebTalks,Lebtalks,29851
230720990840290,Safaa Darwich - صفاء درويش,Safaa Darwich,29851
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,14925
128417954019381,Al-Moltaka,Melhem Boustany,14925
107800617419717,MYKA Foundation,Elie M. ElHelou,14925
110061328654858,Judge Mohamad Saab,Judge Mohamad Saab,14925
2319249898311729,National Bloc - الكتلة الوطنيّة,National Bloc - الكتلة الوطنيّة,14925
106821968055687,Leila Dagher,Leila Dagher,14925
105319651353770,Jusur,Jusur,5075
110470091436602,Ici Beyrouth,Ici beyrouth,≤100
107698404702208,Alkalima,Alkalima Onlime,≤100
116157328113022,Hide Park,Friedrich-Ebert-Stiftung Lebanon Office,≤100
110188551807757,Lebanon Post,Lebanon Post,≤100
100706719315707,The Policy Initiative مبادرة سياسات الغد,The Policy Initiative مبادرة سياسات الغد,≤100
101195012850076,مبادرة الدولة الديمقراطية الواحدة,مبادرة الدولة الديمقراطية الواحدة,≤100
109501812017258,البديل الماركسي,These ads ran without a disclaimer,≤100
107090382200300,turfqatar,These ads ran without a disclaimer,≤100
156850176567,المجلة,These ads ran without a disclaimer,≤100
114184975000819,Unexplained Beasts,These ads ran without a disclaimer,≤100
