Page ID,Page name,Disclaimer,Amount spent (PLN)
176114889652,Kancelaria Premiera,Kancelaria Premiera,1679
106204692244510,Jigsaw Polska,Jigsaw,1655
380485532115847,Ministerstwo Rodziny i Polityki Społecznej,Ministerstwo Rodziny i Polityki Społecznej,534
314299585704,PAT&RUB,Ecoidea Sp z oo Sp.k.,479
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,449
178362315106,European Parliament,European Parliament,243
339855706171439,Dobra Fabryka,Dobra Fabryka,228
57544755889,Amnesty International Polska,Amnesty International Polska,191
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,127
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,≤100
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,≤100
228168274881,wysokieobcasy,wysokieobcasy,≤100
199877710116314,Patryk Jaki,GRUPA EKR - Patryk Jaki MEP,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
868599633152789,Koncept - magazyn akademicki,Fundacja Inicjatyw Młodzieżowych,≤100
107898832590939,European Commission,European Commission,≤100
447190942074880,Polskie Stowarzyszenie Obrońców Życia Człowieka,Polskie Stowarzyszenie Obrońców Życia Człowieka,≤100
174126912673062,Młodzi pro-life,Polskie Stowarzyszenie Obrońców Życia Człowieka,≤100
634178786679448,Aleksander Miszalski - Poseł na Sejm RP,Aleksander Miszalski - Poseł na Sejm RP,≤100
273827962690526,Otwarte Klatki,Otwarte Klatki,≤100
102466034698538,Ośrodek Monitorowania Chrystianofobii Fidei Defensor,Biuro Fidei Defensor,≤100
142614625077,WWF Polska,WWF Polska,≤100
102146208361697,Myśl Suwerenna,Instytut Suwerennej,≤100
98673036962,ROLDA,These ads ran without a disclaimer,≤100
391098174296294,Super Express,se.pl,≤100
104330734389743,Wolnorynkowy.pl,JKM - Portal Sp. z o.o.,≤100
1967695263556184,Sylwia Spurek,The Grens/EFA in the European Parliament,≤100
50063176484,TVN24,TVN,≤100
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,≤100
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,≤100
311278685609822,Fundacja Centaurus,Fundacja Centaurus,≤100
971833706177522,Kraków dla Mieszkańców,Kraków dla Mieszkańców,≤100
243301303045465,Marta Malec-Lech,Marta Malec-Lech,≤100
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,≤100
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,≤100
164968446888637,Ministerstwo Sprawiedliwości,Ministerstwo Sprawiedliwości,≤100
125185964281959,Centrum Edukacji Obywatelskiej (CEO),Centrum Edukacji Obywatelskiej (CEO),≤100
1683534065241470,OKO.press,OKO.press,≤100
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,≤100
108567461681538,"Polska Katolicka, nie Laicka",Fundacja Instytut Edukacji Społecznej i Religijnej im. Ks. Piotra Skargi,≤100
134626909042,Stowarzyszenie Inwestorów Indywidualnych,Stowarzyszenie Inwestorów Indywidualnych,≤100
157255317751718,Kancelaria Mentzen,Kancelaria Mentzen,≤100
160181130796814,Fundacja ADRA Polska - ADRA Poland,Fundacja ADRA Polska,≤100
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,≤100
203627442993022,Portal Oświatowy,Wiedza i Praktyka,≤100
100120136068412,Reo.pl - platforma handlu energią z OZE,Reo.pl Sp. z o.o.,≤100
140982409255721,Miłość nie wyklucza,Miłość nie wyklucza,≤100
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,≤100
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,≤100
74863922834,Krytyka Polityczna,Krytyka Polityczna,≤100
168737999982045,Visegrad Insight,Visegrad Insight,≤100
170854966281100,Wspólnota Burego Misia,Fundacja Wspólnoty Burego Misia im. Bogdana Jańskiego,≤100
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,≤100
130752780291804,Fundacja Geremka,"Fundacja ""Centrum im. prof. Bronisława Geremka""",≤100
104921858016507,Dzień Dobry Podatki,Michał Wilk,≤100
177473808919,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,≤100
469702339755768,Paweł Tanajno Polska Liberalna,Iam4u.pl,≤100
100345201929993,Born in EU,Fundacja Centrum im. prof. Bronisława Geremka,≤100
561843337248654,Michał Drewnicki - wiceprzewodniczący Rady Miasta Krakowa,Michał Krzysztof Drewnicki,≤100
505864632777215,Tygodnik Lisickiego,Orle Pióro sp. z o.o.,≤100
102931488739,Platforma Obywatelska,Platforma Obywatelska,≤100
113997426631157,Szczepienia przeciw grypie,Solski Communications,≤100
102792325966064,Kopalnia kitu,Kopalnia Kitu (DoubleD Marketing),≤100
111778487054045,TOGETAIR,Kamil Magot,≤100
118084194963414,Kultura Liberalna,Kultura Liberalna,≤100
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,≤100
111762720487338,Laboratorium Wolności Religijnej,Fundacja Pro Futuro,≤100
106645538927529,Da się.,Fundacja Archipelag Inicjatyw,≤100
