Page ID,Page name,Disclaimer,Amount spent (BOB)
195933611171149,Eva Copa,Teclea,108
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
517750071766113,SEDES - BENI,Humberto Gil Arteaga,≤100
162964977170060,Solidar Suiza Bolivia - Doctora Edilicia,Doctora Edilicia,≤100
1616241865111812,Soberanía Alimentaria IPDSA,Coordenada Digital,≤100
104257317751894,Santiago Condori Apaza,Sandro Iquise Vincenti,≤100
1676781702621016,PSP,These ads ran without a disclaimer,≤100
107585134511680,Jaime Mamani Espíndola,Wilmer Rivero Nino,≤100
114745199884039,Daly Santa María Aguirre,Daly Cristina Santa Maria Aguirre De Oropeza,≤100
2328823850688165,José M. Ormachea,José M. Ormachea,≤100
101824857848955,Enrique Urquidi - Diputado,Enrique Fernando Urquidi Daza,≤100
751269661657206,Bayer Crop Science México,These ads ran without a disclaimer,≤100
370615526396567,Pablo Arízaga Ruiz,Walter Pablo Arizaga Ruiz,≤100
314343331981142,Mundo Sano,These ads ran without a disclaimer,≤100
1929798810569475,Somos de Warnes,Raul Paniagua Gil,≤100
105132091396199,Aleiza Alcira Rodríguez Montero.,Aleiza Alcira Rodriguez Montero,≤100
381920638544893,Soy Santa Cruz Bolivia,Soy Santa Cruz Bolivia,≤100
326770580739640,Revive Israel Tikkun Global,These ads ran without a disclaimer,≤100
191093894240981,Instituto Palestra,These ads ran without a disclaimer,≤100
229439660495599,Escuela Los Cuatro Caminos,These ads ran without a disclaimer,≤100
131314590235972,DW Español,These ads ran without a disclaimer,≤100
106991422220338,Alexander Jesús Figueredo Izaguirre,These ads ran without a disclaimer,≤100
158714780827513,UNFPA,These ads ran without a disclaimer,≤100
