Page ID,Page name,Disclaimer,Amount spent (SEK)
608975645850217,Vattenfall,Vattenfall Sverige,2012
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,1676
126567104406,Hyresgästföreningen,Hyresgästföreningen,807
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,625
151159271594797,Systembolaget,Systembolaget,600
369582590803,Dagens ETC,ETC-tidningarna,414
111630258867610,Röda Korset,Röda Korset,372
161213770567846,Operation Smile Sverige,Operation Smile Sverige,358
154887827868890,Sörmlands Sparbank,Sörmlands Sparbank,321
59324455950,UNICEF Sverige,UNICEF Sverige,298
643137272398136,Sverige för UNHCR,Sverige för UNHCR,258
95735961890,Greenpeace Sverige,Greenpeace Sverige,178
114262485262083,Konsumentverket,Konsumentverket,177
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),175
328034740589662,Vänsterpartiet Eskilstuna,Vänsterpartiet Eskilstuna,157
272041890388,Socialdemokraterna i Eskilstuna,Socialdemokraterna i Eskilstuna,147
150057951690751,OKQ8,OKQ8,140
162985227114132,Skellefteå Kraft,Skellefteå Kraft,133
72659261793,Rädda Barnen,Rädda Barnen,131
330627166973398,Strängnäsvänstern,Vänsterpartiet Strängnäs,127
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,124
382243262003,Plan International Sverige,Plan International Sverige,119
109886133732943,RESCUE - Sverige,RESCUE - Sverige,111
101341883359561,Matsmart Sverige,Matsmart,≤100
186513678039755,Fortum,Fortum Sverige,≤100
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,≤100
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,≤100
194584990588253,Vattenfall,Vattenfall,≤100
259234574258392,Miljöpartiet de Gröna i Nyköping,Åslund Björn Carl Einar,≤100
106579105171694,ETC nyhetsmagasin,ETC Media AB,≤100
440459709390224,Hitachi Energy,KSMG,≤100
293678655099,Europaparlamentets kontor i Sverige,Europaparlamentets kontor i Sverige,≤100
42676805259,Diakonia,Diakonia,≤100
230255653832332,Al-Ayn for Social Care Sweden,Al Ayn For Social Care Sweden,≤100
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,≤100
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,≤100
111539698323796,Vänsterpartiet Flens kommun,Vänsterpartiet i Flens kommun,≤100
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,≤100
899603916845362,JAG Personlig assistans,JAG Personlig assistans,≤100
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,≤100
19746853632,Djurens Rätt,Djurens Rätt,≤100
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,≤100
107898832590939,European Commission,European Commission,≤100
237146235237,Timbro,Tankesmedjan Timbro,≤100
153270724787,Amnesty International Sverige,Amnesty International Sverige,≤100
195379633820701,Svenskt Kött,Svenskt Kött,≤100
314872662206,Ekonomifakta,Ekonomifakta,≤100
576845979156129,Techarenan,Techarenan,≤100
8040892957,Socialdemokraterna,Socialdemokraterna,≤100
288168764608020,Miljöpartiet de gröna i Gnesta,Miljöpartiet de Gröna i Gnesta,≤100
588111131243298,Sverigedemokraterna Hässleholm,Sverigedemokraterna Hässleholm,≤100
653072158104424,Emma Wiesner,Emma Wiesner,≤100
217391588404948,Katalys,Katalys,≤100
355819811185620,Arba Kokalari,Moderaterna,≤100
249195615122371,Sara Skyttedal,Sara Skyttedal Dihang,≤100
1402657726653154,Hallå konsument,Konsumentverket,≤100
18880778360,ActionAid Sweden,ActionAid Sweden,≤100
343591900666,Gröna Lund,The Amazing Society,≤100
103296115466644,Skattenytta,Kommissionen för Skattenytta,≤100
188821514474911,Preem,Preem AB,≤100
114736451897793,Socialdemokraterna i Södertälje,Socialdemokraterna i Södertälje,≤100
328754490337,Vårdförbundet,Vårdförbundet,≤100
412192732132640,ECPAT Sverige,ECPAT Sverige,≤100
181590825305317,COWI Sverige,COWI Sverige,≤100
1531320107133721,Syre,Dagens O2 AB,≤100
1267325956645384,Bonzi,Bonzi,≤100
176527602394716,Olivia Personlig Assistans AB,Olivia Personlig Assistans AB,≤100
115756055102646,Kura Omsorg  i Sverige AB,Kura Omsorg  i Sverige AB,≤100
167847649916608,Friends,Stiftelsen Friends,≤100
1829725353928210,Tomas Tobé,Tomas Tobé,≤100
175656912484553,Unionen,Unionen,≤100
105345278410827,Frälsningsarméns sociala arbete,Frälsningsarmén,≤100
212604496324,Fackförbundet ST,Fackförbundet ST,≤100
1261907310611511,Segerstedtinstitutet vid Göteborgs universitet,Richard Millings,≤100
216625221784563,Alkompis  الكومبس,Alkompis  الكومبس,≤100
289125034540204,Socialdemokraterna Sörmland,Sörmlands socialdemokratiska partidistrikt,≤100
300290481979,Södertälje kommun,Södertälje kommun,≤100
147547541961576,Council of the European Union,Council of the European Union,≤100
356032977210,Vi-skogen,Vi-skogen,≤100
965458110149319,Byggindustrin,Byggindustrin,≤100
212284955495610,Elektrikerna,Elektrikerna,≤100
166406746310,Resumé,Resumé,≤100
234172635050,Forum för levande historia,Forum för levande historia,≤100
163305633746125,Karneval förlag,Holviks,≤100
312084019369,Dagens Medicin,Dagens Medicin,≤100
273053169937029,ClimateHero,ClimateHero,≤100
257888154669865,Conscia Sverige,Conscia Sverige AB,≤100
690167674732029,Lena Hallengren,Socialdemokraterna,≤100
120653037981614,Örebro universitet,Örebro universitet,≤100
237287320360804,Omtanke.today,Jenny Fors,≤100
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,≤100
261455205686,LRF,LRF,≤100
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",≤100
226810677402741,Centerpartiet i Jönköpings län,Centerpartiet Jönköpings län,≤100
136869337238,Tidningen Dagen,Dagen,≤100
132934600111301,Skogsstyrelsen,Skogsstyrelsen,≤100
183959274989548,Landsbygdsnätverket,Landsbygdsnätverket,≤100
539297539496434,Dagens Samhälle,Dagens Samhälle,≤100
239855722130,Nyhetsmagasinet Fokus,Fokus,≤100
547965058654664,MyRight - Empowers people with disabilities,MyRight - Empowers people with disabilities,≤100
10150161538825010,Medborgarskolan,Medborgarskolan,≤100
129841741852473,Folkhälsodalen,Folkhälsodalen,≤100
166934049354,Miljöpartiet de Gröna i Östergötland,Miljöpartiet i Östergötland,≤100
253510692370,Arbetaren,Arbetaren,≤100
1633181116933852,SvD Junior,SvD Junior (SvD),≤100
113710601984970,Barnfonden,Barnfonden,≤100
735108653195373,Vänsterpartiet Haninge,Olofsson Lars-Johan Patrik,≤100
175873745789190,Vänsterpartiet Göteborg,Vänsterpartiet Göteborg,≤100
120216874723147,Svenskt Sigill,Svenskt Sigill,≤100
2002046333202650,Bli nämndeman,Bli nämndeman,≤100
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,≤100
180701415377239,Aktion Rädda Vättern,Aktion Rädda Vättern,≤100
150453111655854,Folkbildningsrådet,Elin Sundling,≤100
175843834306,WaterAid Sverige,WaterAid Sverige,≤100
133867976608,Naturskyddsföreningen,Naturskyddsföreningen,≤100
109609604086656,Vejpkollen.se,Vejpkollen.se,≤100
217897918243937,Socialdemokraterna i Värmdö,Julia Ekedahl,≤100
316462188971,Flamman,Tidningsföreningen Norrskensflamman,≤100
212049035488183,The Hunger Project Sverige,The Hunger Project Sverige,≤100
296423575695,Afrikagrupperna,Afrikagrupperna,≤100
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,≤100
270100047204233,Momentum Svédország,Momentum Svedorszag,≤100
1544485135838767,Svenskt Näringsliv Mellansverige,Svenskt Näringsliv Mellansverige,≤100
1791189177563263,Sverigedemokraterna Södertälje,SD Södertälje/Nykvarn,≤100
268608766607208,Svensk Tidskrift,Svensk Tidskrift,≤100
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,≤100
