Page ID,Page name,Disclaimer,Amount spent (SEK)
197334613725511,Act Svenska kyrkan,Act Svenska kyrkan,339
151159271594797,Systembolaget,Systembolaget,338
369582590803,Dagens ETC,ETC-tidningarna,275
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,266
126567104406,Hyresgästföreningen,Hyresgästföreningen,242
161213770567846,Operation Smile Sverige,Operation Smile Sverige,242
72659261793,Rädda Barnen,Rädda Barnen,237
608975645850217,Vattenfall,Vattenfall Sverige,232
19746853632,Djurens Rätt,Djurens Rätt,211
114526821939129,Arla,Arla,194
578953655567499,Jörgen Astonson,ETC Media AB,188
111630258867610,Röda Korset,Röda Korset,184
122854408319,Hjärt-Lungfonden,Hjärt-lungfonden,171
110723197258182,Sverige inför verkligheten,Sverige inför verkligheten,150
186513678039755,Fortum,Fortum Sverige,131
59324455950,UNICEF Sverige,UNICEF Sverige,114
109886133732943,RESCUE - Sverige,RESCUE - Sverige,113
95735961890,Greenpeace Sverige,Greenpeace Sverige,111
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),105
382243262003,Plan International Sverige,Plan International Sverige,102
643137272398136,Sverige för UNHCR,Sverige för UNHCR,≤100
162985227114132,Skellefteå Kraft,Skellefteå Kraft,≤100
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,≤100
314872662206,Ekonomifakta,Ekonomifakta,≤100
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,≤100
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,≤100
178362315106,European Parliament,European Parliament,≤100
42676805259,Diakonia,Diakonia,≤100
236879092476,Håll Sverige Rent,Håll Sverige Rent,≤100
809338299217333,Svenska Epoch Times,Svenska Epoch Times,≤100
379686162129542,Svea Bank,Svea Ekonomi,≤100
312084019369,Dagens Medicin,Dagens Medicin,≤100
109609604086656,Vejpkollen.se,Vejpkollen.se,≤100
111842515680597,Hyresgästföreningen Norrland,Hyresgästföreningen,≤100
1005361066218702,Norrtåg,Norrtåg,≤100
109724707089757,Barndom utan baksmälla,Barndom utan baksmälla,≤100
195379633820701,Svenskt Kött,Svenskt Kött,≤100
153270724787,Amnesty International Sverige,Amnesty International Sverige,≤100
219410318157271,Läkarmissionen,Läkarmissionen,≤100
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,≤100
1367530926635590,Östersund Staaren Pride,Östersund Staaren Pride,≤100
899603916845362,JAG Personlig assistans,JAG Personlig assistans,≤100
181590825305317,COWI Sverige,COWI Sverige,≤100
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,≤100
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,≤100
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,≤100
101662298069604,OIKOS,Insamlingsstifftelsen för Svensk Konservatism,≤100
217391588404948,Katalys,Katalys,≤100
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",≤100
732284166977797,Odlarna.se,Odlarna.se,≤100
750664921700130,360Player,These ads ran without a disclaimer,≤100
328754490337,Vårdförbundet,Vårdförbundet,≤100
1633181116933852,SvD Junior,SvD Junior (SvD),≤100
412192732132640,ECPAT Sverige,ECPAT Sverige,≤100
150909028299502,Jernkontoret,Jernkontoret,≤100
188841442268,Woolpower,Woolpower AB,≤100
539297539496434,Dagens Samhälle,Dagens Samhälle,≤100
237146235237,Timbro,Tankesmedjan Timbro,≤100
1834885946761575,DB Schenker i Sverige,DB Schenker i Sverige,≤100
103296115466644,Skattenytta,Kommissionen för Skattenytta,≤100
8040892957,Socialdemokraterna,Socialdemokraterna,≤100
239855722130,Nyhetsmagasinet Fokus,Fokus,≤100
163305633746125,Karneval förlag,Holviks,≤100
91217182731,Nordiska museet,Nordiska museet,≤100
965458110149319,Byggindustrin,Byggindustrin,≤100
1402657726653154,Hallå konsument,Konsumentverket,≤100
356032977210,Vi-skogen,Vi-skogen,≤100
127757523931098,Emrahus AB,Emrahus AB,≤100
110605492300,RFSL,RFSL,≤100
