Page ID,Page name,Disclaimer,Amount spent (SEK)
608975645850217,Vattenfall,Vattenfall Sverige,233
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,210
126567104406,Hyresgästföreningen,Hyresgästföreningen,169
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,132
279974638809211,Oxfam Sverige,Oxfam Sverige,126
151159271594797,Systembolaget,Systembolaget,≤100
382243262003,Plan International Sverige,Plan International Sverige,≤100
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),≤100
161213770567846,Operation Smile Sverige,Operation Smile Sverige,≤100
59324455950,UNICEF Sverige,UNICEF Sverige,≤100
114526821939129,Arla,Arla,≤100
643137272398136,Sverige för UNHCR,Sverige för UNHCR,≤100
19746853632,Djurens Rätt,Djurens Rätt,≤100
95735961890,Greenpeace Sverige,Greenpeace Sverige,≤100
111630258867610,Röda Korset,Röda Korset,≤100
369582590803,Dagens ETC,ETC-tidningarna,≤100
237146235237,Timbro,Tankesmedjan Timbro,≤100
72659261793,Rädda Barnen,Rädda Barnen,≤100
234172635050,Forum för levande historia,Forum för levande historia,≤100
101341883359561,Matsmart Sverige,Matsmart,≤100
162985227114132,Skellefteå Kraft,Skellefteå Kraft,≤100
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,≤100
109724707089757,Barndom utan baksmälla,Barndom utan baksmälla,≤100
109886133732943,RESCUE - Sverige,RESCUE - Sverige,≤100
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,≤100
293678655099,Europaparlamentets kontor i Sverige,Europaparlamentets kontor i Sverige,≤100
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,≤100
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,≤100
42676805259,Diakonia,Diakonia,≤100
175656912484553,Unionen,Unionen,≤100
131103013625213,Statens institutionsstyrelse,Statens institutionsstyrelse - SiS,≤100
153270724787,Amnesty International Sverige,Amnesty International Sverige,≤100
1531320107133721,Syre,Dagens O2 AB,≤100
186513678039755,Fortum,Fortum Sverige,≤100
379686162129542,Svea Bank,Svea Ekonomi,≤100
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,≤100
314872662206,Ekonomifakta,Ekonomifakta,≤100
8040892957,Socialdemokraterna,Socialdemokraterna,≤100
273053169937029,ClimateHero,ClimateHero,≤100
1633181116933852,SvD Junior,SvD Junior (SvD),≤100
100650935646,Skiftet,Skiftet,≤100
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,≤100
212604496324,Fackförbundet ST,Fackförbundet ST,≤100
965458110149319,Byggindustrin,Byggindustrin,≤100
312084019369,Dagens Medicin,Dagens Medicin,≤100
152085291138,Aktuellt i Politiken,Aktuellt i Politiken,≤100
103296115466644,Skattenytta,Kommissionen för Skattenytta,≤100
179931025357058,Kommunal,Kommunal,≤100
690167674732029,Lena Hallengren,Socialdemokraterna,≤100
614939535271869,Tobias Baudin,Socialdemokraterna,≤100
103945879157509,Nordea Fonder,Nordea Funds AB,≤100
539297539496434,Dagens Samhälle,Dagens Samhälle,≤100
302201957541,Medelhavsmuseet,Världskulturmuseerna,≤100
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,≤100
45101268520,SSU,SSU,≤100
239855722130,Nyhetsmagasinet Fokus,Fokus,≤100
183512318424647,Magdalena Andersson,Socialdemokraterna,≤100
328754490337,Vårdförbundet,Vårdförbundet,≤100
253510692370,Arbetaren,Arbetaren,≤100
303557933102892,Rädda Regnskog,Pella Thiel,≤100
166406746310,Resumé,Resumé,≤100
335332543421,Försvarshögskolan,Försvarshögskolan,≤100
1909176449301715,Svenskt Näringsliv Stockholms och Gotlands län,Svenskt Näringsliv,≤100
163305633746125,Karneval förlag,Holviks,≤100
214856611410,Svenska Postkodlotteriet,Svenska Postkodlotteriet,≤100
653072158104424,Emma Wiesner,Emma Wiesner,≤100
356032977210,Vi-skogen,Vi-skogen,≤100
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,≤100
175843834306,WaterAid Sverige,WaterAid Sverige,≤100
111564248245329,Rimliga villkor,Tove Anna Dagerman,≤100
382066395683576,Dustin,Dustin,≤100
323156205347,Vänsterpartiet,Vänsterpartiet,≤100
130148200513245,Amazon Watch Sverige,Amazon Watch Sverige,≤100
178264915554076,Danske Bank Sverige,Danske Bank Sverige,≤100
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,≤100
710383215713602,Special Nest,Special Nest,≤100
217391588404948,Katalys,Katalys,≤100
109344797318593,Vi Som Bygger Landet,Vi som bygger landet,≤100
125777020786691,Mikael Damberg,Socialdemokraterna,≤100
223053457729155,Unga Örnar,Unga Örnars Riksförbund,≤100
120745044633792,Lunds universitet,Lunds universitet,≤100
1089666701084947,Timbro förlag,Timbro Förlag,≤100
106424948513158,Riksorganisationen för fortbildning om Förintelsen,Riksorganisationen för fortbildning för förintelsen,≤100
314283591054,Byggnads,Byggnads,≤100
120216874723147,Svenskt Sigill,Svenskt Sigill,≤100
140417992681511,Clowner utan Gränser,Clowner utan Gränser,≤100
899603916845362,JAG Personlig assistans,JAG Personlig assistans,≤100
109151468296542,Partiet MoD,MoD Ideell förening,≤100
221023000792,Akademikerförbundet SSR,Akademikerförbundet SSR,≤100
231632277255213,Jobba Grönt,Lantbrukarnas Riksförbund,≤100
