Page ID,Page name,Disclaimer,Amount spent (NOK)
135843375926,UNICEF Norge,UNICEF Norge,420
234659001772,Arbeiderpartiet,Arbeiderpartiet,≤100
764891286856218,Porsgrunn Arbeiderparti,Stig Kolbjørnsen,≤100
329804540373370,Vestfold og Telemark fylkeskommune,Vestfold og Telemark fylkeskommune,≤100
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,≤100
20468812735,LO,LO,≤100
132368899297,Framtiden i våre hender,Framtiden i Våre Hender,≤100
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,≤100
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,≤100
102560641840786,Preventio,Preventio,≤100
2398568533531114,Velferdsmiks,NHO Service og Handel,≤100
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,≤100
108106430662575,Suscon As,Ronny Grindstein,≤100
108203984145752,Kruse Larsen,Kruse Larsen,≤100
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,≤100
119878348024795,ULOBA,Uloba - Independent Living Norge SA,≤100
728518604216173,HELT MED,Stiftelsen HELT MED,≤100
179839425383047,Yrkestrafikkforbundet - YTF,Yrkestrafikkforbundet,≤100
10254410675,Venstre,Venstre,≤100
94140749496,HL-senteret,HL-senteret,≤100
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,≤100
371106536283235,DAG OG TID,Dag og Tid AS,≤100
105939782037295,Altinget.no,Altinget AS,≤100
111036919049229,Offshore Norge,Offshore Norge,≤100
111322125898812,Filter Nyheter,Filter Nyheter,≤100
300127442096,Norske Kvinners Sanitetsforening,Norske Kvinners Sanitetsforening,≤100
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,≤100
126448980866214,Klassekampen,Klassekampen AS,≤100
21967399403,Cappelen Damm,Cappelen Damm,≤100
173739506066242,LO Internasjonalt,LO,≤100
106716332332281,Njål Vigleik Grene-Johnsen,Njål Vigleik Grene-Johnsen,≤100
102040431616976,Beaufort Solutions,Beaufort Solutions,≤100
305434298719,Norges Bondelag,Norges Bondelag,≤100
87445018334,Nobel Peace Center,Nobel Peace Center,≤100
149452772322646,Snusinfo.no,Swedich Match Norge,≤100
186626994701210,Forbundet for Ledelse og Teknikk (FLT),Forbundet for Ledelse og Teknikk (FLT),≤100
100885889429302,Verdinytt,Verdinytt AS,≤100
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,≤100
112631767587663,Meninger24,Meninger24,≤100
119878348024795,ULOBA,Uloba - Independent Living Norge,≤100
103285042293800,JesusFestivalen,JesusFestivalen,≤100
291789484748906,Senter for hav og Arktis,Senter for hav og Arktis,≤100
718942011483190,Aftenposten Historie,Aftenposten,≤100
106562262329690,Vestfold Arbeiderparti,Hans Øhre,≤100
93592006666,Det juridiske fakultet i Oslo,Det juridiske fakultet i Oslo,≤100
179717228781217,Moss Arbeiderparti,Shakeel Rehman,≤100
609322219124074,Bærum MDG,Bærum Miljøpartiet de Grønne,≤100
295778727799101,Lillestrøm SV,Jørgen Hammer Skogan,≤100
237560553353971,Ordførar i Time - Andreas Vollsund,Andreas Vollsund,≤100
316553905027100,Stefanusalliansen,Sindre Røyland,≤100
108524245520106,Новости дня,These ads ran without a disclaimer,≤100
1845447639031005,Mayor Bradburn,These ads ran without a disclaimer,≤100
