Page ID,Page name,Disclaimer,Amount spent (GTQ)
104917155362067,Roberto Arzu García-Granados,Roberto Arzú García-Granados,≤100
101747092677033,Biopapama,Bio Papama,≤100
102762215788405,VOS.gt,VOS.gt,≤100
110582661881708,cv playera,These ads ran without a disclaimer,≤100
109189810962889,Comunidad Elefante,Shorik Yann Mejia Blanco,≤100
331961940541181,Partido Victoria,Partido Político Victoria,≤100
100585346122809,PSC,These ads ran without a disclaimer,≤100
935299889832285,Linda's Nails by Alma Linda de Diaz,These ads ran without a disclaimer,≤100
106908785419555,Goberna Guatemala,Goberna,≤100
281554395331686,República,"Republica GT, S.A.",≤100
