Page ID,Page name,Disclaimer,Amount spent (BOB)
1239026999516818,Luis Fernando Camacho,Luis Fernando Camacho,111
217948432069023,Bolivia Maya,Bolivia Maya,≤100
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
106403237850347,Goberna Bolivia,Goberna,≤100
102652851097134,Oscar Balderas Diputado,Oscar Alberto Balderas Montaño,≤100
112185261482901,ELAC - Escuela Latinoamericana de Abogacía Comunitaria y Activismo Jurídico,These ads ran without a disclaimer,≤100
1947703858861720,Mayra Zalles - Diputada,Mayra Ingrid Zalles Trigo,≤100
111585510603603,Elena Pachacute - Diputada Nacional,María Elena Pachacute Ticona,≤100
108470064614085,Rogelio Maldonado Concejal,Ronald Wilson Morales Llerena,≤100
331406083686277,Vladimir Peña,Vladimir Ariel Peña Virhuez,≤100
105941541719195,Concejo Municipal de El Alto,Ronald Wilson Morales Llerena,≤100
104257317751894,Santiago Condori Apaza,Sandro Iquise Vincenti,≤100
101824857848955,Enrique Urquidi - Diputado,Enrique Fernando Urquidi Daza,≤100
212732770186,Tom MacDonald,These ads ran without a disclaimer,≤100
104404948072,Ema Arius,These ads ran without a disclaimer,≤100
102647707761487,Zelda Fitzgerald,These ads ran without a disclaimer,≤100
112275231814174,,These ads ran without a disclaimer,≤100
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100
