Page ID,Page name,Disclaimer,Amount spent (CLP)
486113348433421,Ximena Ordenes Neira,Ximena Ordenes,3869
527441447268308,Copec,COPEC S.A.,892
113194374358815,Compromiso Minero Chile,Compromiso Minero,839
108523631002340,Loreta Villegas- Consejera Regional Aysen,Maria Loreta Villegas Almonacid,711
580663538777736,Consejo Minero,Feedback Comunicaciones,684
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,571
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,543
856012741442139,Ipas LAC,Neuma,527
100447419569628,Demócratas Chile,Demócratas,266
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,151
121717528487698,Confidence Chile,Confidence Chile SPA,118
209448929103954,Ministerio de Educación,Ministerio de Educación de Chile,115
101077969210224,Corporación Clúster Minero Región de Antofagasta,Corporación Cluster Minero Región Antofagasta,107
109339288407350,Santuario Quitralco,Santuario Quitralco,106
273168169362020,Ministerio de Salud Chile,Ministerio de Salud,104
946645452082629,Olimpiadas Especiales Chile,Olimpiadas Especiales Chile,≤100
103030962615298,Chile YAAC,Chile YAAC,≤100
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,≤100
643513979193133,Unidos por Beatriz,Neuma,≤100
305958239880216,Cidere Región de Coquimbo,CIDERE Coquimbo,≤100
391338058160314,Desafío Chile Sin Basura,Benjamín Jose Cruz Pacheco,≤100
126170624336,Amnistía Internacional - Chile,Amnistía Internacional Chile,≤100
2125204330864609,AZA Acero Sostenible,These ads ran without a disclaimer,≤100
295886120554128,Polpaico,Cemento Polpaico SA,≤100
120372434674223,ACHS Asociación Chilena de Seguridad,Asociación Chilena de Seguridad ACHS,≤100
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,≤100
226593947367922,Cultiva,Cultiva,≤100
1436530563295625,El Líbero,Sociedad Periodística El Líbero S.A,≤100
231952623614906,Daniel Melo Diputado,Diputado Daniel Melo,≤100
221901754840837,Acciona.Chile,ACCIONA Chile,≤100
1384455488528563,Sociedad Nacional de Minería,Sociedad Nacional de Minería,≤100
614225382038057,Alvaro Elizalde,Álvaro Elizalde Soto,≤100
108011818775263,San Antonio Ambiental,These ads ran without a disclaimer,≤100
301596847064228,Emergencias Araucania,Alejandro Tomas Martini Iriarte,≤100
1637457636467958,Salesianos Chile - www.boletinsalesiano.cl,Congregación Salesiana,≤100
103654005933695,mirtha.eo,These ads ran without a disclaimer,≤100
833378750055074,Radio Lago Villarrica 91.5 FM,Alejandro Tomas Martini Iriarte,≤100
221900751168796,Fundación Madre Josefa,Mauricio Alberto Castillo Cortés,≤100
317209815074690,Diario La Batalla de Maipú,Diario La Batalla de Maipú,≤100
103314045903431,matronalia_ca,These ads ran without a disclaimer,≤100
112414063439760,Saludable SPA,Brecha Digital Consultores,≤100
221900751168796,Fundación Madre Josefa,These ads ran without a disclaimer,≤100
106580054753486,Krist Naranjo Gobernadora Independiente Región  De Coquimbo,Krist Pia NIcole Naranjo Peñaloza,≤100
176220189240352,Postgrados UST,These ads ran without a disclaimer,≤100
280326368663728,Asociación de Industriales de Iquique,Asociacion de Industriales Iquique,≤100
103431027936004,Cámara Minera de Chile,Cámara Minera,≤100
124252504303223,UNICEF (FR),UNICEF avec des crédits publicitaires Facebook,≤100
104436271632480,Felipe Romero Pedreros,Felipe Andrés Romero Pedreros,≤100
104224427947088,Circula el Plástico,Metrix,≤100
78239901502,Diario Financiero,Grupo DF,≤100
68793499001,UNICEF,UNICEF with Facebook Ad Credits,≤100
1618694568424968,Corproa,CORPROA Atacama,≤100
148509455344005,Milka,These ads ran without a disclaimer,≤100
305828002808516,INHOPE - International Association of Internet Hotlines,These ads ran without a disclaimer,≤100
