Page ID,Page name,Disclaimer,Amount spent (PLN)
654912251187357,Grupa PGE,Grupa PGE,202
109218848183780,Marek Woźniak,UMWW,191
110554885250920,Postawmy na młodzież,Stowarzyszenie Projekt Poznań,152
100302862419697,"Wielkopolska, tej",UMWW,119
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,101
57544755889,Amnesty International Polska,Amnesty International Polska,≤100
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,≤100
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,≤100
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,≤100
273827962690526,Otwarte Klatki,Otwarte Klatki,≤100
105636040979969,Polska 2050,Fundacja Polska Od Nowa,≤100
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,≤100
1725148494424834,Urząd Marszałkowski Województwa Wielkopolskiego,Urząd Marszałkowski Województwa Wielkopolskiego,≤100
376101312892,Miasto Poznań,Miasto Poznań,≤100
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,≤100
729204640539133,Eligiusz Komarowski,Eligiusz Piotr Komarowski,≤100
108274755500430,Kolektyw Aktywne Miasto,Stowarzyszenie Młodych Animatorów Kultury,≤100
110004834237780,Obrona Kościoła,Stowarzyszenie Kultury Chrześcijańskiej im. Ks. Piotra Skargi,≤100
228168274881,wysokieobcasy,wysokieobcasy,≤100
151650414730,Med Polonia,Med Polonia Sp. z o. o.,≤100
1227194230675141,Pratia,Pratia SA,≤100
103189994608689,20stopni.pl,Konceptlab,≤100
178362315106,European Parliament,European Parliament,≤100
100396149568299,Klimatyczna Baza Wiedzy,Klimatyczna Baza Wiedzy,≤100
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,≤100
450781218391641,Protestuj.pl,Stowarzyszenie Kultury Chrześcijańskiej im. Ks. Piotra Skargi,≤100
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,≤100
203627442993022,Portal Oświatowy,Wiedza i Praktyka,≤100
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,≤100
1494751557428152,Jacek Jaśkowiak,Jacek Jaśkowiak,≤100
102792325966064,Kopalnia kitu,Kopalnia Kitu (DoubleD Marketing),≤100
1190568991079766,Polska za życiem,Fundacja Instytut Na Rzecz Kultury Prawnej Ordo Iuris,≤100
1407603489492838,Instytut na rzecz Kultury Prawnej Ordo Iuris,Instytut na rzecz Kultury Prawnej Ordo Iuris,≤100
1493760307522390,CityFit,CityFit,≤100
50063176484,TVN24,TVN,≤100
104061062331637,Pałac Saski,Pałac Saski Sp. z o.o.,≤100
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,≤100
339855706171439,Dobra Fabryka,Dobra Fabryka,≤100
125185964281959,Centrum Edukacji Obywatelskiej (CEO),Centrum Edukacji Obywatelskiej (CEO),≤100
1683534065241470,OKO.press,OKO.press,≤100
427646927347438,A4 Katowice - Kraków,Stalexport Autostrada Małopolska S.A.,≤100
515725191889934,Zmieniamy Łódzkie,Zmieniamy Łódzkie,≤100
1063990387008272,Centrum Życia i Rodziny,Centrum Życia i Rodziny,≤100
137877409609952,Lewica,Nowa Lewica,≤100
475584852475176,Pozytron,Bartłomiej Jan Ginter,≤100
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,≤100
178415208919146,Solidarna Polska,Solidarna Polska,≤100
228366267271894,Warsaw Enterprise Institute,Fundacja Warsaw Enterprise Institute,≤100
104921858016507,Dzień Dobry Podatki,Michał Wilk,≤100
136884656519145,IOM Poland,International Organization for Migration,≤100
