Page ID,Page name,Disclaimer,Amount spent (ZAR)
740116816003959,Western Cape Government,Western Cape Government,475
136956534616,Times LIVE,TimesLIVE,433
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,313
133307190069756,Amnesty International South Africa,Amnesty International South Africa,280
1742410059361710,AwakeMzansi,Awake Mzansi,204
106172744063430,The Daily Friend,The Daily Friend,156
102765088210163,Action SA,ActionSA,154
6011868110,Democratic Alliance,Democratic Alliance,153
325113820874966,OUTA - Organisation Undoing Tax Abuse,Organisation Undoing Tax Abuse (OUTA),126
107169379305548,TLU SA,TLU SA,107
119736861394881,Financial Mail,BusinessLIVE,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
103355745426428,Councillor Carl Steenekamp,Carl Sebastian Steenekamp,≤100
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,≤100
2145594122138312,Action Society,Action Society,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
103278761413963,Empowering SA,Empowering SA,≤100
165246196904704,Sakeliga,Sakeliga,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
106365011109894,WoMin African Alliance,WoMin African Alliance,≤100
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
141100792595323,Community Chest Durban,Gordon Mc Donald,≤100
103131862424141,IZWE LETHU PARTY,IZWE LETHU PARTY,≤100
382377315238468,"Educational Research Center, Inc.",These ads ran without a disclaimer,≤100
110901495091012,Crtve Development,These ads ran without a disclaimer,≤100
110839298285111,Portal Mel Cajuina,These ads ran without a disclaimer,≤100
216311481960,Bill Gates,These ads ran without a disclaimer,≤100
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,≤100
103627991981299,francodiea,These ads ran without a disclaimer,≤100
