Page ID,Page name,Disclaimer,Amount spent (CLP)
100447419569628,Demócratas Chile,Demócratas,25194
216911928319871,Banco Bci,Banco Bci,19088
110951722267366,World Vision Chile,World Vision Chile,7884
266574477169217,Ciudadano Videla Diputado,Elias Vaca Sanchez,7849
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,3992
8093963076,Techo - Chile,Pago por TECHO Chile con créditos de anuncios de Facebook,3693
527441447268308,Copec,COPEC S.A.,3395
1548643738480723,Asistencia Deudores,Asistencia Deudores,1882
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,1871
184559421980613,Vlado Mirosevic Diputado,Vlado Mirosevic Verdugo,1698
317374934946185,AIEP,Instituto Profesional AIEP,1698
121717528487698,Confidence Chile,Confidence Chile SPA,1435
109339288407350,Santuario Quitralco,Santuario Quitralco,1346
194541580691961,Consejo para la Transparencia,Consejo para la Transparencia,1295
463509033710164,Walmart Chile Vivamos Mejor,Walmart Chile,1124
580663538777736,Consejo Minero,Feedback Comunicaciones,1045
104487498154013,Agenda Transparencia,Agenda Transparencia,849
1447342118848920,Universidad Adolfo Ibañez,Universidad Adolfo Ibáñez,849
295886120554128,Polpaico,Cemento Polpaico SA,764
110253331322287,Acuerdo Nacional Ahora,Acuerdo Nacional Ahora,754
103527991214141,Cero DICOM,Cero Dicom,731
103030962615298,Chile YAAC,Chile YAAC,700
643513979193133,Unidos por Beatriz,Neuma,571
1384455488528563,Sociedad Nacional de Minería,Sociedad Nacional de Minería,507
151676178849005,Felipe Donoso Castro,Felipe Guillermo Donoso Castro,478
1436530563295625,El Líbero,Sociedad Periodística El Líbero S.A,437
181189911970230,Alberto Undurraga V,Alberto Undurraga Vicuña,365
553717067994412,El Nortero,MiVoz.cl,330
198921630648476,Vidrios Lirquen,Vidrios Lirquen,281
1053904371304329,Metro21,Metro21,266
438330923602981,Libres Chile,Libres Chile,229
120372434674223,ACHS Asociación Chilena de Seguridad,Asociación Chilena de Seguridad ACHS,180
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,144
126170624336,Amnistía Internacional - Chile,Amnistía Internacional Chile,111
221901754840837,Acciona.Chile,ACCIONA Chile,106
1838348886396892,Rodrigo Gorigoitia Muñoz,Rodrigo Alex Gorigoitia Muñoz,105
127027389273008,Rafael Palavecino Concejal,Rafael Andrés Palavecino Troncozo,≤100
101180752297383,Gustavo Benavente Diputado,Gustavo Adolfo Alberto Benavente Vergara,≤100
200768054063541,Concejal Fernando Alcantara B,Fernando Enrique Alcantara Barrios,≤100
110405624650830,Chile En La Encrucijada,Juan Antonio Montes Varas,≤100
106580054753486,Krist Naranjo Gobernadora Independiente Región  De Coquimbo,Krist Pia NIcole Naranjo Peñaloza,≤100
311653286204620,Contacto laboral área educativa,These ads ran without a disclaimer,≤100
101540098382649,Gonzalo Espinoza,Gonzalo Emilio Espinoza Parada,≤100
2088163131402538,Escuela Indigo EYE,These ads ran without a disclaimer,≤100
123768564328883,Facultad de Ingeniería y Ciencias UAI,These ads ran without a disclaimer,≤100
104224427947088,Circula el Plástico,Metrix,≤100
101736596126028,kateryna_palanska,These ads ran without a disclaimer,≤100
131602424169035,Oxfam en Español,These ads ran without a disclaimer,≤100
997472466975672,Camilo Escobar Ortúzar,Camilo Escobar Ortúzar,≤100
115110684778617,Chilenos a España,Chilenos a España,≤100
102368071158002,Solis Latam,These ads ran without a disclaimer,≤100
