Page ID,Page name,Disclaimer,Amount spent (DKK)
116269191760882,DSB,DSB,932
100493784938009,Danske Æg,Danske Æg,774
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,530
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,490
65929129383,Røde Kors,Røde Kors,471
72672361910,Børns Vilkår,Børns Vilkår,420
399210657232918,PlanBørnefonden,PlanBørnefonden,394
55365680705,Greenpeace Danmark,Greenpeace Danmark,307
26458152911,SOS Børnebyerne,SOS Børnebyerne,270
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,257
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,245
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,228
99632942471,Læger uden Grænser (MSF),Læger uden Grænser (MSF),226
12860228293,Politiken,Politiken,197
21465928829,"Venstre, Danmarks Liberale Parti","Venstre, Danmarks Liberale Parti",188
304554445813,Videncentret Bolius,Videncentret Bolius,155
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,152
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,150
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,141
12787473132,Berlingske,Berlingske,139
102154048301476,Lederstof.dk,Lederne,117
110321008383861,Red Barnets landsindsamling,Red Barnet,115
133707013355759,Danner,Danner,≤100
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,≤100
304554445813,Videncentret Bolius,Bolius,≤100
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,≤100
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,≤100
748887235210811,Obton Forvaltning A/S,Obton A/S,≤100
334571029981175,DM og MA studerende,DM,≤100
867877683280051,Weekendavisen,Weekendavisen,≤100
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,≤100
183887801641951,Verdens Skove,Verdens Skove,≤100
250994288337708,Sex og Samfund,Sex og Samfund,≤100
126543540781090,Ældre Sagen,Ældre Sagen,≤100
52824116986,Testrup Højskole,Testrup Højskole,≤100
178362315106,European Parliament,European Parliament,≤100
146458868730806,ROSE - Dansk kylling siden 1952,HKScan Denmark A/S,≤100
1471913586453233,Organdonation - ja tak,Organdonation - ja tak,≤100
529124290474705,Nikolaj Villumsen,Enhedslisten,≤100
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,≤100
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,≤100
106737299409142,Folkemødet,Foreningen Folkemødet,≤100
125934997444897,SuperBrugsen,Coop,≤100
12390252419,Region Nordjylland,Region Nordjylland,≤100
138978072648,Dansk Vegetarisk Forening - DVF,Dansk Vegetarisk Forening - DVF,≤100
167891603415958,Lederne,Lederne,≤100
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,≤100
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,≤100
147547541961576,Council of the European Union,Council of the European Union,≤100
708245239243699,Dansk Beton,Dansk Beton,≤100
20303574131,Nationalmuseet,Nationalmuseet,≤100
130388840342741,Danske Bank,Danske Bank,≤100
520449347983427,Dansk Folkeparti,Dansk Folkeparti,≤100
287306323369,Børnecancerfonden,Børnecancerfonden,≤100
1704424023182897,Politiken Historie,Politiken Historie,≤100
246977185497434,Plastic Change,Plastic Change,≤100
1677055535924085,Røgfri Fremtid,Røgfri Fremtid,≤100
437410226312057,Københavns Kommune,Københavns Kommune,≤100
657491824390744,Spring Copenhagen,Spring Copenhagen,≤100
239624940212,HK Kommunal,HK Kommunal,≤100
1865749133661872,Cirkusbygningen,These ads ran without a disclaimer,≤100
246097715413231,Alkohol & Samfund,Alkohol & Samfund,≤100
36664432940,Amnesty International Danmark,Amnesty International Danmark,≤100
227357657280228,Børnehjælpsdagen,Fonden Børnehjælpsdagen af 6. maj 1904,≤100
105511328705392,HØRT,Børns Vilkår,≤100
494902077334290,Tuborgfondet,Tuborgfondet,≤100
115737371820702,DEO - Demokrati i Europa,DEO - Demokrati i Europa Oplysningsforbundet,≤100
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,≤100
550512865030230,Promissio,Promissio,≤100
367522986719919,Gastech-Energi,Gastech-Energi A/S,≤100
560749690620685,DBVVS,These ads ran without a disclaimer,≤100
186645960378,Danwatch,Danwatch,≤100
314676938743,DM din akademiske fagforening,DM,≤100
376442055780548,"Søren Søndergaard, formand for Landbrug & Fødevarer",Landbrug & Fødevarer,≤100
144098125661833,Nordea Invest,Nordea Invest,≤100
862049590591113,Lærerstandens Brandforsikring,Lærerstandens Brandforsikring,≤100
103170447987623,Rosa Lykke Yde - SF,SF Randers,≤100
645454495955240,Madmødet,Madmødet,≤100
1282577791766364,Kirsten Normann Andersen,SF,≤100
217135424459,Karen Blixen Museum,Karen Blixen Museum,≤100
297422283612612,TotalEnergies,TotalEnergies,≤100
49348971479,Pia Olsen Dyhr,SF,≤100
141343589252160,Dansk Industri - DI,Dansk Industri,≤100
591683257511399,Sprøjtefri - Nej til sprøjtegifte i haven,VPU - Vandværkerne i Aarhus,≤100
98673036962,ROLDA,These ads ran without a disclaimer,≤100
924692171033381,"UNHCR, FN’s Flygtningeorganisation",These ads ran without a disclaimer,≤100
126084211821,Danmarks Socialdemokratiske Ungdom (DSU),Danmarks Socialdemokratiske Ungdom,≤100
1246666085407861,Karsten Hønge,SF,≤100
294885907302040,AdResult - Vi skaber online resultater,AdResult ApS,≤100
121570596369,CARE Danmark,CARE i Danmark,≤100
341299649231023,Zetland,Zetland,≤100
1427831394175028,Mælken.dk,Mælken.dk,≤100
107321098977584,Elisa Rimpler,BUPL,≤100
154415494575789,IDA,IDA,≤100
166984636671085,Dansk Metal,Dansk Metal,≤100
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,≤100
1970205296611415,Norlys,These ads ran without a disclaimer,≤100
141140922630894,RED Center,RED Center,≤100
29097589538,Årsskriftet Critique,Årsskriftet Critique,≤100
101286428483346,Annette Blynel,SF - Socialistisk Folkeparti,≤100
194452460650048,Global Aktion,Global Aktion,≤100
2079502855459920,Charlotte Broman Mølbæk,SF,≤100
106944815632678,E-demokratiet,e-demokratiet,≤100
32416796716,Lindhardt og Ringhof,Lindhardt og Ringhof,≤100
399181716936732,Antalis A/S,These ads ran without a disclaimer,≤100
517462625009133,Folketinget,Folketinget,≤100
622795374413773,Venstre i Favrskov,Venstre i Favrskov Kommune,≤100
107575374711850,SAGA DK,Saga,≤100
482695791907139,Danske Vandværker,Danske Vandværker,≤100
506555069410797,Det Konservative Folkeparti i Næstved,Det Konservative Folkeparti i Næstved,≤100
109440254274204,Sara Darling Jørgensen,SF,≤100
703543806324512,Vi-partiet,Vi-partiet,≤100
322853351534278,Os Om Havet,Os Om Havet,≤100
551870571687070,AKKS - Amatørkultur i Danmark,AKKS - Amatørernes Kunst & Kultur Samråd,≤100
182121298931589,Odense Kommune,Odense Kommune,≤100
111210480291603,European Youth International,European Youth International,≤100
2319925761607995,Radio4,RADIO FM4 A/S,≤100
216402818434101,Mission Øst,Mission Øst,≤100
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,≤100
180519405977219,Frederiksværk Krisecenter,Frederiksværk Krisecenter,≤100
821686444837174,Billund Kommune,Billund Kommune,≤100
129940943738051,Odense ser Rødt,Odense ser Rødt,≤100
217519028785017,Nature Research Custom Media,These ads ran without a disclaimer,≤100
110038557114533,Imagine5,These ads ran without a disclaimer,≤100
19746387261,Humane Society International,These ads ran without a disclaimer,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
107596308594954,Ettlementief,These ads ran without a disclaimer,≤100
