Page ID,Page name,Disclaimer,Amount spent (BRL)
1460558354166610,Dr. Hiran Gonçalves,Hiran Manuel Gonçalves da Silva,107
301774903545521,Brasil Paralelo,Brasil Paralelo,≤100
191591598062172,Duda Ramos,Duda Brito Ramos,≤100
198123623636877,Governo de Roraima,Governo de Roraima,≤100
1268027936626283,Deputado Albuquerque,Deputado Albuquerque,≤100
1558586411067273,Assembleia Legislativa do Estado de Roraima,Assembleia Legislativo do Estado de Roraima,≤100
223383744823290,Deputado Federal Nicoletti,Antonio Nicoletti,≤100
194032184000941,Chico Rodrigues,Chico Rodrigues,≤100
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,≤100
416907625028840,Governo do Estado de Minas Gerais,Governo de Minas Gerais,≤100
102731178911435,Mais Cabello Manaus,These ads ran without a disclaimer,≤100
132584057957,Skol,Ambev,≤100
338672846326510,Deputado Jorge Everton,Jorge Everton,≤100
1608447079411218,Portal Concursos,PORTAL CURSOS PREPARATORIOS E OAB LTDA,≤100
104578449190247,Desenrola Brasil,Desenrola Brasil,≤100
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,≤100
104625758942119,Siga Antenado,Siga Antenado,≤100
799291570129827,Bruno Garschagen,Bruno Garschagen,≤100
198849783539777,Buscofem,Buscofem,≤100
114407660269758,Zé Haroldo Cathedral,Zé Haroldo Cathedral,≤100
101189854802059,Revista Oeste,Revista Oeste,≤100
522126697963113,Carlos Jordy,Carlos Jordy,≤100
2308676322748492,Marcio Carvalho de Sá,These ads ran without a disclaimer,≤100
333720355130,Petrobras,Petrobras,≤100
115004524951374,Movies Cinema,These ads ran without a disclaimer,≤100
241839765912021,Estratégia Concursos,ESTRATÉGIA CONCURSOS SA,≤100
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,≤100
116725771476468,Eu Eleito,"Gambale Cursos, Produções e Marketing",≤100
100107594927557,Portal O PODER,Pontual pesquisas e mídias Eireli,≤100
465235726843103,Ambev,Ambev,≤100
1703010579956133,Eleições 2024 - Cursos Online,Curso Eleitoral,≤100
128850220504786,UNICEF Brasil,UNICEF Brasil,≤100
108015435927747,FAS - Fundação Amazônia Sustentável,Fundação Amazonia Sustentável,≤100
1549054225424161,Eduardo Moreira,Instituto Conhecimento Liberta,≤100
101230328792183,Portal Concursos & OAB,Portal Concursos & OAB,≤100
106812122300948,Angela Mendez,These ads ran without a disclaimer,≤100
159103797542,Greenpeace Brasil,Greenpeace Brasil,≤100
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,≤100
106312705760381,Formação Conservadora,Formação Conservadora,≤100
101599692644273,Seu Crédīto Aprovado,These ads ran without a disclaimer,≤100
102773638649611,Bruno Pereira,These ads ran without a disclaimer,≤100
159103797542,Greenpeace Brasil,Greenpeace Brasil,≤100
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,≤100
286484764739596,Conselho de Arquitetura e Urbanismo do Brasil - CAU/BR,Triads,≤100
