Page ID,Page name,Disclaimer,Amount spent (PLN)
142614625077,WWF Polska,WWF Polska,168
136884656519145,IOM Poland,International Organization for Migration,119
102759805294356,Dariusz Matecki - Radny Miasta Szczecin,Dariusz Matecki Radny Miasta Szczecin,104
1683534065241470,OKO.press,OKO.press,≤100
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,≤100
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,≤100
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,≤100
108675458379147,Liczy się energia,Liczy się energia,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
57544755889,Amnesty International Polska,Amnesty International Polska,≤100
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,≤100
380485532115847,Ministerstwo Rodziny i Polityki Społecznej,Ministerstwo Rodziny i Polityki Społecznej,≤100
50063176484,TVN24,TVN,≤100
1486073791690826,Arkadiusz Marchewka,Poseł na Sejm RP Arkadiusz Marchewka,≤100
578864425792499,Ośrodek Monitorowania Antypolonizmu,Fundacja Ośrodek Monitorowania Antypolonizmu,≤100
1715196158626102,Operacja Czysta Rzeka,Operacjarzeka,≤100
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,≤100
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,≤100
178362315106,European Parliament,European Parliament,≤100
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,≤100
292640324174614,Hellozdrowie.pl,Redakcja Hello Zdrowie,≤100
1436380093288077,Park Dzieje,Stowarzyszenie Dzieje,≤100
342536459089859,Beata Kempa,Grupa EKR - Beata Kempa MEP,≤100
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,≤100
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,≤100
228168274881,wysokieobcasy,wysokieobcasy,≤100
178415208919146,Solidarna Polska,Solidarna Polska,≤100
145040892212618,Ministerstwo Obrony Narodowej,Ministerstwo Obrony Narodowej,≤100
130220166122,Kupuj odpowiedzialnie,Kupuj odpowiedzialnie,≤100
104921858016507,Dzień Dobry Podatki,Michał Wilk,≤100
1477251852486946,Kosma Złotowski,Grupa Europejskich Konserwatystów i Reformatorów,≤100
311766890555,Fundacja Batorego,Fundacja Batorego,≤100
406758116099067,Fundacja Kasisi,Fundacja Kasisi,≤100
102811109411234,Do:łącz,Dołącz,≤100
102931488739,Platforma Obywatelska,Platforma Obywatelska,≤100
339855706171439,Dobra Fabryka,Dobra Fabryka,≤100
286672948180163,Tomasz Trela,Poseł Tomasz Trela,≤100
1476105062719575,Prawicowy Szczecin,Dariusz Matecki - Solidarna Polska,≤100
69153026654,Jerzy Buzek,Jerzy Buzek,≤100
2181927062073055,Paweł Malinowski - Radny Gminy Dobra,Paweł Malinowski,≤100
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,≤100
312816688890250,Dariusz Matecki,Dariusz Matecki Radny Miasta Szczecin,≤100
344620515579640,Fundacja Równość.org.pl,Fundacja Równość.org.pl,≤100
152299864806918,Bartosz Arłukowicz,Bartosz Arłukowicz,≤100
104187288930729,Wspólnota Samorządowa Gminy Dobra,Wspólnota Samorządowa Gminy Dobra,≤100
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,≤100
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,≤100
1111228758917873,Radosław Lubczyk - Poseł na Sejm RP,Radosław Lubczyk,≤100
145382618855042,Muzeum Sztuki w Łodzi,Muzeum Sztuki w Łodzi,≤100
378777385998461,Grupa MTP,Grupa MTP,≤100
475584852475176,Pozytron,Bartłomiej Jan Ginter,≤100
113267398356583,,These ads ran without a disclaimer,≤100
205945942802470,Polska Agencja Rozwoju Przedsiębiorczości,Polska Agencja Rozwoju Przedsiębiorczości,≤100
729204640539133,Eligiusz Komarowski,Eligiusz Piotr Komarowski,≤100
131511477684330,Znak Horyzont,Społeczny Instytut Wydawniczy Znak sp. z o.o.,≤100
74863922834,Krytyka Polityczna,Krytyka Polityczna,≤100
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,≤100
90194404398,Helsińska Fundacja Praw Człowieka,Helsińska Fundacja Praw Człowieka,≤100
173086948664,Infor.pl,Infor.pl,≤100
514735281965536,Demagog,Stowarzyszenie Demagog,≤100
176114889652,Kancelaria Premiera,Kancelaria Premiera,≤100
305401181544,UNICEF Poland,UNICEF Polska,≤100
101675557899435,Wiadomości Szczecin,Gmina Miasto Szczecin,≤100
38983213786,Res Publica Nowa,Res Publica Nowa,≤100
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,≤100
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,≤100
312204349288060,Mariusz Gosek,Mariusz Gosek,≤100
101185701666967,Stop Milczeniu - stop pedofilii w kościele,Stop Milczeniu,≤100
436111276479085,Sieć Obywatelska - Watchdog Polska,Sieć Obywatelska - Watchdog Polska,≤100
163488137165461,E.ON Polska,E.ON Polska,≤100
102466034698538,Ośrodek Monitorowania Chrystianofobii Fidei Defensor,Biuro Fidei Defensor,≤100
175265462526365,Ośrodek Twórczej Interwencji OTi,Ośrodek Twórczej Interwencji OTi - Katarzyna Adamska,≤100
