Page ID,Page name,Disclaimer,Amount spent (GTQ)
331961940541181,Partido Victoria,Partido Político Victoria,762
115463025737962,Salvador Paiz,Salvador Paiz,672
109448125780375,Melanie Müllers,Melanie Müllers,423
115463025737962,Salvador Paiz,These ads ran without a disclaimer,156
592575577883574,Aquiles Faillace,Aquiles Faillace Morán,≤100
106908785419555,Goberna Guatemala,Goberna,≤100
167878593236712,UNICEF en español,These ads ran without a disclaimer,≤100
109189810962889,Comunidad Elefante,Shorik Yann Mejia Blanco,≤100
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100
111582958421914,Punto de Encuentro,These ads ran without a disclaimer,≤100
110582257361172,Partido Azul,Partido Azul,≤100
101523721591377,Noticias Tejutla,Jennifer Lopez,≤100
121350964566751,DHL Motorsports,These ads ran without a disclaimer,≤100
281554395331686,República,"Republica GT, S.A.",≤100
100365208581323,Revolución Eñame,These ads ran without a disclaimer,≤100
102334429405192,descansocreativo,These ads ran without a disclaimer,≤100
98876727842,Cummins Inc,These ads ran without a disclaimer,≤100
310082752437679,Alvaro Reyes,These ads ran without a disclaimer,≤100
