Page ID,Page name,Disclaimer,Amount spent (BRL)
136984123032921,Mercedes-Benz Brasil,Mercedes-Benz Brasil,505
151189004972368,Panasonic Brasil,Panasonic Brasil,487
167035830067775,Prefeitura de Canoas,PREFEITURA DE CANOAS,469
301774903545521,Brasil Paralelo,Brasil Paralelo,341
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,319
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",244
159103797542,Greenpeace Brasil,Greenpeace Brasil,229
614016465286603,CPERS/Sindicato,CPERS/Sindicato,202
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,174
1587038224698973,Renova Andes,Renova Andes,161
780458271981477,Prefeitura de Gravataí,AD3Plus,140
101330894956140,Rovam Castro I,Rovam Simoes Goncalves De Castro,125
224021551012451,Gerando Falcões,Gerando Falcões,118
165175370206522,Citi Brasil,Citi Brasil,≤100
104738421003389,InvestNews BR,Nubank,≤100
333720355130,Petrobras,Petrobras,≤100
102765671561443,Seu Crédito Aprovado,These ads ran without a disclaimer,≤100
104625758942119,Siga Antenado,Siga Antenado,≤100
102856342511936,ICL Notícias,Instituto Conhecimento Liberta,≤100
293203204173593,Raizer Ferreira,Raizer da Silva Ferreira,≤100
350875841718469,Sindicato dos Metroviários,SindimetrôRS,≤100
334246759999036,Tatiane Frizzo,Tatiane Frizzo,≤100
101189854802059,Revista Oeste,Revista Oeste,≤100
115630074826485,Auxilio Brasil,These ads ran without a disclaimer,≤100
212423668965384,Heitor Schuch,Heitor Schuch,≤100
198849783539777,Buscofem,Buscofem,≤100
358687161234,Proteção Animal Mundial,Sociedade Mundial de Proteção Animal - WSPA BRASIL,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
541089776080092,Sanofi Brasil,Thaina Souza De Campos,≤100
1617933941767076,Dimas Costa,Dimas Costa,≤100
726792094131244,Césinha,Cesar Brizolara,≤100
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,≤100
101728765218006,Prefeitura de Tapejara RS,Prefeitura de Tapejara RS,≤100
552483638152177,Giovani Cherini,Deputado Cherini,≤100
1729583287065210,Vereador Jefferson Otto,Jefferson Otto Da Silva,≤100
185940908958849,Comissário Zottis,Luis Zottis,≤100
680238528731583,Denise Pessôa,Denise Pessôa,≤100
188766024500202,Prefeitura de Novo Hamburgo,Prefeitura de Novo Hamburgo,≤100
107062705640143,Teu Crefito,CHAPA 1 - TEU CREFITO,≤100
171342419582453,"CNC - Confederação Nacional do Comércio de Bens, Serviços e Turismo","CONFEDERACAO NACIONAL DO COMERCIO DE BENS, SERVICOS E TURISMO - CNC",≤100
224777780881144,Visão Mundial,Visão Mundial,≤100
100595448671208,Cláudio Ávila,CLÁUDIO ROBERTO PEREIRA ÁVILA,≤100
1686950021551901,Meio,Canal Meio S.A.,≤100
146003468834776,Sintrajufe/RS,Sindicato dos Trabalhadores do Judiciário Federal e do Ministério Público da União no RS - Sintrajufe/RS,≤100
1023450317747432,Fátima Daudt,Fatima Daudt,≤100
7970426802,WWF-Brasil,WWF-Brasil,≤100
505796859912942,Vereador Dila,Dilamar De Souza Soares,≤100
1483159771974684,Shell,These ads ran without a disclaimer,≤100
110106808143124,Siricutico,Siricutico Oficial,≤100
105821366170914,PT - Partido dos Trabalhadores,Partido dos Trabalhadores,≤100
1050191998469832,Nativismo - Fenomeno Social Gaúcho,Jeandro Garcia,≤100
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,≤100
1176174529232553,Repercussão Paranhana,Repercussão Paranhana,≤100
118576168246679,SIMPE RS,Sindicato dos Servidores do Ministério Público do Rio Grande do Sul,≤100
465235726843103,Ambev,Ambev,≤100
104723422303077,Cechin Engenharia,Sergio Roberto Cechin,≤100
104094444886612,Samuel Santos,Jose Samuel Da Silva Santos,≤100
102046893217762,Escola de Negócios e Seguros,Escola de Negócios e Seguros,≤100
1544961828962623,Paparico Bacchi,Ederildo Paparico Bacchi,≤100
263199020531986,JOTA,JOTA,≤100
168865359819628,NOVO 30,Partido Novo,≤100
101477078123338,Thiago De Leon,Thiago Engelman De Leon Madeira,≤100
251170411668412,Sandro Severo,Sandro Schneider Severo,≤100
102492926090239,Sintraturh Pelotas,Sintraturh Pelotas,≤100
101489608356071,Robson Massaia,Robson Massaia,≤100
100992545589724,Gigante 163,Gigante 163,≤100
193719533998484,Fundação Fernando Henrique Cardoso,Fundação FHC,≤100
258088921369,TOTVS,TOTVS,≤100
104267705031711,Fernando Conrado - Corações e Almas,Fernando Conrado,≤100
364838737350939,Tony Oliveira,Tony Oliveira,≤100
884623401576910,Vereador Schumacher,William Schumacher Luz,≤100
196452727048562,Governo do Rio Grande do Sul,SECRETARIA DE COMUNICAÇÃO,≤100
69488070826,Fundação Abrinq,Fundação Abrinq,≤100
1498647100170828,Prefeitos do Futuro,Prefeitos do Futuro Cursos e Treinamentos LTDA,≤100
303981736949468,Jingle Vinheta,Paulo Magalhaes,≤100
2209699192690015,Tanise Sabino,Tanise Pazzim,≤100
1119025734836220,Luciano Bertinetti,Luciano Bertinetti,≤100
172444996112900,Fundo Brasil,Fundo Brasil,≤100
105604201661874,Seu Crédito Aprovado já,These ads ran without a disclaimer,≤100
1680360258941245,Luiz Gautério,Luiz Gautério,≤100
114545680471703,Pedro Quintanilha - Mentalidade Empreendedora,Eduardo Lima Ferreira,≤100
187970114581051,Anistia Internacional Brasil,Anistia Internacional Brasil,≤100
639221006217553,André Gutierres,Andre Francisco De Souza Gutierres,≤100
1397092957229155,Rafael Amaral,Rafael Amaral,≤100
1641975619405810,APQC - Associação dos Pesquisadores Científicos do Estado de São Paulo,APQC - Associação dos Pesquisadores Científicos do Estado de São Paulo,≤100
110225312350543,Nova Escola,Associação Nova Escola,≤100
119919573133150,Cristiano Silva,Cristiano Silva,≤100
471742212873697,Beto Albuquerque,These ads ran without a disclaimer,≤100
100217684890687,Guia da OAB,These ads ran without a disclaimer,≤100
2031750160222530,Além da Superfície,These ads ran without a disclaimer,≤100
120047784354402,Cristian Souza Vereador,Cristian Oliveira De Souza,≤100
1578235319127195,Seiko Brasil,ORIENT RELOGIOS DA AMAZONIA LTDA,≤100
104553347942750,Eder Borges,Eder Fabiano Borges Adao,≤100
1703010579956133,Eleições 2024 - Cursos Online,Curso Eleitoral,≤100
332744796877450,Valdeci Oliveira,Página Valdeci Oliveira,≤100
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,≤100
102383864835415,Minha Pequena Feminista,These ads ran without a disclaimer,≤100
363140553718136,Epoch Times Brasil,EPOCH TIMES BRASIL LTDA,≤100
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",≤100
113507215403008,Câmara Municipal de São Paulo,Câmara Municipal de São Paulo,≤100
393466617381710,Vetor Brasil,Vetor Brasil,≤100
118869841134222,Jornal Ponto Mais,Jornal PONTO MAIS,≤100
175072079887754,Sindicatos Online,Sindicatos Online - SON,≤100
402672379792091,Jeferson Fernandes,Jeferson Oliveira Fernandes,≤100
112208748024338,Agência Rockn - Marketing de Resultados,Carlos Bomfim,≤100
108147365877214,Canal Futura,Fundação Roberto Marinho,≤100
228301373863551,Agência Pública,Agência Pública,≤100
760738667366716,Ederson Miranda,These ads ran without a disclaimer,≤100
196791070788913,Robson Zanetti Advogado,Robson Zanetti,≤100
1551843481731206,Jessé Sangalli,Jessé Sangalli,≤100
2323904661180742,All Out Brasil,All Out,≤100
185875761943,MDB Nacional,MOVIMENTO DEMOCRÁTICO BRASILEIRO,≤100
112021296931600,Mônica Lopes,IBPOM,≤100
102496816095781,Ana Sophia,These ads ran without a disclaimer,≤100
1501811313400970,Mello & Fogaça Advogadas Associadas,These ads ran without a disclaimer,≤100
214687541970095,Ed Pereira,Ed Pereira,≤100
179837479250006,Marcelo Lino,Marcelo Lino Da Silva,≤100
102857425216072,Convergência Brasil,These ads ran without a disclaimer,≤100
205159537079699,WarPedia,These ads ran without a disclaimer,≤100
1165488993512231,Nossas,NOSSAS,≤100
1124473760957316,FS Fueling Sustainability,FS Fueling Sustainability,≤100
998620913587874,TC,TC TRADERS CLUB SA,≤100
587065281989375,Topazio Neto,Topazio Silveira Neto,≤100
111186368956008,Academia Brasileira de Direito Constitucional,ABDConst,≤100
109333695345345,Agente Antipó,ASFALTOS PARANA IND E DIST DEREV PETROLEO LTDA,≤100
103918782045588,Federação Varejista do Estado do Rio Grande do Sul,Federação Varejista do Estado do Rio Grande do Sul,≤100
124433647752397,Carmo Luiz,CARMO LUIZ GREGÓRIO DA SILVA,≤100
111326818564734,Projeto Opaoma,Camila Capel,≤100
101687831462814,"Rodrigo Andrade, A Real Mudança",Rodrigo Andrade,≤100
201878973201295,Republicanos10,Republicanos10,≤100
1598780677003934,Supermercados Índio,These ads ran without a disclaimer,≤100
226121024066240,WRI Brasil,WRI Brasil,≤100
365328780221103,Museu da Pessoa,Museu da Pessoa,≤100
1662306400718129,RBT Internet,These ads ran without a disclaimer,≤100
241839765912021,Estratégia Concursos,ESTRATÉGIA CONCURSOS SA,≤100
106511987371835,Base.Lab,BaseLab Consultoria Política,≤100
131030111692902,Cirion Brasil,Cirion Brasil,≤100
261851382368559,Roberta da Marcação,Roberta Da Silva Bortolini,≤100
184283198173,Arquipélago Editorial,These ads ran without a disclaimer,≤100
107925254152455,Redação Amazônia,REDAÇÃO AMAZÔNIA,≤100
128802790469337,Todos Pela Educação,Todos Pela Educação,≤100
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,≤100
102138423231691,Revista Semana Online,Revista Semana On,≤100
394949217200772,Secretaria de Estado da Saúde de Santa Catarina,Secretaria de Estado da Saúde de Santa Catarina,≤100
103039778175459,Hospitais PROADI-SUS,Hospital Alemão Oswaldo Cruz,≤100
229434223794080,MOOD,MOOD,≤100
107651304274004,Rafael Zarvos,These ads ran without a disclaimer,≤100
1643608162628238,Augusto Vasconcelos,Augusto Vasconcelos,≤100
107991364211853,Eder Zalima,These ads ran without a disclaimer,≤100
540247616482635,Nohs Somos,Nohs Somos,≤100
456872437699016,Sindifisco Nacional,Sindifisco Nacional,≤100
103546759205529,Portal Patriota Notícias,Portal Patriota Notícias,≤100
193453904723542,Mateus Braga,Mateus Carlos Da Silva Braga,≤100
169581459856639,AMES BAHIA,Ames Camaçari,≤100
386378875302415,Notícias do Mundo,These ads ran without a disclaimer,≤100
135611223190336,ClimaInfo,Instituto ClimaInfo,≤100
250960541687036,Antônio Gomide,Antônio Gomide,≤100
678761768950811,Luiz Philippe de Orleans e Bragança,Luiz Philippe de Orleans e Bragança,≤100
146003468834776,Sintrajufe/RS,These ads ran without a disclaimer,≤100
161245214743682,Reginaldo Bacci,These ads ran without a disclaimer,≤100
105527742878890,Prefeitura do Recife,Prefeitura do Recife,≤100
113711774976414,David La Barrica,David La Barrica,≤100
1694222100834813,Marcos Marques,Marcos Marques,≤100
1347323285284021,Fenamp,FENAMP,≤100
107733877624846,Diego Nasato,Diego Nasato,≤100
364736787037906,Professor João Paulo Oliveira,Professor João Paulo Oliveira,≤100
520803328039440,Recicla Sampa,Eco Urbis e Loga,≤100
182064165247111,Fronteira Criativa,These ads ran without a disclaimer,≤100
1632845003624410,Lúcio Sorge,Lucio Sorge,≤100
107449552324057,Projeto Vereador Vitorioso,Vereador Vitorioso,≤100
149518311835447,Renata Bueno,Renata Bueno,≤100
191158547728051,Centro de Referências em Educação Integral,Cidade Escola Aprendiz,≤100
115014604905028,Sua Saúde,Marcos Ferreira De Oliveira,≤100
102278674918224,Democracia Beta,Tukey Data,≤100
118678938210868,SIMPI,SIMPI,≤100
105520569004820,Absolar Comunica,Associação Brasileira de Energia Solar Fotovoltaica,≤100
107505782338867,Gov Auxílio Brasil,These ads ran without a disclaimer,≤100
104161123005913,Fundação Tide Setubal,Fundação Tide Azevedo Setubal,≤100
147258388715323,Fundação Luterana de Diaconia (FLD),Fundação Luterana de Diaconia,≤100
101756249126836,Versatil,Versatil,≤100
181979211894401,ENGIE,These ads ran without a disclaimer,≤100
127421414469102,Thiago Filomeno,Thiago Filomeno,≤100
126411104226956,APPH - Associação de Pesquisas e Práticas em Humanidades,Associação de Pesquisas e Práticas em Humanidades,≤100
100726279078323,Cristiano Beraldo,Cristiano Beraldo,≤100
111545230641407,Professora  Ms Luiza Mandela,These ads ran without a disclaimer,≤100
269241493284995,Movimento Passione Italia,Renata Bueno,≤100
161406070640025,Educação e Território,Cidade Escola Aprendiz,≤100
107809564197704,Cetur - Conselho Empresarial de Turismo da CNC,"CONFEDERACAO NACIONAL DO COMERCIO DE BENS, SERVICOS E TURISMO - CNC",≤100
1313633058744565,Impulsiona,Instituto Península,≤100
100475615641105,PHVox,PHVox LTDA,≤100
103936332177769,cotidiano.trabalhista,These ads ran without a disclaimer,≤100
337480196266910,Federação Nacional dos Policiais Rodoviários Federais,Federação Nacional dos Policiais Rodoviários Federais,≤100
1008846355811866,Lincoln Reis,Lincoln Aparecido Soares Dos Reis,≤100
938599402898254,Maryanne Mattos,Maryanne Mattos,≤100
179856875529257,Padre João,Candidato a deputado Federal Padre João,≤100
105262805652284,Summit Cidades,FEPESE - Fundação de Estudos e Pesquisas Socioeconômicos,≤100
101223071616706,Insight Inteligência,Insight Comunicação,≤100
104490315426843,Centro Lemann,CENTRO LEMANN DE LIDERANCA PARA EQUIDADE NA EDUCACAO,≤100
101553808348928,Aline Kerber,These ads ran without a disclaimer,≤100
116800608011696,Compol Brasil,FEPESE - Fundação de Estudos e Pesquisas Socioeconômicos,≤100
169743843175117,Bruno Ganem SP,Bruno Ganem,≤100
1846315508945599,107 FM Itapetininga,Milton De Oliveira Junior,≤100
300782526601054,FUBOX,These ads ran without a disclaimer,≤100
2544666325578449,Eleja.se,Eleja.se,≤100
1206261422820710,Prefeitura de Foz do Iguaçu,Prefeitura de Foz do Iguaçu,≤100
116964053503561,lesse.livro,These ads ran without a disclaimer,≤100
363464780341639,Prefeitura de Blumenau,Prefeitura de Blumenau,≤100
1977144492578298,Bruno Secco,Bruno Secco Souza,≤100
861478333979600,DepBrazão,Manoel Inacio Brazao,≤100
109751674881028,5pila.com - Ações Campanhas Solidariedade Liberdade,These ads ran without a disclaimer,≤100
103886541282774,João Morales,João Morales,≤100
441467489336861,Prefeitura de Sinop,Prefeitura Municipal de Sinop,≤100
106063862426200,nelsoncanedoadvogado,Nelson Canedo Motta,≤100
109785372399873,IAB - Instituto dos Advogados Brasileiros,Instituto dos Advogados Brasileiros,≤100
103860934882269,Andreia Siqueira,Andreia Siqueira,≤100
110036965244171,Zildomar Caipora Batista,These ads ran without a disclaimer,≤100
100421044649941,Rigoni Advogados,Rigoni Advogados Associados,≤100
303947777226463,Daimarsolar,These ads ran without a disclaimer,≤100
109284805275010,lusitanos_cidadania_portuguesa,These ads ran without a disclaimer,≤100
104649659077050,Patthy Silva,These ads ran without a disclaimer,≤100
104155987992081,Termômetro da Política,These ads ran without a disclaimer,≤100
101321981647613,Instituto Montese,Instituto Montese,≤100
391175961040598,ADE SAMPA,ADE SAMPA,≤100
102741552743581,Kayser Advocacia,These ads ran without a disclaimer,≤100
121068524262375,SindicalismoeTrabalho,These ads ran without a disclaimer,≤100
152256848257,Veja São Paulo,These ads ran without a disclaimer,≤100
1459364967727482,Comunidade de Silvicultura,Comunidade de Silvicultura,≤100
1396143697360164,Fábio Ferri,Fabio Luis Ferri,≤100
504148936286853,Data Goal,Data Goal,≤100
111241944518289,Cristãos na Política,Instituto Dankemo,≤100
643337012496894,Vereador Cristian,Vereador Cristian,≤100
500679196780578,Instituto Ekos Brasil,Instituto Ekos Brasil,≤100
102551538798020,Historiadelas,Historiadelas,≤100
344990182510037,Mitsidi,Mitsidi,≤100
107926134331509,Hemerson Máximo,Hemerson Máximo,≤100
108015435927747,FAS - Fundação Amazônia Sustentável,Fundação Amazonia Sustentável,≤100
104088705327627,Destaques Digitais,Talquimy Comunicação LTDA,≤100
480970632081749,"AGF Advice Consultoria Legislativa, Tributária e Empresarial",AGF Advice,≤100
1375923992628363,Rodrigo Manga,Rodrigo Manga,≤100
506417589696816,Asbraf,ASBRAF,≤100
488522157948560,Sebastião Rezende,Sebastiao Machado Rezende,≤100
102449285907818,Genio Carbon,Genio Carbon,≤100
529329863774866,Africas,Carteira Nacional De Habilitacao Driver Permiso De Conduccion,≤100
365940230709015,Fatec Osasco - Prefeito Hirant Sanazar,Stefania Felix Dos Santos,≤100
102090164567824,Adnan El Sayed,Adnan Abdallah El Sayed,≤100
108726882200842,Iceberg Podcast,Alexandre Santos Prates,≤100
332921690586300,Instituto Educacional Empodera,Instituto Educacional Empodera,≤100
844549288949778,IBPAD - Instituto Brasileiro de Pesquisa e Análise de Dados,IBPAD - INSTITUTO BRASILEIRO DE PESQUISA E ANALISE DE DADOS LTDA - ME,≤100
104073105518900,Idiota Útil 2.0,Fredson Nascimento Dos Santos,≤100
135338919876195,Ecogen Brasil,These ads ran without a disclaimer,≤100
285483458283538,Prefeitura de Vermelho Novo,Klerisson Cesario Conde,≤100
143273179146085,Economia de Comunhão - edc Brasil,Economia de Comunhão Brasil,≤100
239070764725034,Guia Online de Vendas,Adilson Emidio De Abreu,≤100
479089705503936,Dep. Ricardo França,Ricardo Longatti França,≤100
693284074157344,Braga e Evaristo - Advogados,Braga & Evaristo Advogados,≤100
115817878087564,freedomforbrazil,These ads ran without a disclaimer,≤100
103886901948726,Zilor,These ads ran without a disclaimer,≤100
1504580766531518,Mulheres Progressistas,PROGRESSISTAS - BRASIL - BR - NACIONAL,≤100
376071779158486,Câmara de Maringá,Câmara de Maringá,≤100
111269218505007,Barbosa Oliveira Advogados - Previdenciário,These ads ran without a disclaimer,≤100
109623061490802,MRV&CO,These ads ran without a disclaimer,≤100
113650866857533,Diversitera,Diversitera,≤100
122280757460329,Isadora Lopes,These ads ran without a disclaimer,≤100
366915959992127,Luciane Carminatti,Juliana Cardoso,≤100
1490922331155430,Unicursos Curitiba,UNICURSOS CAPACITAÇAO E TREINAMENTOS LTDA,≤100
172154116311925,Sindserv Santos,Sindserv Santos - Sindicato dos Servidores Públicos Municipais de Santos,≤100
290789094362628,Beto Cambará - Egberto Lazari,Egberto Celeste Lazari,≤100
