Page ID,Page name,Disclaimer,Amount spent (CAD)
200217723858499,"Tony Wakeham, MHA, Stephenville-Port au Port","Tony Wakeham, MHA for Stephenville - Port au Port",267
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,178
6319213302,Heart & Stroke,Heart & Stroke,≤100
103994339380434,Qalipu,Qalipu First Nation,≤100
111755861837453,Eugene Manning,Eugene Manning Campaign,≤100
118040041222760,Juan Luis Garrido,Juan Luis Garrido,≤100
168106993245736,Canada Post,Canada Post,≤100
1665089323732197,Tripping on Air,Ardra Leah Shephard,≤100
1097840090260804,National Police Federation,National Police Federation,≤100
24235835555,Kids Help Phone,Kids Help Phone,≤100
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,≤100
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,≤100
249042335139282,BDC,BDC,≤100
120346357701928,Mountain Memoirs,These ads ran without a disclaimer,≤100
27234020592,UNICEF Canada,UNICEF Canada,≤100
103223222015913,Nowly,nowly,≤100
110819118982650,MMSB,Idea Factory,≤100
202220023130891,Bell Canada,Bell Canada,≤100
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,≤100
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,≤100
60266912006,Liberal Party of Canada | Parti libéral du Canada,Liberal Party of Canada | Parti libéral du Canada,≤100
281999881613,World Vision Canada,World Vision Canada,≤100
658318450979357,Globe Content Studio,Globe Content Studio,≤100
123235041462,The Fraser Institute,Fraser Institute,≤100
26394435211,Canadian Cancer Society,Canadian Cancer Society,≤100
105288666168351,SOS Children's Villages Canada,SOS Children's Villages Canada,≤100
121222984568561,Amnesty International Canada,Amnesty International Canada,≤100
254245404682417,C.D. Howe Institute,C.D. Howe Institute,≤100
101288159414483,Vitamins for beauty,These ads ran without a disclaimer,≤100
102285745958242,Brian Johns,Brian Johns,≤100
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,≤100
189141609842,Ville de Gatineau,Ville de Gatineau,≤100
101898551911387,The Hub Canada,Hub Canada Media,≤100
115835521825983,UNHCR Canada,UNHCR Canada,≤100
572892516092329,"Yvan Baker, MP","Yvan Baker, MP",≤100
376006035816016,Storyworth,These ads ran without a disclaimer,≤100
100999094747422,Land Needs Guardians,Land Needs Guardians,≤100
112483398798217,Interval House,Interval House,≤100
266408097438964,Canadian Consumer Rewards Coalition,Canadian Consumer Rewards Coalition,≤100
10633250963,Save the Children Canada,Save the Children Canada,≤100
925033857594085,SureHealth Canada by GreenShield,SureHealth,≤100
169042736456594,All Out,ConnectAd,≤100
114849617772737,Care2 Canada,Press Pause Collective,≤100
1671097993122619,Children Believe,Children Believe,≤100
186266941387011,BMO Financial Group,BMO Financial Group,≤100
190035081047277,International Fellowship of Christians and Jews of Canada,International Fellowship of Christians and Jews of Canada,≤100
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,≤100
104592795876117,Voice Alberta,The Maverick me Foundation,≤100
243795232247,Mennonite Central Committee - MCC,Mennonite Central Committee - MCC,≤100
35715544220,Stand.earth,Stand.earth,≤100
903577146395715,Toronto Centre,Toronto Centre,≤100
107588675613544,Chilltv,Berris Karden,≤100
1522162571382952,Oceana Canada,Oceana Canada,≤100
