Page ID,Page name,Disclaimer,Amount spent (MXN)
1545555582174942,TResearch,TResearch,4694
449319475244963,Comité Directivo Estatal del PAN Chihuahua,Comité Directivo Estatal del PAN Chihuahua,4312
133056480769,Gobierno del Estado de Chihuahua,Gobierno del Estado de Chihuahua,3003
112806673771498,Andrea Chávez,Andrea Chavez Treviño,2887
253666405311315,Iván Elier Presenta,Iván Elier Presenta,2563
1870998949839678,El Siglo de México,El Siglo de México,702
155905091696219,La Revelación,La Revelación,684
359377594558289,Prensa Asociada,Prensa Asociada,622
54779960819,United Nations,United Nations with Facebook Ad Credits,510
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,405
2358541921044793,El Diario - Norte,El Diario,383
56713285274,Greenpeace México,Greenpeace México,377
106865972279596,Por amor a México,Por Amor A Mexico,361
258241614593678,AulaTec,Pedro Beristain Flores,320
100557755099985,Convocatorias 2023,Convocatorias 2023,240
697622430420733,Zurda,Zurda,202
105533795460071,Norte Monrealista,Norte Monrealista,182
101069159489872,Partido Verde Ciudad Juárez,Edgar Arnoldo Espinoza Holguin,172
133478060111915,CEMEX Impacto Social,CEMEX Negocio Responsable,166
1996525990391157,Gobierno Municipal de Cuauhtémoc,Municipio Cuauhtémoc,145
109634395756375,Save the Children México,Save the Children México,139
1218698988289323,Cuauhtemoc Estrada,Edin Estrada,123
254852601222832,CEMEX México,CEMEX México,103
105784844959519,Olson,Carlos Vicente,102
48966795116,Amnistía Internacional México,Amnistía Internacional México,≤100
109234497481457,Amanecer,Amanecer,≤100
395854097505674,Amparo Beltran Ceballos,Omar Aaron Herrera Bueno,≤100
110552178493339,TcoNoticias,TCO Noticias,≤100
335598899895433,Luis Aguilar,Luis Aguilar,≤100
148709191834718,Alcaldes de México,Alcaldes de México,≤100
100646922772771,Nguyenthang 7,These ads ran without a disclaimer,≤100
101369119427544,La Cuestión Mx,La Cuestión Mx,≤100
106794678874700,4TI,4TImpacto,≤100
115452255131465,Alejandro Moreno Cárdenas,Alejandro Moreno Cárdenas,≤100
387796290649,GNP Seguros,GNP Seguros,≤100
815584061873097,Jesús Valenciano,Jesús Valenciano,≤100
107652783975551,CS Medicina Estética,CS Medicina Estética,≤100
761138187365779,Oscar Ruiz,Oscar Ruiz Díaz,≤100
104800055232221,Electoralia,electoralia,≤100
458859544909547,DICES,DICES,≤100
1095948597209125,Grupo Financiero Banorte,Banco Mercantil del Norte,≤100
208032075884221,Mario Mata Carrasco,Mario Mata Carrasco,≤100
96637444189,Embajada Estados Unidos en México,Embajada de Estados Unidos en México,≤100
114024430364416,YoXmx,Yoxmex,≤100
187408468118775,Jorge Torres #elbrecho,Brecha Comunicación,≤100
108950188713101,Memes Derechos Laborales,SUB Inteligencia de marca S de RL de CV,≤100
100242005506001,Medestetic México,Medestetic México,≤100
122404620204,Oxfam México,OXFAM MEXICO AC,≤100
106763384981876,La Prensa Mx,Maria Elena Reyes Garcia,≤100
110187414493874,Plataforma Informativa Mexicana #PIM,euthenics,≤100
104680124489636,Demoscopia Digital,Demoscopia Digital,≤100
283653271758441,24 Morelos,24 CDMX,≤100
104051184791091,Beneficios en el Gobierno en todo México,Nancy Carmen Ramirez Casas,≤100
101435299357501,Con Adán Sí,Con Adan Si,≤100
381985873573,Partido de la Revolución Democrática PRD,Partido de la Revolución Democrática,≤100
105728245738079,Sigue López #conadánsí,Que Siga López,≤100
107569015351640,Gestoría Social Para El Bienestar 7,Luis Felipe Benitez Gomez,≤100
147751821930575,Salud Digital Fundación Carlos Slim,Fundación Carlos Slim,≤100
469750359716602,Centro de Formación en Marketing Político,Centro MKT Político,≤100
105409857986465,Programas Financieros para el Gobierno Mexicano y Beneficios,Edith Martinez Orta,≤100
108560998744881,Madera Periódico Clandestino,These ads ran without a disclaimer,≤100
109019495184907,CEP Centro De Estudios Profesionales,Heber Williams Pino Aguilar,≤100
100431071908734,La-Lista,DCS MEDIA & COMMUNICATIONS,≤100
258178344513883,Aarón Yáñez Limas,Hector Aaron Yañez Limas,≤100
101896949369261,Justicia Regia,Justicia Regia,≤100
265938437673601,Yo Soy Mi Planeta,Yoxmex,≤100
124631600949535,Yo Influyo,Yoxmex,≤100
996060393800265,Betty Rivera al Aire TV,Beatriz Rivera,≤100
107727682047392,XunMexicodeverdad,X UN MÉXICO DE VERDAD,≤100
196705420663884,Código Magenta,Código Magenta,≤100
101904945931759,CDMX Informada,CDMX Informada,≤100
1415691342026378,Fundación Carlos Slim,Fundación Carlos Slim,≤100
754952261336269,Francisco Bribiescas Medrano,Paco Bribiescas,≤100
233652128065243,Goberna México,Goberna,≤100
277380886249639,ExxonMobil México,"ExxonMobil México, S. A. de C. V.",≤100
361036630742937,La Política Online MX,La Política Online MX,≤100
536886746673043,Jóvenes MX,Yoxmex,≤100
953657811446042,Conciencia Nacional por la Libertad Religiosa,Fundación en Promoción de la Familia y la Libertad AC,≤100
1424057367811413,Ipas México,Jennifer Gonzalez Campos,≤100
103924218500629,𝗜𝗡𝗦𝗧𝗜𝗧𝗨𝗧𝗢 𝗜𝗡𝗘𝗟𝗜,INSTITUTO INELI,≤100
108352325174770,Revolucionarios de Corazón,Revolucionarios de Corazón,≤100
106006482764390,Gobierno del Estado de Sinaloa,Gobierno del Estado de Sinaloa,≤100
105909711629537,El Popular,Josefina Garcia Saldaña,≤100
101461686043880,Centro Certificador de Estudios Especializados.,Abel Ivan Aragon Maldonado,≤100
103290404864989,Beneficios Nacionales de Gobierno,Edith Martinez Orta,≤100
101128435630238,Química y Formulación,Química y Formulación,≤100
1447605802172501,Karla Fiesco García,Karla Fiesco García,≤100
