Page ID,Page name,Disclaimer,Amount spent (GTQ)
104917155362067,Roberto Arzu García-Granados,Roberto Arzú García-Granados,≤100
643513979193133,Unidos por Beatriz,Neuma,≤100
1911003529195315,Roberto Arzú,Roberto Arzú García-Granados,≤100
102762215788405,VOS.gt,VOS.gt,≤100
109189810962889,Comunidad Elefante,Shorik Yann Mejia Blanco,≤100
754661271544464,El Sol de Mixco,El Sol de Mixco,≤100
331961940541181,Partido Victoria,Partido Político Victoria,≤100
135391536631038,NEREA Mariscos,Cintya Clarissa Navas Portillo,≤100
124903597538641,Asociación ixim,Asociación ixim,≤100
179421405524768,Economy Rent a Car,These ads ran without a disclaimer,≤100
643307955729923,Rabino Yosef Garmon - יוסף גרמון,These ads ran without a disclaimer,≤100
281554395331686,República,"Republica GT, S.A.",≤100
106908785419555,Goberna Guatemala,Goberna,≤100
