Page ID,Page name,Disclaimer,Amount spent (CZK)
295889117124834,Tipsport,Tipsport,2499
102389958091735,Generál Pavel,Petr Pavel,1339
2214398435317853,CNN Prima NEWS,FTV Prima,684
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,539
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",502
109056560836,iFortuna.cz,iFortuna.cz,455
223117541065037,Karel Janeček,Karel Janeček,368
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,206
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,205
1469427909957890,Reportér magazín,Reportér magazín,114
1956144064659620,BlueTV,Aliance pro budoucnost,≤100
605344673146669,Piráti Česká Třebová,Česká pirátská strana,≤100
217321919134666,Kuba náměstek Rychtecký - Žijeme Pardubice,Jakub Rychtecký,≤100
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,≤100
228361180513562,Deník E15,CZECH NEWS CENTER a. s.,≤100
102907672280977,Co bude dál?_________,NFSix.org,≤100
251656685576,KDU-ČSL,KDU-ČSL,≤100
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,≤100
356451014434612,Marian Jurečka,KDU-ČSL,≤100
123858471641,iROZHLAS.cz,Český rozhlas,≤100
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,≤100
1870450529906750,TERA.cz,TERA Systems s.r.o.,≤100
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
194467420912201,Já volím děti,Já volím děti,≤100
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",≤100
178362315106,European Parliament,European Parliament,≤100
424114981002397,Český rozhlas Plus,Český rozhlas,≤100
345130612167293,Demagog.CZ,Demagog.cz,≤100
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,≤100
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,≤100
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,≤100
822146574595819,Agrární komora České republiky,Agrární komora České republiky,≤100
105131638836057,Euro Defense,Etzler Lukas,≤100
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",≤100
137301989386,Aktuálně.cz,Aktuálně.cz,≤100
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,≤100
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,≤100
109664387308142,Poradna pro obce,KVB advokátní kancelář s.r.o.,≤100
54779960819,United Nations,United Nations with Facebook Ad Credits,≤100
52479821102,Týdeník Respekt,Týdeník Respekt,≤100
131404269206,Asistence,Dark Side,≤100
