Page ID,Page name,Disclaimer,Amount spent (GBP)
102639461303190,Fair Pay For All,Fair Pay For All,847
7715002593,UNICEF UK,Unicef UK,535
106626487721376,Amazon Europe,Amazon Europe,535
190330747706140,UNISON,UNISON,411
348366988862054,Oxfam Campaigns,Oxfam Great Britain,305
47612991154,Dignity in Dying,Dignity in Dying,253
7214031395,Oxfam Great Britain,Oxfam Great Britain,180
311627208673,WWF UK,WWF UK,174
9250349228,Greenpeace UK,Greenpeace UK,156
310039442421596,Scottish Labour Party,Scottish Labour Party,111
569834799727730,National Grid UK,National Grid UK,107
144289436063611,Drax Group UK,Drax Corporate Limited,≤100
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,≤100
7527864602,WaterAid UK,WaterAid UK,≤100
121936349543,World Vision UK,World Vision UK,≤100
107509044383300,Médecins Sans Frontières / Doctors Without Borders (MSF),Médecins Sans Frontières / Doctors Without Borders (MSF),≤100
799576543492660,The Week Junior,The Week Junior,≤100
10114144851,NSPCC,NSPCC,≤100
314545075249245,Glasgow City Council,Spiritmedia Ltd.,≤100
101558386889,Shelter Scotland,Shelter Scotland,≤100
186622728032,RSPB,RSPB,≤100
53108467689,National Lottery Good Causes,The National Lottery,≤100
177855115588808,The Week UK,The Week UK,≤100
281470843253,Dying Matters,Hospice UK,≤100
353224381469808,ifaw,IFAW,≤100
105298484651843,SME Climate Hub,SME Climate Hub,≤100
10677003998,Shelter,Shelter,≤100
59367068326,The Ramblers,The Ramblers,≤100
18168505158,The Woodland Trust,Woodland Trust,≤100
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,≤100
220543443746,International Rescue Committee - UK,International Rescue Committee UK,≤100
34044296391,Surfers Against Sewage,Surfers Against Sewage,≤100
1660600037490738,Guardian Labs,Guardian Labs,≤100
117476785190,Save the Children UK,Save the Children UK,≤100
112712550420527,Ekō UK,Ekō,≤100
195754307110390,Right To Life UK,Right To Life UK,≤100
35671512696,World Animal Protection UK,World Animal Protection UK,≤100
134077510212,Aberlour Children's Charity,"Aberlour Child Care Trust,",≤100
104255571968810,Save My Vape,Save My Vape,≤100
158077247591710,Refuge,Refuge,≤100
26698813123,British Red Cross,British Red Cross,≤100
246872175166,Action Against Hunger UK,Action Against Hunger UK,≤100
167898406587045,Holiday Extras,Holiday Extras,≤100
104768005247443,Say No To WHO,Say no to WHO,≤100
123311187737843,GSK,GSK,≤100
169042736456594,All Out,All Out,≤100
107818238902501,Ocean Census,Ocean Census,≤100
227427673437,Tree Aid,Tree Aid,≤100
208573062515662,Freedom from Torture,Freedom from Torture,≤100
112845639376,Refugee Action,Refugee Action,≤100
103559634900519,Oltco Ltd,Oltco Ltd,≤100
8422578815,Soil Association,Soil Association,≤100
105381165774578,Andrew Verrecchia for UNISON NEC,Andrew Verrecchia for UNISON NEC,≤100
1046117708754519,Care4Calais,Care4Calais,≤100
18044497940,Plan International UK,Plan International UK,≤100
7624294394,Amnesty International UK,Amnesty International UK,≤100
102419351480447,Budweiser Brewing Group UK&I,AB InBev,≤100
111503161740182,AGBI,AGBI,≤100
397986050296687,Scottish Liberal Democrats,"and promoted by the Scottish Liberal Democrats, 4 Clifton Terrace, Edinburgh, EH12 5DR.",≤100
290498754454402,European Movement UK,European Movement UK,≤100
490007667679401,Hugh James,Hugh James,≤100
158714780827513,UNFPA,UNFPA,≤100
39195572726,Republic,Republic,≤100
18933990398,Stonewall,Stonewall UK,≤100
110538548040758,Care2 UK,John Ayling & Associates,≤100
358126247463,Speech and Language UK,Speech and Language UK,≤100
107458721218674,ADF UK,ADF UK,≤100
346684596111093,KinKind,KinKind Ltd,≤100
159969930741814,The Wildlife Trusts,The Wildlife Trusts,≤100
249209468838241,Good Law Project,Good Law Project,≤100
46852258376,Anti-Slavery International,Anti-Slavery International,≤100
97955320269,MAG (Mines Advisory Group),MAG (Mines Advisory Group),≤100
114651147002520,SSE Energy Solutions,SSE,≤100
40409120801,Refugee Council,Refugee Council,≤100
601388547012748,Ecologi,Ecologi,≤100
25040545213,Contact - For families with disabled children,Contact,≤100
319465674441,Game & Wildlife Conservation Trust (GWCT),Game & Wildlife Conservation Trust (GWCT),≤100
1721275931466984,The Reclaim Party,The Reclaim Party,≤100
342479172537927,The Tree Council,The Tree Council,≤100
110100268235797,Hyphen,Link Media Corporation Ltd,≤100
106205865302441,Just Stop Oil,Just Stop Oil,≤100
238845759618209,Commonplace,These ads ran without a disclaimer,≤100
135456716565905,Guardian Jobs,Guardian Jobs,≤100
18366996074,War on Want,War on Want,≤100
37981137361,The Children's Society,The Children's Society,≤100
47496679743,The Climate Coalition,The Climate Coalition,≤100
904819546225376,Drew Hendry MP,Drew Hendry MP,≤100
