Page ID,Page name,Disclaimer,Amount spent (BRL)
151189004972368,Panasonic Brasil,Panasonic Brasil,452
104625758942119,Siga Antenado,Siga Antenado,360
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",350
301774903545521,Brasil Paralelo,Brasil Paralelo,344
314213892042373,Diego Garcia,Diego Garcia,305
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,298
136984123032921,Mercedes-Benz Brasil,Mercedes-Benz Brasil,287
343655492351770,Associação Brasileira de Apoiadores Beneméritos do Teatro Guaíra,Associação Brasileira de Apoiadores Beneméritos do Teatro Guaíra,279
159103797542,Greenpeace Brasil,Greenpeace Brasil,206
201044363357878,Aliel Machado,Aliel Machado,167
465235726843103,Ambev,Ambev,163
220778897969256,Zeca Dirceu,Zeca Dirceu,152
1206261422820710,Prefeitura de Foz do Iguaçu,Prefeitura de Foz do Iguaçu,151
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,148
376071779158486,Câmara de Maringá,Câmara de Maringá,147
224021551012451,Gerando Falcões,Gerando Falcões,122
270377486357382,Crea-PR,CONSELHO REGIONAL DE ENGENHARIA E AGRONOMIA DO PARANA,106
257250264610736,Be8,Be8,≤100
333720355130,Petrobras,Petrobras,≤100
409540602424777,Luciano Ducci,LUCIANO DUCCI,≤100
326043511188824,Folha do Valle,Ednilson Wolkning,≤100
631711806855209,Prefeitura de Colombo,Prefeitura de Colombo,≤100
420272671479041,Do Carmo,Do Carmo,≤100
610948472274615,Prefeitura de Almirante Tamandaré,MUNICIPIO DE ALMIRANTE TAMANDARE,≤100
1977144492578298,Bruno Secco,Bruno Secco Souza,≤100
104368311440632,Junior Leite,Junior Leite,≤100
101189854802059,Revista Oeste,Revista Oeste,≤100
1061862380519257,NOVO Paraná,NOVO Paraná,≤100
165175370206522,Citi Brasil,Citi Brasil,≤100
104476969270901,Alessandro de Lara,ALESSANDRO SALES DE LARA,≤100
533495260042236,Sérgio Souza,Sérgio Souza,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
109081972143628,Valorize quem constrói o Paraná,Associação Entidades Representativas dos Servidores Estaduais do Paraná,≤100
358687161234,Proteção Animal Mundial,Sociedade Mundial de Proteção Animal - WSPA BRASIL,≤100
104738421003389,InvestNews BR,Nubank,≤100
102856342511936,ICL Notícias,Instituto Conhecimento Liberta,≤100
106397364467763,Sollume Energia Solar,These ads ran without a disclaimer,≤100
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,≤100
196791070788913,Robson Zanetti Advogado,Robson Zanetti,≤100
1697263900565403,Samuel Dantas,Samuel Dantas,≤100
105821366170914,PT - Partido dos Trabalhadores,Partido dos Trabalhadores,≤100
102090164567824,Adnan El Sayed,Adnan Abdallah El Sayed,≤100
813615022023685,Marcio Nunes,Marcio Fernando Nunes,≤100
621796641332945,Vereador Tiago Almeida,Tiago Almeida,≤100
168865359819628,NOVO 30,Partido Novo,≤100
425928464423345,Alecio Espinola,Alecio Espinola,≤100
1720125068073321,Flávio Arns,Flávio Arns,≤100
224777780881144,Visão Mundial,Visão Mundial,≤100
1465269107018698,Pescadores de Vidas,Pescadores de Vidas,≤100
330480980492772,Arnaldo Maranhão,Arnaldo Maranhão,≤100
823606697815716,Flavia Francischini,Flavia Francischini,≤100
194875410645035,Centro Universitário UniDomBosco,DOM BOSCO ENSINO SUPERIOR LTDA,≤100
