Page ID,Page name,Disclaimer,Amount spent (NOK)
106613969124,Norsk Folkehjelp,Norsk Folkehjelp,323
20468812735,LO,LO,229
135843375926,UNICEF Norge,UNICEF Norge,196
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,187
305434298719,Norges Bondelag,Norges Bondelag,186
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,128
132368899297,Framtiden i våre hender,Framtiden i våre hender,105
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,≤100
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,≤100
329804540373370,Vestfold og Telemark fylkeskommune,Vestfold og Telemark fylkeskommune,≤100
10953652930,Høyre,Høyre,≤100
132368899297,Framtiden i våre hender,Framtiden i Våre Hender,≤100
2398568533531114,Velferdsmiks,NHO Geneo,≤100
234659001772,Arbeiderpartiet,Arbeiderpartiet,≤100
171408368520,Norad,Norad,≤100
300127442096,Norske Kvinners Sanitetsforening,Norske Kvinners Sanitetsforening,≤100
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,≤100
119878348024795,ULOBA,Uloba - Independent Living Norge,≤100
105939782037295,Altinget.no,Altinget AS,≤100
102203325950193,Ingvild Lemme Kristiansen,Stendi,≤100
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,≤100
798750773559841,Bufdir,"Barne-, ungdoms-, og familiedirektoratet",≤100
187417144624729,Økologisk Norge,Økologisk Norge,≤100
102661254440027,Pårørendeaksjonen Moss - For en verdig alderdom,Pårørendeaksjonen Moss - For en verdig alderdom,≤100
11526489541,Senterpartiet,Senterpartiet,≤100
190614597633726,Bærum FrP,Bærum FrP,≤100
102880842526503,Fluen på veggen,Fluen på veggen,≤100
126448980866214,Klassekampen,Klassekampen AS,≤100
119062344777724,Bjerke FrP,Bjerke FrP,≤100
53828343371,Epilepsiforbundet,Epilepsiforbundet,≤100
1878112455548367,Utøya - Et sted som engasjerer,Utøya AS,≤100
54603926197,Finnmark SV,Troms og Finnmark SV,≤100
107028478959490,Troms SV,Rakel Hagen Olsen,≤100
764891286856218,Porsgrunn Arbeiderparti,Stig Kolbjørnsen,≤100
60540214886,Lederne,These ads ran without a disclaimer,≤100
168437419860049,Nei til EU,Nei til EU,≤100
119878348024795,ULOBA,Uloba - Independent Living Norge SA,≤100
102040431616976,Beaufort Solutions,Beaufort Solutions,≤100
291789484748906,Senter for hav og Arktis,Senter for hav og Arktis,≤100
2869351156469363,Tonje Lavik - FrP,Tonje Lavik,≤100
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,≤100
91007335905,Aurskog-Høland Arbeiderparti,Steinar Ottesen,≤100
112631767587663,Meninger24,Meninger24,≤100
157191867679994,LO Nedre Romerike,Mohammed Manzoor Malik,≤100
153623551395817,Lørenskog kommune,Gard Haglund,≤100
103642311168469,Børre St. Børresen - samfunnsengasjert,Open-eye-Open-mind,≤100
588928924452449,Gjøvik Arbeiderparti,Bjørn Stenvold,≤100
799067676853491,Råde Senterparti,Råde Senterparti,≤100
100885889429302,Verdinytt,Verdinytt AS,≤100
105394561558230,Rødt Åsnes og Våler,Jannice Birkeland,≤100
226417544192807,Tankesmien Agenda,Tankesmien Agenda,≤100
173034686082674,UiO - Det humanistiske fakultet,"Det humanistiske fakultet, Universitetet i Oslo",≤100
189429677833005,Lørenskog SV,Lørenskog Sosialistisk Venstreparti,≤100
104701569617247,Arbeid & Inkludering,Arbeid & Inkludering,≤100
105939459530874,Eidsvoll SV,EIDSVOLL SOSIALISTISK VENSTREPARTI,≤100
719222864755018,Folkehelsekonferansen,These ads ran without a disclaimer,≤100
110993941170214,ChidoBook,These ads ran without a disclaimer,≤100
104492907835152,Academy of Therapy Wisdom,These ads ran without a disclaimer,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
109305525113098,Pupil Loves,These ads ran without a disclaimer,≤100
103582678863146,GreatLengths,These ads ran without a disclaimer,≤100
110368202034813,the_ecoodyssey,These ads ran without a disclaimer,≤100
