Page ID,Page name,Disclaimer,Amount spent (ARS)
100964679318447,Gastón Caballero,Misiones por el Cambio,59689
320178711981750,Pablo Argañaraz,Pablo Argañaraz,40087
1884291398465992,Miky González Coria,Selva Mikaela Daniela González Coria,9277
105631721521791,Fernando Santacruz,Fernando Anibal Santacruz,8419
105934511973989,Fabian De Sa,Misiones por el cambio,7715
108072227440,El Territorio,El Territorio,7607
331459911021936,Lalo Stelatto,Lalo Stelatto,7224
397996497678742,Rodrigo Lugo,Hector Rodrigo Lugo,7031
116617641368990,smartpos.ok,Rita Yanina Maria Galmarini,6830
129799846687423,Levantémonos,Levantemonos,6437
1429940823885218,Javi Techeira,Javier Techeira,6086
105603381828766,Ursula Waidelich,Ursula Waidelich,5803
104666747864207,Horacio Loreiro,Horacio Guido Loreiro,5205
102599399406034,Héctor Negrito Rodríguez,Héctor Negrito Rodríguez,5063
245511783066904,Matías Sebely,Matias Sebely,4998
899213630149636,Carlitos Koth,Carlitos Koth,4746
110632841941230,Carlitos Miranda 2023,Juan Carlos Ribeiro Miranda,4619
424702354318618,Pedro Puerta,Pedro Puerta,4134
108380148023511,Santi Koch,Santiago Nicolas Koch,4109
578330142263908,Santi Marrodán -Marcelo Santiago Marrodán-,Marcelo Santiago Marrodán,4075
109651888731321,Juan José Laudin,Juan José Laudin,3700
531559036880392,Tribunal Electoral de la Provincia de Misiones,Tribunal Electoral de la Provincia de Misiones,3643
633144107112072,Ricardo Zacarías,Ricardo Nestor Zacarias,3409
158710428055014,Isaac Lenguaza,Pablo Isaac Lenguaza,3077
111923271847882,Sublema Dignidad Popular,Sublema Dignidad Popular,3014
100554579681414,Generación 23 - Oberá,Generación 23 - Oberá,2985
101320902906773,Unidos Creemos,Unidos Creemos,2633
1512924479004772,Martín Sereno,Martin Anibal Sereno,2632
103088924366000,Noticias d,Noticias d,2513
1800792906714280,Gustavo Perez Bocco Intendente,Gustavo Hernan Perez Bocco,2429
106769531548615,Unidad y Compromiso,Juan Jose Mac Donald,2067
1118590665008713,Javier Bareiro,Javi Bareiro,2028
116371984697719,Julio González Constituyente Garupá,Daniela Alejandra Bernachea,1996
116617641368990,smartpos.ok,smartpos.ok,1842
104318889267129,Astrid Baetke,Yahel Mercado,1734
1006046006086441,Danielbehler,Danielbehler,1699
2000063456707351,Sole Balán,Dpto Creativo,1694
213148592527828,Sebastián Tiozzo 2023,Ruben Sebastian Tiozzo,1689
411259696087996,Julian Björklund 23,Julian Björklund 23,1357
101622246095262,Partido Demócrata Montecarlo,Partido Demócrata Montecarlo,1286
103809939279344,Edgar Fernando Montiel,Fernando Montiel,1280
101077452449176,Valeria Gomez de Oliveira,Valeria Gomez de Oliveira,1177
106878535685165,Fuerza Ciudadana,Fuerza Ciudadana,1135
384073302074245,Daniel Alejandro Peralta,Daniel Alejandro Peralta,972
111669735076988,Hora Cero,Hora Cero Noticias,946
100557195991615,Francisco Stevenson,Francisco Stevenson,926
101993342681,Noticias de la Calle,La Verdad SRL,896
572676212777687,Alfredo Schiavoni,Alfredo Oscar Schiavoni,876
914340682043996,Christian Irschick Concejal - Pagina,Christian Enrique Irschick,862
113686738612,Gobierno de la Ciudad de Buenos Aires,Gobierno de la Ciudad de Buenos Aires,789
61279025897,Gerardo Morales,Gobierno De Jujuy,738
958750317533178,Manuela Castañeira,Nuevo MAS,669
183940131655054,María Eugenia Vidal,María Eugenia Vidal,641
112090455034177,El Portavoz Oficial,El Portavoz,598
102534516011045,La Gloria Noticias,La Gloria Noticias,593
299108737228445,PAyS Leandro N Alem La Fuerza De Todos,Esteban Ezequiel Bueno,572
301810447183055,Raquel Cardozo,Raquel Cardozo,543
111600998225620,Noticias Zero,Noticias Zero,538
104274251960428,Te Quiero Mejor,Te Quiero Mejor,536
232006043849181,Dra. Insaurralde Alejandra,Augusto Nicolas Leroux,479
1932230103737341,Maria Eugenia Safrán,Maria Eugenia Safrán,477
101944424890865,Armando Raul Silva,Armando Raul Silva,465
127622303591492,"Roberto ""El profe"" Silverston",Maria Moreira,446
1497269737239045,Fernando Da Silva para Aurora 2023,Fernando Da Silva para Aurora 2023,446
104733589113258,La Gaceta Nacional,La Gaceta Nacional,442
169806947974697,René Próx Intendente,EVOLUCIÓN MISIONES,441
105132265849675,"Pablo ""Poy"" Tschirsch",Pablo Tschirsch,437
699758330894365,Actualidad Argentina,Actualidad Argentina,419
291254690958520,Gobierno de Corrientes,Gobierno de Corrientes,416
107815964779287,Gabriel Alvez De Lima,Gabriel Hernan Alvez De Lima,411
305718592859851,Canal Doce Misiones,Canal Doce Misiones,396
1030058910343698,Federico Javier Cacace,Federico Javier Cacace Estrada,393
400618853423162,Fernando Meza,Fernando Anibal Meza,385
107022228690687,Jornada Nacional,Jornada Nacional,378
107573642284223,Podemos 2023,Angie Gabriela Zapatier Pincay,373
100665506075795,Sebastián Dutra,Sebastián Dutra,364
105166715290140,Momento Uno,Momento Uno,344
104936189140335,Héctor Cardozo,Héctor Cardozo,341
1563470893716356,Jair Dib,Jair Dib,339
102187456039094,Enterate Ya,Enterate Ya!,329
101996084777901,Mariela Belski,Mariela Belski,327
103322152538185,La Verdad Noticias,La verdad noticias,316
427675310754400,Compromiso con la Gente - Candelaria - Misiones,Compromiso con la Gente - Candelaria - Misiones,315
101114804806282,Lucas Vega,Lucas Alan Vega Duarte,303
110079031997390,Con Larreta,Con Larreta,293
117682554627558,Patricia Raque Venialgo,Patricia Venialgo,282
2353212851580412,Esteban Noller,Esteban Noller,266
102007812840437,Jóvenes con Wado,Jóvenes con Wado,256
175844725888213,Alejandro Bodart,MST Movimiento Socialista de los Trabajadores,250
101221961970994,Partido Demócrata de Misiones,Partido Demócrata de Misiones,239
109554821547169,CPC Jardín MuniCba,municipalidad de córdoba,238
102289782502796,Prensa Digital,Prensa Digital,235
628498977777284,El Continental,Periodico El Continental,225
131381938371647,Corta La Bocha Noticias,Corta La Bocha,220
100146233054301,Emprendedor Social Y Rural,José María Moreira,219
109613811893240,Aiby • AI Art & Avatar Generator,These ads ran without a disclaimer,208
115500714846230,genaro_estigarribia,These ads ran without a disclaimer,208
