Page ID,Page name,Disclaimer,Amount spent (NOK)
135843375926,UNICEF Norge,UNICEF Norge,993
434795296969547,Karmøylista,Karmøylista,147
20468812735,LO,LO,101
1461371280751779,Hå KrF,Hå KrF,≤100
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,≤100
371106536283235,DAG OG TID,Dag og Tid AS,≤100
226417544192807,Tankesmien Agenda,Tankesmien Agenda,≤100
2398568533531114,Velferdsmiks,NHO Service og Handel,≤100
119797291429215,RIO - en landsdekkende brukerorganisasjon på rusfeltet,RIO - en landsdekkende brukerorganisasjon på rusfeltet,≤100
46448594983,Næringsforeningen i Stavanger-regionen,Næringsforeningen i Stavanger-regionen,≤100
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,≤100
186626994701210,Forbundet for Ledelse og Teknikk (FLT),Forbundet for Ledelse og Teknikk (FLT),≤100
1241838412569626,Novartis Norge,Novartis Norge AS,≤100
156202914404133,Minerva,Mediehuset Minerva,≤100
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,≤100
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,≤100
21967399403,Cappelen Damm,Cappelen Damm,≤100
105939782037295,Altinget.no,Altinget AS,≤100
111322125898812,Filter Nyheter,Filter Nyheter,≤100
412991556169510,Ole Hovengen,Ole Hovengen,≤100
102203325950193,Ingvild Lemme Kristiansen,Stendi,≤100
191486484237133,Tillitsvalgtordningen i Forsvaret,Tillitsvalgtordningen i Forsvaret,≤100
58345093445,Natur og Ungdom,Natur og Ungdom,≤100
110834997110171,Det Gode Testament,These ads ran without a disclaimer,≤100
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,≤100
126448980866214,Klassekampen,Klassekampen AS,≤100
106060042300827,Ann-Kristin Moldjord,Ann-Kristin Moldjord,≤100
157475710986651,Kvinnegruppa Ottar,Kvinnegruppa Ottar landsstyret,≤100
156892357685143,Kjartan Alexander Lunde,Rogaland Venstre,≤100
102040431616976,Beaufort Solutions,Beaufort Solutions,≤100
112564955077010,News,These ads ran without a disclaimer,≤100
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,≤100
1496050797358890,Rødt Lørenskog,Rødt Lørenskog,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
159084565236,Transit magasin,Transit Media AS,≤100
157932564240522,Lørenskog FrP,Lørenskog FrP,≤100
87445018334,Nobel Peace Center,Nobel Peace Center,≤100
106939485471151,Ordførerkandidat Yngve Magnus T. Fosse - Høyre,Yngve Magnus Tvedt Fosse,≤100
224058237610836,Lørenskog Venstre,Lørenskog Venstre,≤100
100231879042950,Fylkesordførerkandidat Niklas Eriksen - FrP,Niklas Eriksen,≤100
291789484748906,Senter for hav og Arktis,Senter for hav og Arktis,≤100
120374971332864,Kagge Forlag,Kagge Forlag,≤100
112631767587663,Meninger24,Meninger24,≤100
100224199286614,Norsk-Ukrainsk Venneforening,Norsk-Ukrainsk Venneforening,≤100
609322219124074,Bærum MDG,Bærum Miljøpartiet de Grønne,≤100
581045078625669,Sweettatt Balm,These ads ran without a disclaimer,≤100
128566103830426,Civita,Civita AS,≤100
52417950870,Rogaland Venstre,Rogaland Venstre,≤100
111190855227233,EU 24,These ads ran without a disclaimer,≤100
104906232535912,Future Baltic Lines,These ads ran without a disclaimer,≤100
245094455536925,FOUR PAWS,These ads ran without a disclaimer,≤100
6115848166,Nature Portfolio,These ads ran without a disclaimer,≤100
