Page ID,Page name,Disclaimer,Amount spent (BOB)
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
1001362903237408,Cochabamba Concejo Municipal,Cochabamba Concejo Municipal,≤100
106403237850347,Goberna Bolivia,Goberna,≤100
797815127058039,Delighttourscancun,These ads ran without a disclaimer,≤100
107585134511680,Jaime Mamani Espíndola,Wilmer Rivero Nino,≤100
181646422172306,FAM BOLIVIA,Edwin Quispe Ortiz,≤100
165042833621264,Schneider Electric,These ads ran without a disclaimer,≤100
110487964807800,Justicia para la gente,These ads ran without a disclaimer,≤100
331406083686277,Vladimir Peña,Vladimir Ariel Peña Virhuez,≤100
1967100150206417,Instituto de Formación Femenina Integral - IFFI,Maya Fatima Garcia Rodriguez,≤100
102351595022048,Carlos Montaño Alcalde,Richard Chambi Gutierrez,≤100
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100
1708788089341925,Polaris Awards,These ads ran without a disclaimer,≤100
127871740620547,Agustín Zambrana en El Bunker,Walter Agustin Zambrana Arze,≤100
